generated_boolean,group,source_feature,support,support_pct,usable_support,nan_rate_before,nan_rate_ts
loc_dist_ema200_atr_ts_bot80,location,dist_ema200_atr,33696,0.8,8424,0.0,0.0
loc_dist_ema200_atr_ts_band20_80,location,dist_ema200_atr,25272,0.6,16848,0.0,0.0
loc_dist_ema200_atr_ts_band25_75,location,dist_ema200_atr,21060,0.5,21060,0.0,0.0
loc_dist_ema200_atr_ts_band30_70,location,dist_ema200_atr,16848,0.4,16848,0.0,0.0
loc_dist_ema200_atr_ts_band40_60,location,dist_ema200_atr,8424,0.2,8424,0.0,0.0
loc_dist_vwap_atr_ts_top20,location,dist_vwap_atr,33696,0.8,8424,0.0,0.0
loc_dist_vwap_atr_ts_bot20,location,dist_vwap_atr,8424,0.2,8424,0.0,0.0
loc_dist_vwap_atr_ts_top30,location,dist_vwap_atr,29484,0.7,12636,0.0,0.0
loc_dist_vwap_atr_ts_bot30,location,dist_vwap_atr,12636,0.3,12636,0.0,0.0
loc_dist_vwap_atr_ts_top40,location,dist_vwap_atr,25272,0.6,16848,0.0,0.0
loc_dist_vwap_atr_ts_bot40,location,dist_vwap_atr,16848,0.4,16848,0.0,0.0
loc_dist_vwap_atr_ts_top50,location,dist_vwap_atr,21060,0.5,21060,0.0,0.0
loc_dist_vwap_atr_ts_bot50,location,dist_vwap_atr,21060,0.5,21060,0.0,0.0
loc_dist_vwap_atr_ts_top60,location,dist_vwap_atr,16848,0.4,16848,0.0,0.0
loc_dist_vwap_atr_ts_bot60,location,dist_vwap_atr,25272,0.6,16848,0.0,0.0
loc_dist_vwap_atr_ts_top70,location,dist_vwap_atr,12636,0.3,12636,0.0,0.0
loc_dist_vwap_atr_ts_bot70,location,dist_vwap_atr,29484,0.7,12636,0.0,0.0
loc_dist_vwap_atr_ts_top80,location,dist_vwap_atr,8424,0.2,8424,0.0,0.0
loc_dist_vwap_atr_ts_bot80,location,dist_vwap_atr,33696,0.8,8424,0.0,0.0
loc_dist_vwap_atr_ts_band20_80,location,dist_vwap_atr,25272,0.6,16848,0.0,0.0
loc_dist_vwap_atr_ts_band25_75,location,dist_vwap_atr,21060,0.5,21060,0.0,0.0
loc_dist_vwap_atr_ts_band30_70,location,dist_vwap_atr,16848,0.4,16848,0.0,0.0
loc_dist_vwap_atr_ts_band40_60,location,dist_vwap_atr,8424,0.2,8424,0.0,0.0
loc_dist_weekly_vwap_ts_top20,location,dist_weekly_vwap,33696,0.8,8424,0.0,0.0
loc_dist_weekly_vwap_ts_bot20,location,dist_weekly_vwap,8424,0.2,8424,0.0,0.0
loc_dist_weekly_vwap_ts_top30,location,dist_weekly_vwap,29484,0.7,12636,0.0,0.0
loc_dist_weekly_vwap_ts_bot30,location,dist_weekly_vwap,12636,0.3,12636,0.0,0.0
loc_dist_weekly_vwap_ts_top40,location,dist_weekly_vwap,25272,0.6,16848,0.0,0.0
loc_dist_weekly_vwap_ts_bot40,location,dist_weekly_vwap,16848,0.4,16848,0.0,0.0
loc_dist_weekly_vwap_ts_top50,location,dist_weekly_vwap,21060,0.5,21060,0.0,0.0
loc_dist_weekly_vwap_ts_bot50,location,dist_weekly_vwap,21060,0.5,21060,0.0,0.0
loc_dist_weekly_vwap_ts_top60,location,dist_weekly_vwap,16848,0.4,16848,0.0,0.0
loc_dist_weekly_vwap_ts_bot60,location,dist_weekly_vwap,25272,0.6,16848,0.0,0.0
loc_dist_weekly_vwap_ts_top70,location,dist_weekly_vwap,12636,0.3,12636,0.0,0.0
loc_dist_weekly_vwap_ts_bot70,location,dist_weekly_vwap,29484,0.7,12636,0.0,0.0
loc_dist_weekly_vwap_ts_top80,location,dist_weekly_vwap,8424,0.2,8424,0.0,0.0
loc_dist_weekly_vwap_ts_bot80,location,dist_weekly_vwap,33696,0.8,8424,0.0,0.0
loc_dist_weekly_vwap_ts_band20_80,location,dist_weekly_vwap,25272,0.6,16848,0.0,0.0
loc_dist_weekly_vwap_ts_band25_75,location,dist_weekly_vwap,21060,0.5,21060,0.0,0.0
loc_dist_weekly_vwap_ts_band30_70,location,dist_weekly_vwap,16848,0.4,16848,0.0,0.0
loc_dist_weekly_vwap_ts_band40_60,location,dist_weekly_vwap,8424,0.2,8424,0.0,0.0
loc_dist_prior_day_high_ts_top20,location,dist_prior_day_high,33696,0.8,8424,0.0,0.0
loc_dist_prior_day_high_ts_bot20,location,dist_prior_day_high,8424,0.2,8424,0.0,0.0
loc_dist_prior_day_high_ts_top30,location,dist_prior_day_high,29484,0.7,12636,0.0,0.0
loc_dist_prior_day_high_ts_bot30,location,dist_prior_day_high,12636,0.3,12636,0.0,0.0
loc_dist_prior_day_high_ts_top40,location,dist_prior_day_high,25272,0.6,16848,0.0,0.0
loc_dist_prior_day_high_ts_bot40,location,dist_prior_day_high,16848,0.4,16848,0.0,0.0
loc_dist_prior_day_high_ts_top50,location,dist_prior_day_high,21060,0.5,21060,0.0,0.0
loc_dist_prior_day_high_ts_bot50,location,dist_prior_day_high,21060,0.5,21060,0.0,0.0
loc_dist_prior_day_high_ts_top60,location,dist_prior_day_high,16848,0.4,16848,0.0,0.0
loc_dist_prior_day_high_ts_bot60,location,dist_prior_day_high,25272,0.6,16848,0.0,0.0
loc_dist_prior_day_high_ts_top70,location,dist_prior_day_high,12636,0.3,12636,0.0,0.0
loc_dist_prior_day_high_ts_bot70,location,dist_prior_day_high,29484,0.7,12636,0.0,0.0
loc_dist_prior_day_high_ts_top80,location,dist_prior_day_high,8424,0.2,8424,0.0,0.0
loc_dist_prior_day_high_ts_bot80,location,dist_prior_day_high,33696,0.8,8424,0.0,0.0
loc_dist_prior_day_high_ts_band20_80,location,dist_prior_day_high,25272,0.6,16848,0.0,0.0
loc_dist_prior_day_high_ts_band25_75,location,dist_prior_day_high,21060,0.5,21060,0.0,0.0
loc_dist_prior_day_high_ts_band30_70,location,dist_prior_day_high,16848,0.4,16848,0.0,0.0
loc_dist_prior_day_high_ts_band40_60,location,dist_prior_day_high,8424,0.2,8424,0.0,0.0
loc_dist_prior_day_low_ts_top20,location,dist_prior_day_low,33696,0.8,8424,0.0,0.0
loc_dist_prior_day_low_ts_bot20,location,dist_prior_day_low,8424,0.2,8424,0.0,0.0
loc_dist_prior_day_low_ts_top30,location,dist_prior_day_low,29484,0.7,12636,0.0,0.0
loc_dist_prior_day_low_ts_bot30,location,dist_prior_day_low,12636,0.3,12636,0.0,0.0
loc_dist_prior_day_low_ts_top40,location,dist_prior_day_low,25272,0.6,16848,0.0,0.0
loc_dist_prior_day_low_ts_bot40,location,dist_prior_day_low,16848,0.4,16848,0.0,0.0
loc_dist_prior_day_low_ts_top50,location,dist_prior_day_low,21060,0.5,21060,0.0,0.0
loc_dist_prior_day_low_ts_bot50,location,dist_prior_day_low,21060,0.5,21060,0.0,0.0
loc_dist_prior_day_low_ts_top60,location,dist_prior_day_low,16848,0.4,16848,0.0,0.0
loc_dist_prior_day_low_ts_bot60,location,dist_prior_day_low,25272,0.6,16848,0.0,0.0
loc_dist_prior_day_low_ts_top70,location,dist_prior_day_low,12636,0.3,12636,0.0,0.0
loc_dist_prior_day_low_ts_bot70,location,dist_prior_day_low,29484,0.7,12636,0.0,0.0
loc_dist_prior_day_low_ts_top80,location,dist_prior_day_low,8424,0.2,8424,0.0,0.0
loc_dist_prior_day_low_ts_bot80,location,dist_prior_day_low,33696,0.8,8424,0.0,0.0
loc_dist_prior_day_low_ts_band20_80,location,dist_prior_day_low,25272,0.6,16848,0.0,0.0
loc_dist_prior_day_low_ts_band25_75,location,dist_prior_day_low,21060,0.5,21060,0.0,0.0
loc_dist_prior_day_low_ts_band30_70,location,dist_prior_day_low,16848,0.4,16848,0.0,0.0
loc_dist_prior_day_low_ts_band40_60,location,dist_prior_day_low,8424,0.2,8424,0.0,0.0
loc_dist_rolling_7d_high_ts_top20,location,dist_rolling_7d_high,33696,0.8,8424,0.0,0.0
loc_dist_rolling_7d_high_ts_bot20,location,dist_rolling_7d_high,8424,0.2,8424,0.0,0.0
loc_dist_rolling_7d_high_ts_top30,location,dist_rolling_7d_high,29484,0.7,12636,0.0,0.0
loc_dist_rolling_7d_high_ts_bot30,location,dist_rolling_7d_high,12636,0.3,12636,0.0,0.0
loc_dist_rolling_7d_high_ts_top40,location,dist_rolling_7d_high,25272,0.6,16848,0.0,0.0
loc_dist_rolling_7d_high_ts_bot40,location,dist_rolling_7d_high,16848,0.4,16848,0.0,0.0
loc_dist_rolling_7d_high_ts_top50,location,dist_rolling_7d_high,21060,0.5,21060,0.0,0.0
loc_dist_rolling_7d_high_ts_bot50,location,dist_rolling_7d_high,21060,0.5,21060,0.0,0.0
loc_dist_rolling_7d_high_ts_top60,location,dist_rolling_7d_high,16848,0.4,16848,0.0,0.0
loc_dist_rolling_7d_high_ts_bot60,location,dist_rolling_7d_high,25272,0.6,16848,0.0,0.0
loc_dist_rolling_7d_high_ts_top70,location,dist_rolling_7d_high,12636,0.3,12636,0.0,0.0
loc_dist_rolling_7d_high_ts_bot70,location,dist_rolling_7d_high,29484,0.7,12636,0.0,0.0
loc_dist_rolling_7d_high_ts_top80,location,dist_rolling_7d_high,8424,0.2,8424,0.0,0.0
loc_dist_rolling_7d_high_ts_bot80,location,dist_rolling_7d_high,33696,0.8,8424,0.0,0.0
loc_dist_rolling_7d_high_ts_band20_80,location,dist_rolling_7d_high,25272,0.6,16848,0.0,0.0
loc_dist_rolling_7d_high_ts_band25_75,location,dist_rolling_7d_high,21060,0.5,21060,0.0,0.0
loc_dist_rolling_7d_high_ts_band30_70,location,dist_rolling_7d_high,16848,0.4,16848,0.0,0.0
loc_dist_rolling_7d_high_ts_band40_60,location,dist_rolling_7d_high,8424,0.2,8424,0.0,0.0
loc_dist_local_swing_ts_top20,location,dist_local_swing,33696,0.8,8424,0.0,0.0
loc_dist_local_swing_ts_bot20,location,dist_local_swing,8424,0.2,8424,0.0,0.0
loc_dist_local_swing_ts_top30,location,dist_local_swing,29484,0.7,12636,0.0,0.0
loc_dist_local_swing_ts_bot30,location,dist_local_swing,12636,0.3,12636,0.0,0.0
loc_dist_local_swing_ts_top40,location,dist_local_swing,25272,0.6,16848,0.0,0.0
loc_dist_local_swing_ts_bot40,location,dist_local_swing,16848,0.4,16848,0.0,0.0
loc_dist_local_swing_ts_top50,location,dist_local_swing,21060,0.5,21060,0.0,0.0
loc_dist_local_swing_ts_bot50,location,dist_local_swing,21060,0.5,21060,0.0,0.0
loc_dist_local_swing_ts_top60,location,dist_local_swing,16848,0.4,16848,0.0,0.0
loc_dist_local_swing_ts_bot60,location,dist_local_swing,25272,0.6,16848,0.0,0.0
loc_dist_local_swing_ts_top70,location,dist_local_swing,12636,0.3,12636,0.0,0.0
loc_dist_local_swing_ts_bot70,location,dist_local_swing,29484,0.7,12636,0.0,0.0
loc_dist_local_swing_ts_top80,location,dist_local_swing,8424,0.2,8424,0.0,0.0
loc_dist_local_swing_ts_bot80,location,dist_local_swing,33696,0.8,8424,0.0,0.0
loc_dist_local_swing_ts_band20_80,location,dist_local_swing,25272,0.6,16848,0.0,0.0
loc_dist_local_swing_ts_band25_75,location,dist_local_swing,21060,0.5,21060,0.0,0.0
loc_dist_local_swing_ts_band30_70,location,dist_local_swing,16848,0.4,16848,0.0,0.0
loc_dist_local_swing_ts_band40_60,location,dist_local_swing,8424,0.2,8424,0.0,0.0
loc_dist_range_mid_atr_ts_top20,location,dist_range_mid_atr,33696,0.8,8424,0.0,0.0
loc_dist_range_mid_atr_ts_bot20,location,dist_range_mid_atr,8424,0.2,8424,0.0,0.0
loc_dist_range_mid_atr_ts_top30,location,dist_range_mid_atr,29484,0.7,12636,0.0,0.0
loc_dist_range_mid_atr_ts_bot30,location,dist_range_mid_atr,12636,0.3,12636,0.0,0.0
loc_dist_range_mid_atr_ts_top40,location,dist_range_mid_atr,25272,0.6,16848,0.0,0.0
loc_dist_range_mid_atr_ts_bot40,location,dist_range_mid_atr,16848,0.4,16848,0.0,0.0
loc_dist_range_mid_atr_ts_top50,location,dist_range_mid_atr,21060,0.5,21060,0.0,0.0
loc_dist_range_mid_atr_ts_bot50,location,dist_range_mid_atr,21060,0.5,21060,0.0,0.0
loc_dist_range_mid_atr_ts_top60,location,dist_range_mid_atr,16848,0.4,16848,0.0,0.0
loc_dist_range_mid_atr_ts_bot60,location,dist_range_mid_atr,25272,0.6,16848,0.0,0.0
loc_dist_range_mid_atr_ts_top70,location,dist_range_mid_atr,12636,0.3,12636,0.0,0.0
loc_dist_range_mid_atr_ts_bot70,location,dist_range_mid_atr,29484,0.7,12636,0.0,0.0
loc_dist_range_mid_atr_ts_top80,location,dist_range_mid_atr,8424,0.2,8424,0.0,0.0
loc_dist_range_mid_atr_ts_bot80,location,dist_range_mid_atr,33696,0.8,8424,0.0,0.0
loc_dist_range_mid_atr_ts_band20_80,location,dist_range_mid_atr,25272,0.6,16848,0.0,0.0
loc_dist_range_mid_atr_ts_band25_75,location,dist_range_mid_atr,21060,0.5,21060,0.0,0.0
loc_dist_range_mid_atr_ts_band30_70,location,dist_range_mid_atr,16848,0.4,16848,0.0,0.0
loc_dist_range_mid_atr_ts_band40_60,location,dist_range_mid_atr,8424,0.2,8424,0.0,0.0
loc_dist_ma100_atr_ts_top20,location,dist_ma100_atr,33696,0.8,8424,0.0,0.0
loc_dist_ma100_atr_ts_bot20,location,dist_ma100_atr,8424,0.2,8424,0.0,0.0
loc_dist_ma100_atr_ts_top30,location,dist_ma100_atr,29484,0.7,12636,0.0,0.0
loc_dist_ma100_atr_ts_bot30,location,dist_ma100_atr,12636,0.3,12636,0.0,0.0
loc_dist_ma100_atr_ts_top40,location,dist_ma100_atr,25272,0.6,16848,0.0,0.0
loc_dist_ma100_atr_ts_bot40,location,dist_ma100_atr,16848,0.4,16848,0.0,0.0
loc_dist_ma100_atr_ts_top50,location,dist_ma100_atr,21060,0.5,21060,0.0,0.0
loc_dist_ma100_atr_ts_bot50,location,dist_ma100_atr,21060,0.5,21060,0.0,0.0
loc_dist_ma100_atr_ts_top60,location,dist_ma100_atr,16848,0.4,16848,0.0,0.0
loc_dist_ma100_atr_ts_bot60,location,dist_ma100_atr,25272,0.6,16848,0.0,0.0
loc_dist_ma100_atr_ts_top70,location,dist_ma100_atr,12636,0.3,12636,0.0,0.0
loc_dist_ma100_atr_ts_bot70,location,dist_ma100_atr,29484,0.7,12636,0.0,0.0
loc_dist_ma100_atr_ts_top80,location,dist_ma100_atr,8424,0.2,8424,0.0,0.0
loc_dist_ma100_atr_ts_bot80,location,dist_ma100_atr,33696,0.8,8424,0.0,0.0
loc_dist_ma100_atr_ts_band20_80,location,dist_ma100_atr,25272,0.6,16848,0.0,0.0
loc_dist_ma100_atr_ts_band25_75,location,dist_ma100_atr,21060,0.5,21060,0.0,0.0
loc_dist_ma100_atr_ts_band30_70,location,dist_ma100_atr,16848,0.4,16848,0.0,0.0
loc_dist_ma100_atr_ts_band40_60,location,dist_ma100_atr,8424,0.2,8424,0.0,0.0
loc_distance_to_ema_ts_top20,location,distance_to_ema,33696,0.8,8424,0.0,0.0
loc_distance_to_ema_ts_bot20,location,distance_to_ema,8424,0.2,8424,0.0,0.0
loc_distance_to_ema_ts_top30,location,distance_to_ema,29484,0.7,12636,0.0,0.0
loc_distance_to_ema_ts_bot30,location,distance_to_ema,12636,0.3,12636,0.0,0.0
loc_distance_to_ema_ts_top40,location,distance_to_ema,25272,0.6,16848,0.0,0.0
loc_distance_to_ema_ts_bot40,location,distance_to_ema,16848,0.4,16848,0.0,0.0
loc_distance_to_ema_ts_top50,location,distance_to_ema,21060,0.5,21060,0.0,0.0
loc_distance_to_ema_ts_bot50,location,distance_to_ema,21060,0.5,21060,0.0,0.0
loc_distance_to_ema_ts_top60,location,distance_to_ema,16848,0.4,16848,0.0,0.0
loc_distance_to_ema_ts_bot60,location,distance_to_ema,25272,0.6,16848,0.0,0.0
loc_distance_to_ema_ts_top70,location,distance_to_ema,12636,0.3,12636,0.0,0.0
loc_distance_to_ema_ts_bot70,location,distance_to_ema,29484,0.7,12636,0.0,0.0
loc_distance_to_ema_ts_top80,location,distance_to_ema,8424,0.2,8424,0.0,0.0
loc_distance_to_ema_ts_bot80,location,distance_to_ema,33696,0.8,8424,0.0,0.0
loc_distance_to_ema_ts_band20_80,location,distance_to_ema,25272,0.6,16848,0.0,0.0
loc_distance_to_ema_ts_band25_75,location,distance_to_ema,21060,0.5,21060,0.0,0.0
loc_distance_to_ema_ts_band30_70,location,distance_to_ema,16848,0.4,16848,0.0,0.0
loc_distance_to_ema_ts_band40_60,location,distance_to_ema,8424,0.2,8424,0.0,0.0
loc_pullback_depth_ts_top20,location,pullback_depth,33696,0.8,8424,0.0,0.0
loc_pullback_depth_ts_bot20,location,pullback_depth,8424,0.2,8424,0.0,0.0
loc_pullback_depth_ts_top30,location,pullback_depth,29484,0.7,12636,0.0,0.0
loc_pullback_depth_ts_bot30,location,pullback_depth,12636,0.3,12636,0.0,0.0
loc_pullback_depth_ts_top40,location,pullback_depth,25272,0.6,16848,0.0,0.0
loc_pullback_depth_ts_bot40,location,pullback_depth,16848,0.4,16848,0.0,0.0
loc_pullback_depth_ts_top50,location,pullback_depth,21060,0.5,21060,0.0,0.0
loc_pullback_depth_ts_bot50,location,pullback_depth,21060,0.5,21060,0.0,0.0
loc_pullback_depth_ts_top60,location,pullback_depth,16848,0.4,16848,0.0,0.0
loc_pullback_depth_ts_bot60,location,pullback_depth,25272,0.6,16848,0.0,0.0
loc_pullback_depth_ts_top70,location,pullback_depth,12636,0.3,12636,0.0,0.0
loc_pullback_depth_ts_bot70,location,pullback_depth,29484,0.7,12636,0.0,0.0
loc_pullback_depth_ts_top80,location,pullback_depth,8424,0.2,8424,0.0,0.0
loc_pullback_depth_ts_bot80,location,pullback_depth,33696,0.8,8424,0.0,0.0
loc_pullback_depth_ts_band20_80,location,pullback_depth,25272,0.6,16848,0.0,0.0
loc_pullback_depth_ts_band25_75,location,pullback_depth,21060,0.5,21060,0.0,0.0
loc_pullback_depth_ts_band30_70,location,pullback_depth,16848,0.4,16848,0.0,0.0
loc_pullback_depth_ts_band40_60,location,pullback_depth,8424,0.2,8424,0.0,0.0
loc_zscore_price_50_ts_top20,location,zscore_price_50,33696,0.8,8424,0.0,0.0
loc_zscore_price_50_ts_bot20,location,zscore_price_50,8424,0.2,8424,0.0,0.0
loc_zscore_price_50_ts_top30,location,zscore_price_50,29484,0.7,12636,0.0,0.0
loc_zscore_price_50_ts_bot30,location,zscore_price_50,12636,0.3,12636,0.0,0.0
loc_zscore_price_50_ts_top40,location,zscore_price_50,25272,0.6,16848,0.0,0.0
loc_zscore_price_50_ts_bot40,location,zscore_price_50,16848,0.4,16848,0.0,0.0
loc_zscore_price_50_ts_top50,location,zscore_price_50,21060,0.5,21060,0.0,0.0
loc_zscore_price_50_ts_bot50,location,zscore_price_50,21060,0.5,21060,0.0,0.0
loc_zscore_price_50_ts_top60,location,zscore_price_50,16848,0.4,16848,0.0,0.0
loc_zscore_price_50_ts_bot60,location,zscore_price_50,25272,0.6,16848,0.0,0.0
loc_zscore_price_50_ts_top70,location,zscore_price_50,12636,0.3,12636,0.0,0.0
loc_zscore_price_50_ts_bot70,location,zscore_price_50,29484,0.7,12636,0.0,0.0
loc_zscore_price_50_ts_top80,location,zscore_price_50,8424,0.2,8424,0.0,0.0
loc_zscore_price_50_ts_bot80,location,zscore_price_50,33696,0.8,8424,0.0,0.0
loc_zscore_price_50_ts_band20_80,location,zscore_price_50,25272,0.6,16848,0.0,0.0
loc_zscore_price_50_ts_band25_75,location,zscore_price_50,21060,0.5,21060,0.0,0.0
loc_zscore_price_50_ts_band30_70,location,zscore_price_50,16848,0.4,16848,0.0,0.0
loc_zscore_price_50_ts_band40_60,location,zscore_price_50,8424,0.2,8424,0.0,0.0
loc_zscore_price_200_ts_top20,location,zscore_price_200,33696,0.8,8424,0.0,0.0
loc_zscore_price_200_ts_bot20,location,zscore_price_200,8424,0.2,8424,0.0,0.0
loc_zscore_price_200_ts_top30,location,zscore_price_200,29484,0.7,12636,0.0,0.0
loc_zscore_price_200_ts_bot30,location,zscore_price_200,12636,0.3,12636,0.0,0.0
loc_zscore_price_200_ts_top40,location,zscore_price_200,25272,0.6,16848,0.0,0.0
loc_zscore_price_200_ts_bot40,location,zscore_price_200,16848,0.4,16848,0.0,0.0
loc_zscore_price_200_ts_top50,location,zscore_price_200,21060,0.5,21060,0.0,0.0
loc_zscore_price_200_ts_bot50,location,zscore_price_200,21060,0.5,21060,0.0,0.0
loc_zscore_price_200_ts_top60,location,zscore_price_200,16848,0.4,16848,0.0,0.0
loc_zscore_price_200_ts_bot60,location,zscore_price_200,25272,0.6,16848,0.0,0.0
loc_zscore_price_200_ts_top70,location,zscore_price_200,12636,0.3,12636,0.0,0.0
loc_zscore_price_200_ts_bot70,location,zscore_price_200,29484,0.7,12636,0.0,0.0
loc_zscore_price_200_ts_top80,location,zscore_price_200,8424,0.2,8424,0.0,0.0
loc_zscore_price_200_ts_bot80,location,zscore_price_200,33696,0.8,8424,0.0,0.0
loc_zscore_price_200_ts_band20_80,location,zscore_price_200,25272,0.6,16848,0.0,0.0
loc_zscore_price_200_ts_band25_75,location,zscore_price_200,21060,0.5,21060,0.0,0.0
loc_zscore_price_200_ts_band30_70,location,zscore_price_200,16848,0.4,16848,0.0,0.0
loc_zscore_price_200_ts_band40_60,location,zscore_price_200,8424,0.2,8424,0.0,0.0
loc_loc_ema_stack_pos_24_ts_top20,location,loc_ema_stack_pos_24,33696,0.8,8424,0.0,0.0
loc_loc_ema_stack_pos_24_ts_bot20,location,loc_ema_stack_pos_24,8424,0.2,8424,0.0,0.0
loc_loc_ema_stack_pos_24_ts_top30,location,loc_ema_stack_pos_24,29484,0.7,12636,0.0,0.0
loc_loc_ema_stack_pos_24_ts_bot30,location,loc_ema_stack_pos_24,12636,0.3,12636,0.0,0.0
loc_loc_ema_stack_pos_24_ts_top40,location,loc_ema_stack_pos_24,25272,0.6,16848,0.0,0.0
loc_loc_ema_stack_pos_24_ts_bot40,location,loc_ema_stack_pos_24,16848,0.4,16848,0.0,0.0
loc_loc_ema_stack_pos_24_ts_top50,location,loc_ema_stack_pos_24,21060,0.5,21060,0.0,0.0
loc_loc_ema_stack_pos_24_ts_bot50,location,loc_ema_stack_pos_24,21060,0.5,21060,0.0,0.0
loc_loc_ema_stack_pos_24_ts_top60,location,loc_ema_stack_pos_24,16848,0.4,16848,0.0,0.0
loc_loc_ema_stack_pos_24_ts_bot60,location,loc_ema_stack_pos_24,25272,0.6,16848,0.0,0.0
loc_loc_ema_stack_pos_24_ts_top70,location,loc_ema_stack_pos_24,12636,0.3,12636,0.0,0.0
loc_loc_ema_stack_pos_24_ts_bot70,location,loc_ema_stack_pos_24,29484,0.7,12636,0.0,0.0
