fold_id,seed,group,used_feature_count,split_count
0,42,location,14,50
0,42,regime,18,230
1,42,location,23,385
1,42,regime,28,1274
2,42,location,10,16
2,42,regime,14,61
3,42,location,10,14
3,42,regime,14,30
4,42,location,20,244
4,42,regime,32,1710
