fold_id,seed,regime_family,gain,split
0,42,trend,34.02776998281479,24
0,42,volatility,861.1733825823176,200
0,42,volatility_term_structure,33.84043030440807,6
1,42,trend,75.55360335716978,195
1,42,volatility,3904.660527509069,1054
1,42,volatility_term_structure,249.19754807820573,25
2,42,trend,8.767214059829712,9
2,42,volatility,122.97814651043882,51
2,42,volatility_term_structure,2.5142900943756104,1
3,42,trend,55.275389552116394,7
3,42,volatility,78.39228223566897,22
3,42,volatility_term_structure,4.626520156860352,1
4,42,trend,1441.3567446097732,397
4,42,volatility,1729.1021502308643,1244
4,42,volatility_term_structure,74.91271724573016,69
