model,side,kind,score,degenerate,fit_status,failure_reason,metrics_are_fallback,constant_prediction_warning,training_warnings,reg_head_target_name,reg_head_calibration_method,passed,top5_features,top10_features,H,is_winner,downstream_blocked,variant,selected_feature_count,used_feature_count,checks.pr_auc_ge_threshold.pass,checks.pr_auc_ge_threshold.emoji,checks.pr_auc_ge_random.pass,checks.pr_auc_ge_random.emoji,checks.brier_and_logloss_improve_ge_2pct.pass,checks.brier_and_logloss_improve_ge_2pct.emoji,checks.liftk_and_preck_lift.pass,checks.liftk_and_preck_lift.emoji,checks.bootstrap_prec20_cv_le_0_30.pass,checks.bootstrap_prec20_cv_le_0_30.emoji,checks.delta_logloss_le_minus_0_5pct.pass,checks.delta_logloss_le_minus_0_5pct.emoji,checks.logloss_improves_in_ge_70pct_folds.pass,checks.logloss_improves_in_ge_70pct_folds.emoji,checks.worst_fold_delta_logloss_ge_0_5pct_improve.pass,checks.worst_fold_delta_logloss_ge_0_5pct_improve.emoji,metrics.auc,metrics.ic,metrics.ic_ret,metrics.median_ic_t30,metrics.std_ic_t30,metrics.ic_std,metrics.brier,metrics.logloss,metrics.pr_auc,metrics.pr_auc_threshold,metrics.brier_improvement,metrics.logloss_improvement,metrics.lift_at_20pct,metrics.precision_lift_abs,metrics.bootstrap_prec20_cv,metrics.fold_logloss_improvement_ratio,metrics.worst_fold_logloss_improvement,metrics.pr_auc_random,metrics.ece,metrics.ic_stability,metrics.mean_ic,metrics.decile_spearman,metrics.months_rho_decile_gt_0,metrics.median_ic_m,metrics.months_ic_m_lt_neg_01,metrics.ir_weekly,metrics.prec_at_10pct,metrics.recall_at_10pct,metrics.lift_at_10pct,metrics.prec_at_20pct,metrics.recall_at_20pct,metrics.prec_at_30pct,metrics.recall_at_30pct,metrics.lift_at_30pct,metrics.timeout_rate_at_20pct,metrics.timeout_rate_at_bot50pct,training_diagnostics.n_total,training_diagnostics.n_eval,training_diagnostics.class_counts.neg,training_diagnostics.class_counts.pos,training_diagnostics.extratrees_training_disabled,training_diagnostics.candidate_oof_coverage.lgbm_pipeline,support.n_total,support.n_positive,support.n_negative,support.minority_support_pct,feature_importance.selected_feature_count,feature_importance.used_feature_count,feature_importance.used_feature_fraction,feature_importance.top_gain_features,feature_importance.top_split_features
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597_H5:lgbm_pipeline,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,0.8096791802475276,False,trained,,False,False,[],positive_part_residualized_return_over_realized_vol,identity,False,"['G_VOL', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1', 'atr_percentile_G_VOL_0', 'atr_percentile_G_VOL_1']","['G_VOL', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1', 'atr_percentile_G_VOL_0', 'atr_percentile_G_VOL_1', 'ret1h_G_VOL_0', 'ret1h_G_VOL_1', 'abs_ret_per_oi_z_24h', 'accel_5h', 'adx_10']",5,True,False,primary,56,56,True,✅,True,✅,True,✅,True,✅,True,✅,True,✅,False,⚠️,False,⚠️,0.6874463254957076,0.3157765744155289,0.24647744335086738,0.30262992610768896,0.05001074656161334,0.03448920949506353,0.2207340072036607,0.6309369638302876,0.6190583802106205,0.47974427415188564,0.0666499864915969,0.05249303246447325,1.7145645443532105,0.27424659893232306,0.00545405654326977,0.0,-1.0,,,,,,0,,0,,0.7936972619252626,0.20680217166958317,2.0680217166958315,0.6580420182538316,0.3429129088706421,0.5834911887951323,0.4560954816709292,1.5203182722364308,0.2947304976752196,0.6658515584639229,116140,13556,71566,44574,True,0.11672119855346995,116140,44574,71566,38.37954193215085,56,56,1.0,"[{'feature': 'mark_perp_dislocation', 'gain': 294328.18744462077, 'gain_share': 0.13534815291519298}, {'feature': 'log_quote_volume', 'gain': 116108.27083268017, 'gain_share': 0.053392915343309054}, {'feature': 'climax_vol_12', 'gain': 92087.82143918565, 'gain_share': 0.042347002663898875}, {'feature': 'dist_rolling_7d_high', 'gain': 71863.23401017394, 'gain_share': 0.03304663433779823}, {'feature': 'oi_expansion_compression_balance_24h', 'gain': 66641.09644054808, 'gain_share': 0.030645210673777314}, {'feature': 'bars_in_high_vol_state_log_norm', 'gain': 60824.57734122127, 'gain_share': 0.027970457965500097}, {'feature': 'dist_prior_day_low', 'gain': 54127.413507064804, 'gain_share': 0.024890736778775287}, {'feature': 'ffd_rv_24_06', 'gain': 54073.04418301396, 'gain_share': 0.02486573479833495}, {'feature': 'loc_range_pos_48', 'gain': 50801.706918479875, 'gain_share': 0.02336139550904878}, {'feature': 'dist_ma100_atr', 'gain': 47343.06228187308, 'gain_share': 0.021770922074550263}, {'feature': 'ker_24', 'gain': 46947.98338941799, 'gain_share': 0.021589243252641173}, {'feature': 'dist_prior_day_high', 'gain': 46720.479718646035, 'gain_share': 0.021484624657026018}, {'feature': 'oiw_pos_delta_entry_dist_14d_atr', 'gain': 45676.83971965639, 'gain_share': 0.02100470206653937}, {'feature': 'oi_expansion_compression_balance_96h', 'gain': 44047.06689007068, 'gain_share': 0.020255243633519604}, {'feature': 'up_down_semivol_ratio_tanh', 'gain': 41807.77202680055, 'gain_share': 0.019225493726765876}, {'feature': 'funding_per_hour', 'gain': 41488.887967027724, 'gain_share': 0.01907885344450453}, {'feature': 'oi_z', 'gain': 40777.818132881075, 'gain_share': 0.018751864753815264}, {'feature': 'ker_16', 'gain': 39312.32832507603, 'gain_share': 0.018077952614021398}, {'feature': 'loc_range_pos_24', 'gain': 38297.9450693354, 'gain_share': 0.017611483869710506}, {'feature': 'atr_percentile', 'gain': 37609.96703680232, 'gain_share': 0.017295114048804034}]","[{'feature': 'mark_perp_dislocation', 'split': 4192.0, 'split_share': 0.03837281681373805}, {'feature': 'dist_rolling_7d_high', 'split': 3484.0, 'split_share': 0.031891911683936874}, {'feature': 'bars_in_high_vol_state_log_norm', 'split': 3342.0, 'split_share': 0.030592069129654717}, {'feature': 'climax_vol_12', 'split': 3195.0, 'split_share': 0.02924645747134854}, {'feature': 'oi_expansion_compression_balance_24h', 'split': 3020.0, 'split_share': 0.027644538830507853}, {'feature': 'log_quote_volume', 'split': 2822.0, 'split_share': 0.025832082311156676}, {'feature': 'ffd_rv_24_06', 'split': 2783.0, 'split_share': 0.025475083299769323}, {'feature': 'oi_expansion_compression_balance_96h', 'split': 2776.0, 'split_share': 0.025411006554135696}, {'feature': 'dist_prior_day_low', 'split': 2747.0, 'split_share': 0.02514554575079638}, {'feature': 'dist_ma100_atr', 'split': 2710.0, 'split_share': 0.024806854381018636}, {'feature': 'oiw_pos_delta_entry_dist_14d_atr', 'split': 2707.0, 'split_share': 0.024779392918604225}, {'feature': 'funding_per_hour', 'split': 2699.0, 'split_share': 0.024706162352165793}, {'feature': 'oi_z', 'split': 2694.0, 'split_share': 0.024660393248141774}, {'feature': 'atr_percentile', 'split': 2492.0, 'split_share': 0.02281132144557138}, {'feature': 'loc_range_pos_48', 'split': 2485.0, 'split_share': 0.022747244699937753}, {'feature': 'up_down_semivol_ratio_tanh', 'split': 2392.0, 'split_share': 0.02189593936509099}, {'feature': 'ker_24', 'split': 2322.0, 'split_share': 0.021255171908754714}, {'feature': 'dist_prior_day_high', 'split': 2281.0, 'split_share': 0.020879865255757753}, {'feature': 'carry_adj_ret_5h', 'split': 2157.0, 'split_share': 0.019744791475962066}, {'feature': 'ret4h_bench_resid', 'split': 2128.0, 'split_share': 0.019479330672622752}]"
long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366_H5:lgbm_pipeline,long,asset_vol_level_pct_0_20587213_compression_score_-0_99787366,0.8047856379535999,False,trained,,False,False,[],positive_part_residualized_return_over_realized_vol,identity,False,"['G_VOL', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1', 'atr_percentile_G_VOL_0', 'atr_percentile_G_VOL_1']","['G_VOL', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1', 'atr_percentile_G_VOL_0', 'atr_percentile_G_VOL_1', 'ret1h_G_VOL_0', 'ret1h_G_VOL_1', 'abs_ret_per_oi_z_24h', 'accel_5h', 'adx_10']",5,True,False,primary,72,72,True,✅,True,✅,True,✅,True,✅,True,✅,True,✅,False,⚠️,False,⚠️,0.6991733536192568,0.3333361558556323,0.303671779819228,0.32234977682692145,0.020496634692474144,0.04175802420700515,0.21597052103156197,0.6216030397547049,0.6207334854373323,0.4640016347643621,0.07471963002287328,0.05759455281631871,1.8051732055076763,0.2988813468992188,0.004453119603114635,0.0,-1.0,,,,,,0,,0,,0.8006466174586714,0.2156801524961383,2.1569067797176795,0.6700826547107085,0.3610280343116311,0.5912242532685387,0.47781575574325436,1.5927321397498553,0.26495257266599564,0.7182837414144372,163938,19127,103084,60854,True,0.11667215654698727,163938,60854,103084,37.120130781148966,72,72,1.0,"[{'feature': 'mark_perp_dislocation', 'gain': 359272.33140453696, 'gain_share': 0.18492015739440482}, {'feature': 'log_quote_volume', 'gain': 135405.6380866766, 'gain_share': 0.06969429515818777}, {'feature': 'mark_vs_perp_bps', 'gain': 105609.88941812515, 'gain_share': 0.0543582003580885}, {'feature': 'zscore_price_200', 'gain': 78898.36266171932, 'gain_share': 0.04060957765527982}, {'feature': 'dist_prior_day_low', 'gain': 65754.8711886406, 'gain_share': 0.03384452424186507}, {'feature': 'decel_8', 'gain': 50322.73257827759, 'gain_share': 0.025901487021035098}, {'feature': 'dist_rolling_7d_high', 'gain': 47594.772314071655, 'gain_share': 0.02449738545983073}, {'feature': 'funding_per_hour', 'gain': 43295.30262762308, 'gain_share': 0.022284416239455908}, {'feature': 'ret24h', 'gain': 40428.094631135464, 'gain_share': 0.020808642828460944}, {'feature': 'loc_session_pos_24', 'gain': 40406.9043776989, 'gain_share': 0.020797736046451326}, {'feature': 'true_range_percentile', 'gain': 37718.14291507006, 'gain_share': 0.01941381040174175}, {'feature': 'ret4h_bench_resid', 'gain': 36964.236492820084, 'gain_share': 0.01902576912475808}, {'feature': 'oiw_entry_zone_1d_atr', 'gain': 36324.01940083504, 'gain_share': 0.018696244596794476}, {'feature': 'loc_pullback_depth_48', 'gain': 35651.445409059525, 'gain_share': 0.018350065730383336}, {'feature': 'loc_prev_week_range_pos_24', 'gain': 34810.512692540884, 'gain_share': 0.0179172313685253}, {'feature': 'oiw_pos_delta_entry_dist_7d_atr', 'gain': 30638.493353128433, 'gain_share': 0.01576986179547582}, {'feature': 'ret4h_peer_resid', 'gain': 29999.412228822708, 'gain_share': 0.015440921958577165}, {'feature': 'leverage_build_score', 'gain': 29903.85046738386, 'gain_share': 0.015391735604879752}, {'feature': 'adx_14', 'gain': 28810.516610383987, 'gain_share': 0.014828988487308384}, {'feature': 'donchian_zone_1d_atr', 'gain': 25764.11185976863, 'gain_share': 0.013260981166041727}]","[{'feature': 'mark_perp_dislocation', 'split': 1783.0, 'split_share': 0.053763116632493065}, {'feature': 'zscore_price_200', 'split': 1243.0, 'split_share': 0.037480400434205766}, {'feature': 'dist_rolling_7d_high', 'split': 1111.0, 'split_share': 0.03350018091906887}, {'feature': 'dist_prior_day_low', 'split': 1106.0, 'split_share': 0.03334941502834399}, {'feature': 'funding_per_hour', 'split': 908.0, 'split_share': 0.027379085755638643}, {'feature': 'loc_prev_week_range_pos_24', 'split': 877.0, 'split_share': 0.026444337233144374}, {'feature': 'ret4h_bench_resid', 'split': 870.0, 'split_share': 0.02623326498612954}, {'feature': 'oiw_entry_zone_1d_atr', 'split': 840.0, 'split_share': 0.025328669641780245}, {'feature': 'oiw_pos_delta_entry_dist_7d_atr', 'split': 817.0, 'split_share': 0.024635146544445784}, {'feature': 'loc_pullback_depth_48', 'split': 811.0, 'split_share': 0.024454227475575924}, {'feature': 'adx_14', 'split': 794.0, 'split_share': 0.023941623447111326}, {'feature': 'log_quote_volume', 'split': 747.0, 'split_share': 0.02252442407429743}, {'feature': 'true_range_percentile', 'split': 744.0, 'split_share': 0.022433964539862503}, {'feature': 'ret4h_peer_resid', 'split': 711.0, 'split_share': 0.021438909661078278}, {'feature': 'ret24h', 'split': 678.0, 'split_share': 0.020443854782294053}, {'feature': 'loc_session_pos_24', 'split': 662.0, 'split_share': 0.01996140393197443}, {'feature': 'donchian_zone_1d_atr', 'split': 649.0, 'split_share': 0.019569412616089736}, {'feature': 'range_16h_pct', 'split': 641.0, 'split_share': 0.019328187190929925}, {'feature': 'xasset_asset_minus_mkt_funding', 'split': 565.0, 'split_share': 0.017036545651911712}, {'feature': 'funding_rank_30d', 'split': 554.0, 'split_share': 0.01670486069231697}]"
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595_H5:lgbm_pipeline,long,loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,0.8045479453985898,False,trained,,False,False,[],positive_part_residualized_return_over_realized_vol,identity,False,"['G_VOL', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1', 'atr_percentile_G_VOL_0', 'atr_percentile_G_VOL_1']","['G_VOL', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1', 'atr_percentile_G_VOL_0', 'atr_percentile_G_VOL_1', 'ret1h_G_VOL_0', 'ret1h_G_VOL_1', 'abs_ret_per_oi_z_24h', 'accel_5h', 'adx_10']",5,True,False,primary,74,74,True,✅,True,✅,True,✅,True,✅,True,✅,True,✅,False,⚠️,False,⚠️,0.7028641982475448,0.34029917465131104,0.330460138746,0.28935707861159504,0.05447297521956993,0.035525820643620594,0.21132751984556405,0.6123123060859009,0.6122403398284123,0.4693406976432421,0.09878932270358358,0.07478322711088095,1.7823479005998284,0.29375016757379946,0.004260165014177251,0.0,-1.0,,,,,,0,,0,,0.800997425997426,0.21332476435304198,2.1333048412900597,0.6692227256883931,0.3564695801199657,0.5940119760479042,0.47460725506998,1.5820383226691432,0.24471137088773895,0.7166191201389932,186485,21747,116465,70020,True,0.11661527736815293,186485,70020,116465,37.547255811459365,74,74,1.0,"[{'feature': 'mark_perp_dislocation', 'gain': 263928.6451612413, 'gain_share': 0.09663095900806068}, {'feature': 'range_24h_pct', 'gain': 116249.53264182806, 'gain_share': 0.042561897048181196}, {'feature': 'bars_in_high_vol_state_log_norm', 'gain': 109327.0524251461, 'gain_share': 0.04002740178093334}, {'feature': 'dist_rolling_7d_high', 'gain': 108269.15648326278, 'gain_share': 0.039640079293325116}, {'feature': 'funding_per_hour', 'gain': 84245.35996029153, 'gain_share': 0.030844359163700718}, {'feature': 'dist_prior_day_low', 'gain': 83765.77322238684, 'gain_share': 0.03066877031701465}, {'feature': 'ret28h', 'gain': 73083.37826861069, 'gain_share': 0.026757675072860202}, {'feature': 'loc_prev_week_range_pos_24', 'gain': 66850.23074603081, 'gain_share': 0.02447556195710636}, {'feature': 'ker_10', 'gain': 65079.19041991234, 'gain_share': 0.023827139255393842}, {'feature': 'loc_initial_balance_pos_24', 'gain': 62265.06963005662, 'gain_share': 0.022796818387713302}, {'feature': 'loc_prior_bar_pos_24', 'gain': 60969.395610809326, 'gain_share': 0.0223224393260347}, {'feature': 'oi_z', 'gain': 58760.01328319311, 'gain_share': 0.02151352851984848}, {'feature': 'ker_24', 'gain': 57953.16179084033, 'gain_share': 0.02121811976103224}, {'feature': 'rolling_range_20', 'gain': 54399.82108075172, 'gain_share': 0.01991715176535115}, {'feature': 'carry_adj_ret_self_z_10h', 'gain': 51204.61930823326, 'gain_share': 0.01874730750189848}, {'feature': 'oi_expansion_compression_balance_96h', 'gain': 48279.59685150534, 'gain_share': 0.01767638272622263}, {'feature': 'adx_10', 'gain': 48141.80896371603, 'gain_share': 0.017625935092057565}, {'feature': 'distance_to_support_daily_donchian_atr', 'gain': 47516.85293292999, 'gain_share': 0.017397122866859984}, {'feature': 'loc_range_pos_24', 'gain': 44937.579036064446, 'gain_share': 0.0164527853924403}, {'feature': 'prog_eff_12', 'gain': 43409.511687368155, 'gain_share': 0.015893321249231374}]","[{'feature': 'dist_rolling_7d_high', 'split': 3624.0, 'split_share': 0.03544219616434069}, {'feature': 'range_24h_pct', 'split': 3434.0, 'split_share': 0.033584023628130774}, {'feature': 'mark_perp_dislocation', 'split': 3320.0, 'split_share': 0.03246912010640483}, {'feature': 'bars_in_high_vol_state_log_norm', 'split': 3147.0, 'split_share': 0.03077720511290843}, {'feature': 'funding_per_hour', 'split': 2934.0, 'split_share': 0.028694095901262578}, {'feature': 'oi_z', 'split': 2837.0, 'split_share': 0.02774544992225015}, {'feature': 'loc_prev_week_range_pos_24', 'split': 2712.0, 'split_share': 0.0265229679905331}, {'feature': 'loc_initial_balance_pos_24', 'split': 2558.0, 'split_share': 0.025016870250657696}, {'feature': 'ret28h', 'split': 2386.0, 'split_share': 0.023334735112615034}, {'feature': 'oi_expansion_compression_balance_96h', 'split': 2265.0, 'split_share': 0.02215137260271293}, {'feature': 'adx_10', 'split': 2240.0, 'split_share': 0.02190687621636952}, {'feature': 'dist_prior_day_low', 'split': 2133.0, 'split_share': 0.020860431682819727}, {'feature': 'rolling_range_20', 'split': 2131.0, 'split_share': 0.020840871971912256}, {'feature': 'ker_24', 'split': 2093.0, 'split_share': 0.020469237464670272}, {'feature': 'carry_adj_ret_self_z_10h', 'split': 2075.0, 'split_share': 0.020293200066503016}, {'feature': 'distance_to_support_daily_donchian_atr', 'split': 1923.0, 'split_share': 0.018806662037535084}, {'feature': 'sv_imb_12', 'split': 1888.0, 'split_share': 0.018464367096654312}, {'feature': 'rsi_ts_resid', 'split': 1886.0, 'split_share': 0.018444807385746838}, {'feature': 'prog_eff_12', 'split': 1882.0, 'split_share': 0.018405687963931893}, {'feature': 'zr_6h', 'split': 1757.0, 'split_share': 0.017183206032214845}]"
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644_H5:lgbm_pipeline,short,bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,0.7716617864396207,False,trained,,False,False,[],positive_part_residualized_return_over_realized_vol,identity,False,"['G_VOL', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1', 'atr_percentile_G_VOL_0', 'atr_percentile_G_VOL_1']","['G_VOL', 'compression_score_G_VOL_0', 'compression_score_G_VOL_1', 'atr_percentile_G_VOL_0', 'atr_percentile_G_VOL_1', 'ret1h_G_VOL_0', 'ret1h_G_VOL_1', 'abs_ret_per_oi_z_24h', 'accel_5h', 'adx_10']",5,True,False,primary,186,186,True,✅,True,✅,False,⚠️,True,✅,True,✅,True,✅,False,⚠️,False,⚠️,0.6915186194420356,0.3178021195749602,0.282260487281346,0.27882220815198816,0.021668246610313673,0.02373705566736343,0.22691760993677157,0.6449370307700572,0.5862499415147591,0.4458604067237843,0.011087485501408008,0.010056828664549234,1.7531536400611518,0.268641110626531,0.005387512199410803,0.0,-1.0,,,,,,0,,0,,0.7404638681234426,0.2075821489024423,2.0759408577126934,0.6253294360055585,0.35062736774228215,0.5558572660767339,0.46750315698970957,1.5583836826901012,0.33092146245627485,0.7171142161654496,104346,12174,67127,37219,True,0.11666954171698005,104346,37219,67127,35.668832537902745,186,186,1.0,"[{'feature': 'mark_perp_dislocation', 'gain': 77491.22025299072, 'gain_share': 0.06834299801939732}, {'feature': 'mark_vs_perp_bps', 'gain': 29153.224497318268, 'gain_share': 0.025711541998880472}, {'feature': 'log_quote_volume', 'gain': 28169.035836696625, 'gain_share': 0.02484354168266423}, {'feature': 'oiw_intensity_entry_dist_7d_atr', 'gain': 22158.721722781658, 'gain_share': 0.019542774908800024}, {'feature': 'zscore_price_200', 'gain': 19614.202497005463, 'gain_share': 0.017298648776319495}, {'feature': 'down_up_vol_ratio_24', 'gain': 19101.17970609665, 'gain_share': 0.016846190866010184}, {'feature': 'ffd_rv_24_04', 'gain': 18894.79705429077, 'gain_share': 0.01666417270811361}, {'feature': 'rolling_range_20', 'gain': 18574.285798549652, 'gain_share': 0.016381499393061966}, {'feature': 'oiw_entry_zone_1d_atr', 'gain': 18193.67138004303, 'gain_share': 0.016045818391198428}, {'feature': 'donchian_zone_1d_atr', 'gain': 18077.42866587639, 'gain_share': 0.015943298704992382}, {'feature': 'ffd_rv_2h_06', 'gain': 17578.349475860596, 'gain_share': 0.015503138284451639}, {'feature': 'ob_imbalance_mkt_resid', 'gain': 17131.880085468292, 'gain_share': 0.015109376816201626}, {'feature': 'dist_rolling_7d_high', 'gain': 14750.515665531158, 'gain_share': 0.013009144256901523}, {'feature': 'dist_from_high_120h', 'gain': 14361.587947845459, 'gain_share': 0.012666131381988681}, {'feature': 'funding_rank_30d', 'gain': 13358.253352284431, 'gain_share': 0.01178124540325003}, {'feature': 'sv_imb_24', 'gain': 13223.903191566467, 'gain_share': 0.011662755944213551}, {'feature': 'tail_score', 'gain': 13170.424639701843, 'gain_share': 0.01161559080018521}, {'feature': 'climax_vol_24', 'gain': 12692.216518640518, 'gain_share': 0.011193837515569814}, {'feature': 'up_vol', 'gain': 12679.810523420572, 'gain_share': 0.011182896109511458}, {'feature': 'ext_atrExp', 'gain': 12348.519479751587, 'gain_share': 0.01089071561387086}]","[{'feature': 'mark_perp_dislocation', 'split': 805.0, 'split_share': 0.024984481688392304}, {'feature': 'oiw_intensity_entry_dist_7d_atr', 'split': 647.0, 'split_share': 0.020080695220360024}, {'feature': 'rolling_range_20', 'split': 573.0, 'split_share': 0.017783985102420855}, {'feature': 'zscore_price_200', 'split': 573.0, 'split_share': 0.017783985102420855}, {'feature': 'log_quote_volume', 'split': 511.0, 'split_share': 0.01585971446306642}, {'feature': 'down_up_vol_ratio_24', 'split': 490.0, 'split_share': 0.01520794537554314}, {'feature': 'ffd_rv_24_04', 'split': 485.0, 'split_share': 0.01505276225946617}, {'feature': 'donchian_zone_1d_atr', 'split': 465.0, 'split_share': 0.014432029795158287}, {'feature': 'dist_rolling_7d_high', 'split': 458.0, 'split_share': 0.014214773432650528}, {'feature': 'oiw_entry_zone_1d_atr', 'split': 450.0, 'split_share': 0.013966480446927373}, {'feature': 'sv_imb_24', 'split': 444.0, 'split_share': 0.013780260707635009}, {'feature': 'dist_from_high_120h', 'split': 435.0, 'split_share': 0.013500931098696461}, {'feature': 'up_vol', 'split': 417.0, 'split_share': 0.012942271880819367}, {'feature': 'funding_rank_30d', 'split': 412.0, 'split_share': 0.012787088764742396}, {'feature': 'trend_retest_success_rate', 'split': 404.0, 'split_share': 0.012538795779019243}, {'feature': 'tail_score', 'split': 403.0, 'split_share': 0.01250775915580385}, {'feature': 'funding_per_hour_mkt_resid', 'split': 392.0, 'split_share': 0.012166356300434512}, {'feature': 'ext_atrExp', 'split': 391.0, 'split_share': 0.012135319677219118}, {'feature': 'oi_z', 'split': 386.0, 'split_share': 0.011980136561142147}, {'feature': 'distance_to_resistance_daily_vwap_atr', 'split': 369.0, 'split_share': 0.011452513966480447}]"
