feature_a,feature_b,lift,final_pair_score
kf_score_mean,vp_dist_hvn_above_atr,22.00857288160221,22.00857288160221
dist_weekly_vwap,ema20_slope_5h,18.8718574442665,18.8718574442665
clv_collapse,ema20_slope_5h,13.149894878993944,13.149894878993944
dist_weekly_vwap,volu_z,11.990520738985323,11.990520738985323
atr_change_rate,dist_weekly_vwap,11.550355372152207,11.550355372152207
ema20_slope_5h,vp_dist_hvn_above_atr,9.564111029349522,9.564111029349522
volume_entropy_24,dist_weekly_vwap,8.250951626795585,8.250951626795585
rvol_z,ema20_slope_5h,7.6001979218208815,7.6001979218208815
ffd_atr_expansion_06,dist_weekly_vwap,7.217717630130858,7.217717630130858
shannon_entropy_ret_16,vp_dist_hvn_above_atr,6.746377621335717,6.746377621335717
G_VOL,dv_z,6.663251948703017,6.663251948703017
loc_pullback_depth_24,ema20_slope_5h,6.660306998525714,6.660306998525714
dn_vol_6,slope,6.575509050783107,6.575509050783107
kf_vol_ratio_mean,v_power,6.310665777519392,6.310665777519392
dist_weekly_vwap,signed_vol,6.286217522649452,6.286217522649452
mtf_divergence_x_regime_vol_12h,dist_weekly_vwap,6.253517690676257,6.253517690676257
vov_fast_slow_ratio_G_VOL_0,slope,6.148971748760524,6.148971748760524
dist_weekly_vwap,climax_decay,6.067455675840564,6.067455675840564
atr_change_rate,compression_score,6.004920790030586,6.004920790030586
v_power,dn_vol_6,5.979910695528718,5.979910695528718
mtf_divergence_x_regime_vol_12h,signed_vol,5.719713083009866,5.719713083009866
cvar_5pct,dist_weekly_vwap,5.587526169483932,5.587526169483932
compression_score,dist_weekly_vwap,5.574997308608445,5.574997308608445
vp_dist_hvn_above_atr,dv_z,5.537773803061678,5.537773803061678
qv,dist_weekly_vwap,5.437996642037073,5.437996642037073
dn_vol_6,ema20_slope_5h,5.29889826621084,5.29889826621084
decel_4,slope,5.095788696536174,5.095788696536174
liq_score,vp_dist_hvn_above_atr,5.092135305090115,5.092135305090115
dist_weekly_vwap,vp_dist_hvn_above_atr,5.04170071851178,5.04170071851178
rvol_z,dist_weekly_vwap,5.013774824060897,5.013774824060897
signed_vol,slope,4.982061869627023,4.982061869627023
kf_score_mean,climax_decay,4.915448311893565,4.915448311893565
ffd_range_24_04,funding_proxy,4.914879675024012,4.914879675024012
dist_weekly_vwap,vp_in_poc_zone,4.843586776916364,4.843586776916364
decel_4,funding_proxy,4.81218138619101,4.81218138619101
ema20_slope_5h,dv_z,4.774298512795309,4.774298512795309
press_24,v_power,4.723772722709007,4.723772722709007
trapped_longs_24,volu_z,4.641836788210897,4.641836788210897
body_pct,dist_weekly_vwap,4.633844352437688,4.633844352437688
rsi_z_x_regime_vol,dist_weekly_vwap,4.584088782361603,4.584088782361603
is_low_vol_regime,slope,4.573045208320938,4.573045208320938
ffd_range_24_05,dv_z,4.495696347710449,4.495696347710449
rvol_z,compression_score,4.454692636020212,4.454692636020212
bars_in_high_vol_state_log_norm,slope,4.453596967489153,4.453596967489153
atr_percentile,vp_dist_hvn_above_atr,4.394081940480841,4.394081940480841
dist_vwap_24_atr,signed_vol,4.356760110275158,4.356760110275158
body_pct,vp_dist_hvn_above_atr,4.337118178062238,4.337118178062238
kf_vol_ratio_mean,slope,4.281819794287063,4.281819794287063
