,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
adx_14_gt25,0.05426504,0.011165838,0.26372358,78.166664,11.538583,529.5302,78.846405,26.046272,238.68121,0.045602538,0.014575928,0.142673,3.0,1.0,1.0,1.0,0.981982,1.0,0.0,1.0,0.33333334,0.9454955,1.0
atr_compression_ratio,0.040648635,0.0061905202,0.26690996,52.0,6.0,450.66666,65.35732,17.046055,250.59048,0.037729032,0.009674326,0.14713995,1.0,1.0,0.0,0.7193471,0.9279279,1.0,0.0,2.0,1.3333334,0.77762294,2.0
vol_z_x_low_vol,0.03261385,0.0045961286,0.23142596,46.0,6.2182527,340.2885,47.98165,8.453439,272.34348,0.027719175,0.0048149964,0.15957493,2.0,0.0,0.0,0.55373913,0.9009009,1.0,0.0,4.5,1.8333334,0.6797818,3.0
rolling_range_20,0.033385944,0.0052152527,0.21372335,42.666668,3.9860868,456.69965,53.584114,8.015541,358.2113,0.03077217,0.004533669,0.20886537,4.0,1.0,0.0,0.56965303,0.8558559,1.0,0.0,4.5,2.6666667,0.67727315,4.0
G_VOL_LIQ_GT1,0.031307656,0.007339064,0.13355508,51.333332,9.159088,287.70453,43.334087,11.752833,159.77791,0.024836952,0.0062585985,0.09856427,7.0,1.0,1.0,0.52681667,0.7747748,0.8333333,0.0,5.5,4.1666665,0.6084429,5.0
body_ratio,0.028926557,0.005751132,0.14549235,46.333332,3.72678,576.04095,42.5681,9.381502,193.15065,0.025123235,0.005028336,0.12552403,6.0,0.0,0.0,0.47773892,0.8198198,0.8333333,0.0,7.5,3.3333333,0.5927113,6.0
kf_atr_mean,0.025896495,0.0060044047,0.111689426,54.166668,9.872802,297.1829,32.369884,7.613032,137.63367,0.022160258,0.00493789,0.09945078,8.0,1.0,1.0,0.41528517,0.7927928,0.6666667,0.2568948,11.5,3.8333333,0.5394498,7.0
rv_120h,0.023602663,0.005505071,0.101195,47.5,8.636165,261.25604,33.82597,10.926326,104.71921,0.022256313,0.006788232,0.07297091,12.0,1.0,1.0,0.3680061,0.7117117,0.5,0.0,13.0,5.3333335,0.45533127,8.0
volume_autocorr_48,0.024606548,0.008003996,0.075647496,52.0,11.030261,245.14378,33.09725,13.457423,81.399536,0.022319626,0.008389093,0.059382543,16.0,1.0,1.0,0.38869756,0.5315315,0.5,0.09929,10.5,8.666667,0.42663106,9.0
shannon_entropy_ret_16,0.021381587,0.0051599266,0.08860053,47.5,8.241157,273.77832,27.486341,7.692803,98.20854,0.018933725,0.0048779347,0.07349134,13.0,1.0,0.0,0.32222667,0.7747748,0.33333334,0.0,15.5,4.1666665,0.4209184,10.0
