fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,-0.38008025,0.28895384,-1.0,-0.41638579964637756,-0.002566450408194213
1,-0.36289415,0.28220668,-1.0,-0.3983137160539627,-0.0025865228450857106
2,-0.36384782,0.28067362,-1.0,-0.39255285263061523,-0.0024764750525355338
