fold_id,seed,regime_family,gain,split
0,42,trend,1.0573936998844147,2
0,42,volatility,2.4837334753519826,6
0,42,volatility_term_structure,0.20884199440479279,1
1,42,trend,0.47312700748443604,2
1,42,volatility,1.071299388539046,6
1,42,volatility_term_structure,0.0932978019118309,1
2,42,trend,0.054237401112914085,2
2,42,volatility,0.35130388906691223,5
2,42,volatility_term_structure,0.11108899861574173,1
3,42,trend,7.744518576356313,185
3,42,volatility,26.188288590955892,765
3,42,volatility_term_structure,1.517888086149469,22
4,42,trend,5.617353014182299,33
4,42,volatility,20.065501157433978,209
4,42,volatility_term_structure,1.6618490852415562,7
