,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
kf_atr_mean,0.06654657,0.018455697,0.23995005,84.833336,13.005341,553.36456,0.6438841,0.18344359,2.2600234,0.00032439342,8.584597e-05,0.0012258127,2.0,0.4850503,0.24894498,0.846814,0.8730159,1.0,0.0,3.0,1.3333334,0.70738435,1.0
G_EXH_GIVEBACK,0.046359193,0.018347738,0.11713568,41.166668,8.274795,204.802,0.4578184,0.23201579,0.90337676,0.00020696112,0.000102044374,0.00041974784,8.0,1.0,0.8044311,0.52493733,0.6031746,0.5,0.15383853,6.5,4.1666665,0.68847305,2.0
is_trending,0.076154046,0.031772353,0.18253098,54.166668,16.087435,182.3801,0.7929782,0.3957011,1.5891148,0.00035046585,0.0001768665,0.0006944578,3.0,0.24090077,0.24894498,1.0,0.7777778,0.8333333,0.0,1.0,2.3333333,0.60375977,3.0
asset_vol_level,0.04806741,0.024749164,0.093355715,78.666664,19.779339,312.87418,0.4375584,0.2068213,0.9257141,0.00021836453,9.45889e-05,0.0005041085,11.0,0.74616086,0.41410962,0.5521739,0.42857143,0.5,0.16118163,6.0,6.0,0.561793,4.0
G_VOL_LIQ_GT1,0.026773097,0.008287809,0.08648833,59.5,10.657548,332.1824,0.25892854,0.12135532,0.5524603,0.00012933761,5.309821e-05,0.00031504297,25.0,0.971719,1.0,0.21264774,0.4920635,0.16666667,0.069436334,18.5,5.3333335,0.53411883,5.0
ffd_rv_12_04,0.037526876,0.007872883,0.17887555,38.833332,4.450343,338.8565,0.4042926,0.10883814,1.5017945,0.00019531405,5.4586308e-05,0.0006988488,5.0,0.51979595,0.39259234,0.38411087,0.7777778,0.33333334,0.40509263,8.5,2.3333333,0.5234498,6.0
asset_atr_level,0.054308437,0.01862731,0.15833774,86.166664,16.00434,463.91757,0.45850834,0.13861734,1.5166206,0.00024586805,6.957889e-05,0.00086881383,4.0,0.10104898,0.24894498,0.6516837,0.73015875,0.8333333,0.37432843,3.5,2.8333333,0.49196002,7.0
t_pl_proxy,0.033600584,0.009614861,0.11742232,40.666668,7.272475,227.40234,0.30751905,0.10474306,0.9028566,0.00016405756,5.3706673e-05,0.000501146,6.0,0.42198056,0.6030389,0.3215083,0.53968257,0.33333334,0.56926197,11.0,4.8333335,0.4253786,8.0
regime_trend_score,0.033954885,0.014807216,0.077863,69.666664,13.486619,359.8711,0.28609014,0.11655097,0.702247,0.00015442864,5.5994595e-05,0.0004259019,18.0,0.50847846,0.36993456,0.32715744,0.50793654,0.33333334,0.0742868,11.0,5.1666665,0.42409745,9.0
amihud_illiq,0.021416739,0.003971845,0.115482025,52.333332,3.5901098,762.8674,0.19262785,0.050776403,0.73076236,0.00010547515,2.7160593e-05,0.00040960105,12.0,0.38075256,0.30519584,0.12724353,0.73015875,0.0,0.463927,21.0,2.8333333,0.36444813,10.0
