fold_id,seed,feature_name,group,regime_family,source_family,gain,split
0,42,dist_oiw_z_delta_12h_atr,regime,perp_tradeability,perp_tradeability,14.11148,4.0
0,42,dist_ema20_atr,location,,context,19.3655,5.0
0,42,dist_oiw_signed_delta_12h_atr,regime,perp_tradeability,perp_tradeability,46.693233,9.0
0,42,dist_ema50_atr,location,,context,19.81841,4.0
0,42,dist_oiw_abs_delta_12h_atr,regime,perp_tradeability,perp_tradeability,36.51499,10.0
0,42,dist_ema200_atr,location,,context,25.19828,4.0
0,42,oi_expansion_compression_balance_24h,regime,perp_tradeability,perp_tradeability,50.57928,9.0
0,42,oiw_pos_delta_entry_dist_1d_atr,location,,open_interest_location,16.21828,4.0
0,42,dist_funding_pressure_price_12h_atr,regime,perp_tradeability,perp_tradeability,44.658577,7.0
0,42,oiw_intensity_entry_dist_1d_atr,location,,open_interest_location,19.17505,4.0
0,42,oiw_entry_zone_1d_atr,regime,perp_tradeability,perp_tradeability,10.46473,2.0
0,42,oiw_z_delta_entry_dist_1d_atr,location,,open_interest_location,20.47508,2.0
0,42,donchian_zone_1d_atr,regime,perp_tradeability,perp_tradeability,36.35706,6.0
0,42,oiw_pos_delta_entry_dist_7d_atr,location,,open_interest_location,12.96478,4.0
0,42,dist_oiw_intensity_96h_atr,regime,perp_tradeability,perp_tradeability,54.54423,11.0
0,42,oiw_pos_delta_entry_dist_14d_atr,location,,open_interest_location,13.98823,3.0
0,42,dist_oiw_z_delta_96h_atr,regime,perp_tradeability,perp_tradeability,103.457504,22.0
0,42,oi_expansion_compression_balance_96h,regime,perp_tradeability,perp_tradeability,35.197113,6.0
0,42,oiw_z_delta_entry_dist_7d_atr,location,,open_interest_location,29.31283,5.0
0,42,dist_funding_pressure_price_96h_atr,regime,perp_tradeability,perp_tradeability,95.23798,18.0
0,42,oiw_z_delta_entry_dist_14d_atr,location,,open_interest_location,48.86103,9.0
0,42,dist_prior_day_high,location,,context,58.45048,6.0
0,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,424.8555,38.0
0,42,dist_prior_day_low,location,,context,245.66882,19.0
0,42,up_down_return_mass_ratio_tanh,regime,path_structure,path_structure,10.764289,3.0
0,42,dist_rolling_7d_high,location,,context,307.90292,30.0
0,42,tail_asymmetry_q90_q10_atr_norm,regime,path_structure,path_structure,122.176384,16.0
0,42,dist_local_swing,location,,context,157.4473,20.0
0,42,abs_ret_per_oi_z_24h,regime,perp_tradeability,perp_tradeability,99.105736,15.0
0,42,dist_range_mid_atr,location,,context,47.95987,6.0
0,42,amihud_illiq,regime,liquidity,liquidity,31.09711,9.0
0,42,dist_ma100_atr,location,,context,19.77959,3.0
0,42,amihud_z,regime,liquidity,liquidity,40.535286,11.0
0,42,distance_to_ema,location,,context,21.47388,3.0
0,42,amihud_z_peer_resid,regime,residual,residual,29.20513,7.0
0,42,pullback_depth,location,,context,209.33415,24.0
