feature_name,group,usage_count
symbol_minus_mkt_ret_1h,regime,481
mark_vs_perp_bps,regime,400
mark_perp_dislocation,regime,395
up_down_semivol_ratio_tanh,regime,369
bars_in_high_vol_state_log_norm,location,256
choppiness_index_20,regime,245
oi_1d_chg_z,regime,235
ob_spread_z_24h,regime,211
dist_rolling_7d_high,location,196
price_trend_7d_vol_norm,regime,189
ret24h_bench_resid,regime,180
oi_value_1d_chg_z_90d,regime,178
path_efficiency_24_ts_resid,regime,178
compression_score,regime,178
impact_per_oi_intensity_z_24h,regime,165
abs_ret_per_oi_z_24h,regime,158
zscore_price_200,location,133
funding_mean_7d_robust_z,regime,128
asset_vol_level_pct,regime,127
range_expansion_ratio,regime,125
price_trend_15d_vol_norm,regime,119
price_rv_7d_robust_z,regime,119
funding_mean_10d_robust_z,regime,114
log_oi_to_volume_1d,regime,114
range_24h_pct,regime,112
loc_session_pos_24,location,112
atr_percentile,regime,104
variance_ratio_10_48,regime,103
ret48h_bench_resid,regime,102
log_oi_to_volume_7d,regime,101
pullback_depth,location,96
dist_prior_day_low,location,96
dist_range_mid_atr,location,88
trend_pct_resid,regime,88
loc_swing_range_pos_48,location,85
trend_pct_mkt_resid,regime,84
asset_minus_universe_median_ret_24h,regime,83
realized_volatility_24h,regime,79
loc_session_pos_48,location,77
asset_ret_vs_universe_24h,regime,77
tail_asymmetry_q90_q10_atr_norm,regime,77
ob_imbalance_mkt_resid,regime,76
ob_pressure_mkt_resid,regime,74
oi_trend_10d_robust_z,regime,73
price_rv_10d_robust_z,regime,73
prior_volatility,regime,72
loc_pullback_depth_48,location,72
coherence_24_ts_resid,regime,71
asset_ret_vs_universe_4h,regime,71
asset_funding_rate_abs_mean_7d,regime,69
asset_minus_mkt_oi_7d_z_180d,regime,69
funding_mean_15d_robust_z,regime,66
loc_swing_range_pos_24,location,64
volume_autocorr_48,regime,62
rv_24h,regime,60
oi_value_3d_chg_z_90d,regime,60
volatility_ratio_short_long,regime,58
carry_adj_ret_self_z_10h,regime,58
dist_funding_pressure_price_96h_atr,regime,57
amihud_z,regime,57
asset_minus_universe_median_ret_4h,regime,56
dist_local_swing,location,56
liquidity_ratio_peer_resid,regime,56
oiw_pos_delta_entry_dist_14d_atr,location,55
volume_entropy_24,regime,55
vol_z_peer_resid,regime,55
loc_prior_bar_pos_48,location,53
loc_prior_bar_pos_24,location,53
symbol_minus_mkt_ret_4h,regime,51
asset_mom_minus_basket_mom_24h,regime,51
ob_depth_z_10bps,regime,50
xasset_ob_liquidity_peer_resid,regime,50
loc_pullback_depth_24,location,50
return_autocorr_48,regime,49
loc_pivot_ladder_pos_48,location,49
funding_1d_chg_ts_resid,regime,48
rv_24h_peer_resid,regime,48
asset_minus_universe_median_ret_48h,regime,47
oi_chg_8h_mkt_resid,regime,47
spectral_entropy_ret_24,regime,47
amihud_illiq,regime,46
oi_value_pct_90d,regime,46
loc_initial_balance_pos_24,location,45
ob_spread_mkt_resid,regime,45
oiw_z_delta_entry_dist_14d_atr,location,45
oi_value_log_1d_robust_z,regime,44
oiw_entry_zone_1d_atr,regime,44
asset_funding_rate_mean_3d,regime,44
spike_score_surprise,regime,44
oi_vol_15d_robust_z,regime,41
fund_abs_z_mkt_resid,regime,41
rolling_range_20,regime,41
oi_to_volume_7d_z_180d,regime,40
dist_oiw_abs_delta_12h_atr,regime,40
asset_ret_vs_universe_48h,regime,40
rvol_z_peer_resid,regime,39
oi_3d_chg_z,regime,39
dist_oiw_signed_delta_12h_atr,regime,38
price_rv_15d_robust_z,regime,37
oi_rank,regime,37
asset_atr_level_pct,regime,37
oi_value_z_90d,regime,37
trend_acceleration,regime,37
price_x_oi_1d,regime,37
dist_oiw_z_delta_96h_atr,regime,37
dist_funding_pressure_price_12h_atr,regime,36
loc_prev_week_range_pos_48,location,36
donchian_zone_1d_atr,regime,36
funding_mom_4h,regime,36
volume_percentile,regime,36
dist_ema200_atr,location,35
ob_depth_usd_l20_z,regime,35
dist_prior_day_high,location,35
loc_initial_balance_pos_48,location,35
crowded_short_1d,regime,34
oi_expansion_compression_balance_24h,regime,34
oi_vol_7d_robust_z,regime,34
cs_rank_ret_24h,regime,34
efficiency_ratio_20,regime,34
ob_depth_mkt_resid,regime,34
carry_adj_short_ret_self_z_10h,regime,34
price_trend_10d_vol_norm,regime,34
carry_adj_short_ret_self_z_5h,regime,33
price_x_oi_7d,regime,32
amihud_z_peer_resid,regime,32
atr_expansion_ts_resid,regime,31
ret4h_bench_resid,regime,31
loc_pivot_ladder_pos_24,location,31
oi_value_z_30d,regime,30
direction_entropy_20,regime,29
oi_expansion_compression_balance_96h,regime,29
compression_ratio,regime,29
fund_high_neg_mom_self_z_10h,regime,29
oi_3d_x_funding,regime,29
grind_score_surprise,regime,28
oi_to_volume_1d_z_90d,regime,28
asset_funding_rate_mean_15d,regime,28
oi_chg_8h_robust_z,regime,28
oi_vol_10d_robust_z,regime,28
dist_ema20_atr,location,28
symbol_minus_mkt_ret_24h,regime,28
dist_ema_fast_ts_resid,regime,28
ret24h_peer_resid,regime,27
excess_6h_ts_resid,regime,26
loc_range_pos_24,location,26
carry_adj_ret_self_z_5h,regime,26
funding_per_hour_mkt_resid,regime,26
oi_1d_x_funding_1d_chg,regime,25
funding_crowded_mom_exhaustion_self_z_10h,regime,25
distance_to_ema,location,25
dist_oiw_intensity_96h_atr,regime,25
asset_minus_mkt_oi_1d,regime,24
flow_persistence_ts_resid,regime,24
prior_range,regime,24
ob_depth_z_25bps,regime,24
atr_compression_ratio,regime,24
ret4h_peer_resid,regime,23
oi_value_log_7d_robust_z,regime,23
volume_trend_48,regime,23
dist_oiw_z_delta_12h_atr,regime,23
bollinger_band_width,regime,23
funding_per_hour,regime,22
loc_prev_day_range_pos_48,location,21
entry_quality_composite_ts_resid,regime,21
asset_minus_mkt_oi_7d,regime,21
oi_value_7d_chg_z_90d,regime,20
range_per_funding_abs_z_24h,regime,20
zscore_price_50,location,20
oi_chg_2h,regime,20
ema20_slope_5h,regime,20
loc_prev_week_range_pos_24,location,20
oiw_z_delta_entry_dist_7d_atr,location,19
loc_ema_stack_pos_48,location,19
oi_trend_15d_robust_z,regime,19
asset_funding_rate_mean_7d,regime,19
