canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,preset,preset,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics,rule_gain_score,rule_split_score,rule_model_importance_score,preset,preset,preset,preset,is_too_narrow,is_too_broad,comp_bonus,pruner_rank_score,within_leaf_mean_ic,within_leaf_positive_ic_fraction,within_leaf_mean_top_quantile_spread,within_leaf_mean_edge_uplift,within_leaf_hit_lift,within_leaf_valid_folds,within_leaf_future_edge_learnability_score,learnability_definition,leaf_reconstructability_score,stage_c_rejection_reason
(*)|(loc_prior_bar_pos_48>-0.50001073)|(log_oi_to_volume_7d<=1.6217933&oi_chg_8h_mkt_resid<=-0.036928929&symbol_minus_mkt_ret_1h<=0.041144863),*,loc_prior_bar_pos_48>-0.50001073,log_oi_to_volume_7d<=1.6217933&oi_chg_8h_mkt_resid<=-0.036928929&symbol_minus_mkt_ret_1h<=0.041144863,0.0031628180877305567,0.0031628180877305567,0.0007074072389403318,0.0192248304374516,0.12799856457536918,0.013671517242583218,1.0,1.0,0.5524193548387096,1120,,,0.061694937191825346,0.05726663122510295,0.06249450261342695,0.06692280858014935,,1.0,0.2137334334816567,9.067466119704047,1.0,0.4355783015489578,0.03004683671126125,0.9110875725746155,0.7578407173320723,0.9995439583908797,0.010645676949995337,11.414848661146557,0.999329299739067,0.42945028933659535,0.9990094471397304,0.4966062294563829,0.01526421308517456,0.15828090283221563,0.15828090283221563,9.00040461252807e-05,0.003072814041605276,4,1,1,4,4,stage_a_context,,long,4-way,False,b_sign_consistency_too_low,production,production,production,production,0.10786666666666667,0.2137334334816567,0.03004683671126125,-0.08118122071027756,1.0,primary_target,0,,0.9832080383779325,,0.5671053189756643,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0031628180877305567, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1120, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.9279553549708842,production,production,production,production,False,False,0.1,0.9279553549708842,0.2644154031347774,1.0,0.012182845252741761,0.006781127970787345,0.11020652772886858,4,0.9995439583908797,within_leaf_future_edge,0.7143297833762682,
(*)|(*)|(mark_perp_dislocation>-0.0032854299&price_trend_7d_vol_norm<=-0.13508038),*,*,mark_perp_dislocation>-0.0032854299&price_trend_7d_vol_norm<=-0.13508038,0.0034064173814840615,0.0034064173814840615,0.0009298378830007914,0.01806282182224095,0.11444630087699573,0.061898722557056654,1.0,1.0,0.5546558704453441,1124,,,0.05505096625309611,0.05185032003219692,0.060459401467729025,0.06366004768862821,,1.0,0.17953015495261868,2.586522057705042,1.0,0.402835788205266,-0.004156441817776711,0.5931971538811922,0.43682279131200386,0.7818343440532117,0.013899435600736882,8.260618199452463,0.999329299739067,0.5821555799560242,0.991916912410113,0.48173054102073226,0.03066422790288925,0.1460891465899937,0.1460891465899937,8.509467348040207e-05,0.0033213227080036594,4,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low,production,production,production,production,0.07493333333333334,0.17953015495261868,-0.004156441817776711,-0.042684510350227356,1.0,primary_target,0,,0.9408992849111759,,0.5864135133519363,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0034064173814840615, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1124, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6079988730205452,production,production,production,production,False,False,0.15,0.6079988730205452,0.04740741725233045,1.0,0.003340449551210411,0.002329110775057765,0.01585802263578294,4,0.7818343440532117,within_leaf_future_edge,0.42966645186002195,
(*)|(dist_local_swing<=0.0022999793)|(mark_perp_dislocation>0.0043891165&symbol_minus_mkt_ret_1h<=0.16043815),*,dist_local_swing<=0.0022999793,mark_perp_dislocation>0.0043891165&symbol_minus_mkt_ret_1h<=0.16043815,0.006475271307863295,0.006475271307863295,0.0010058398092685505,0.020099724642932415,0.13653012892586763,0.02552649916421434,1.0,1.0,0.6626384692849949,1165,,,0.11318660487512669,0.10976879061369667,0.11683140198611225,0.12024921624754228,,1.0,0.08468657388323284,3.7232189076972007,1.0,0.14887620694935322,-0.09900002288716257,0.4388105049729347,0.2130015750534729,0.8703416046909704,0.04962885105233295,12.0,0.999329299739067,0.99457686804356,0.999329299739067,0.999329299739067,0.023396624252200127,0.09573250468494295,0.09573250468494295,7.004653035556648e-05,0.0064052247775077285,4,1,1,3,3,stage_a_context,,long,3-way,False,b_mask_ic_uplift_too_low,production,production,production,production,0.1176,0.08468657388323284,-0.09900002288716257,-0.08251164108514786,1.0,primary_target,0,,0.9354312780151413,,0.6275776958448184,b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.006475271307863295, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1165, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6976241659042514,production,production,production,production,False,False,0.3,0.6976241659042514,0.1331670042559074,1.0,0.006944746916958575,0.004196145745013018,0.01783671882078844,4,0.8703416046909704,within_leaf_future_edge,0.031341941463248896,
(*)|(dist_local_swing<=0.0018500052)|(asset_vol_level_pct>0.22533008&mark_perp_dislocation>0.00090516696&oi_chg_2h<=0.095209807&symbol_minus_mkt_ret_1h<=-0.08235918),*,dist_local_swing<=0.0018500052,asset_vol_level_pct>0.22533008&mark_perp_dislocation>0.00090516696&oi_chg_2h<=0.095209807&symbol_minus_mkt_ret_1h<=-0.08235918,0.004676986136473715,0.004676986136473715,0.0016439673251546004,0.01971315685659647,0.10641936886290383,0.017541494172260728,1.0,1.0,0.6790744466800804,864,,,0.0791922840307972,0.06925199036983287,0.0761428832229773,0.08608317688394163,,1.0,0.06769472701460733,2.4045242314455093,1.0,0.13327526859939098,-0.11599186975578807,0.3412429392337799,0.1890733068455251,0.8335823210307904,0.049598859391785,12.0,0.999329299739067,0.9939758262869465,0.999329299739067,0.999329299739067,0.022493796423077583,0.09354909271277882,0.09354909271277882,9.031071586810756e-05,0.004586675420605608,4,1,1,5,5,stage_a_context,,long,5-way,False,b_mask_ic_uplift_too_low,production,production,production,production,0.09153333333333333,0.06769472701460733,-0.11599186975578807,-0.06939111649990082,1.0,primary_target,0,,0.8959484656322614,,0.594435616741719,b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004676986136473715, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 864, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.48305783741199454,production,production,production,production,False,False,0.1,0.48305783741199454,0.09631859898498642,1.0,0.005617354545173919,0.0032727529497299174,-0.0008462031774651158,4,0.8335823210307904,within_leaf_future_edge,0.02922077170765266,
(*)|(*)|(mark_perp_dislocation>0.0078812856&ob_pressure_mkt_resid<=-0.0014901161),*,*,mark_perp_dislocation>0.0078812856&ob_pressure_mkt_resid<=-0.0014901161,0.008713437244296074,0.008713437244296074,0.0011426735174385537,0.021518167108297348,0.10538370811783225,0.025359813212277215,1.0,1.0,0.6382765531062125,1008,,,0.10993203883741469,0.10450218677793939,0.10802782928472482,0.11345768134420013,,1.0,0.08997111638896801,4.069426516466407,1.0,0.22730389051139355,-0.09371548038142741,0.3739594332873821,0.19436226681656799,0.9385009177833094,0.04293241451533851,12.0,0.999329299739067,0.8775530975800893,0.999329299739067,0.9797711884780634,0.01,0.09293711019302614,0.09293711019302614,8.532707907112544e-05,0.008628110165224948,4,1,1,2,2,stage_a_context,,long,2-way,False,b_mask_ic_uplift_too_low,production,production,production,production,0.07766666666666666,0.08997111638896801,-0.09371548038142741,-0.16711798310279846,1.0,primary_target,0,,0.8901487654598605,,0.6347765010379143,b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.008713437244296074, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1008, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.3027117054763586,production,production,production,production,False,False,0.15,0.3027117054763586,0.2027963949152088,1.0,0.011520113432701842,0.0058269266514924326,0.05978751077720519,4,0.9385009177833094,within_leaf_future_edge,0.033958522978702346,
(*)|(dist_local_swing<=0.013999969&dist_rolling_7d_high<=0.23786175)|(asset_ret_vs_universe_24h<=-0.030081367&coherence_24_ts_resid>-0.0071171965&mark_perp_dislocation>-0.0065959748&symbol_minus_mkt_ret_1h<=0.38970369),*,dist_local_swing<=0.013999969&dist_rolling_7d_high<=0.23786175,asset_ret_vs_universe_24h<=-0.030081367&coherence_24_ts_resid>-0.0071171965&mark_perp_dislocation>-0.0065959748&symbol_minus_mkt_ret_1h<=0.38970369,0.0037250000750645995,0.0037250000750645995,0.0021701237934818635,0.018300438998267055,0.11530279589236189,0.011918248656584515,1.0,1.0,0.5915065722952477,1116,,,0.06679417441248162,0.055669320239652,0.06056585458404132,0.07169070875687092,,1.0,0.13857913027724164,3.073875610677952,1.0,0.2743953049648553,-0.04510746649315378,0.6195706836879253,0.4498179417914785,0.876393388359057,0.039035095819967044,10.974936227842452,0.999329299739067,0.8242984017502667,0.9986720795768708,0.9490066562967303,0.024777615442872047,0.09086669414792943,0.09086669414792943,9.008463219075469e-05,0.0036349154428738446,4,1,1,6,6,stage_a_context,,long,6-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.09993333333333333,0.13857913027724164,-0.04510746649315378,-0.11175113916397095,1.0,primary_target,0,,0.9456956569972266,,0.5641380029029145,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0037250000750645995, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1116, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.598716076750918,production,production,production,production,False,False,0.1,0.598716076750918,0.1092414527121445,1.0,0.006010548790330059,0.0033022858291402012,0.027875933778348932,4,0.876393388359057,within_leaf_future_edge,0.03761424438641222,
(*)|(*)|(mark_perp_dislocation>0.010922538&ob_pressure_mkt_resid<=-0.00000000000000000000000000000000001),*,*,mark_perp_dislocation>0.010922538&ob_pressure_mkt_resid<=-0.00000000000000000000000000000000001,0.009064775076694787,0.009064775076694787,0.001449383919471402,0.022739863023161888,0.09403478374934413,0.028436614271424722,1.0,1.0,0.6370967741935484,877,,,0.10115576138253557,0.09263346191008953,0.09519151217830912,0.10371381165075515,,1.0,0.07493525413106737,2.0789481610868967,0.75,0.21203450113534927,-0.10875134263932804,0.33113575726747513,0.2091102004366632,0.9256921195427918,0.04417364177800436,12.0,0.999329299739067,0.8852528591346561,0.999329299739067,0.999329299739067,0.01,0.0894994755479397,0.0894994755479397,8.581501792483241e-05,0.008978960058769954,4,1,1,2,2,stage_a_context,,long,2-way,False,b_mask_ic_uplift_too_low,production,production,production,production,0.06706666666666666,0.07493525413106737,-0.10875134263932804,-0.13935374468564987,0.9045565399895059,primary_target,0,,0.5265947889963271,,0.5981740073544911,b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.009064775076694787, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 877, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.32177437800808995,production,production,production,production,False,False,0.15,0.32177437800808995,0.1976077637464072,1.0,0.010246711425618917,0.004752613611206077,0.052754647402761215,4,0.9256921195427918,within_leaf_future_edge,0.030532334944965673,
(*)|(loc_prior_bar_pos_24>-0.025003327)|(mark_perp_dislocation>0.0064416532&xasset_funding_peer_resid<=1.4399176),*,loc_prior_bar_pos_24>-0.025003327,mark_perp_dislocation>0.0064416532&xasset_funding_peer_resid<=1.4399176,0.007470604265108705,0.007470604265108705,0.001224653677168239,0.021200265735387802,0.11325853759088524,0.027239744570042714,1.0,1.0,0.5939698492462312,1083,,,0.10728481766667046,0.09413378392565805,0.10226781836116773,0.11541885210218016,,1.0,0.10896645568277985,8.066793416987963,1.0,0.24041812121868134,-0.07472014108761557,0.47476334124803543,0.2329482366009952,0.9386491370210159,0.03780407601568491,12.0,0.999329299739067,0.7944693293875726,0.999329299739067,0.9529590655198312,0.01,0.0890816374687449,0.0890816374687449,7.009650335765325e-05,0.007400507761751052,4,1,1,3,3,stage_a_context,,long,3-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.08593333333333333,0.10896645568277985,-0.07472014108761557,-0.1347239688038826,1.0,primary_target,0,,0.9342478105089573,,0.6226185107303552,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.007470604265108705, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1083, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.40468791299327467,production,production,production,production,False,False,0.3,0.40468791299327467,0.18813182270305642,1.0,0.011124948093741711,0.006110150415748477,0.05969508416684208,4,0.9386491370210159,within_leaf_future_edge,0.03562016340017277,
(*)|(*)|(mark_vs_perp_bps>-0.41989028&ob_pressure_mkt_resid<=-2.5011921&xasset_ob_liquidity_peer_resid>-1.6145539),*,*,mark_vs_perp_bps>-0.41989028&ob_pressure_mkt_resid<=-2.5011921&xasset_ob_liquidity_peer_resid>-1.6145539,0.006031794706359506,0.006031794706359506,0.0011440608414029702,0.020103507675230503,0.18353403043250133,0.02158587808342334,1.0,1.0,0.6357214934409687,1697,,,0.11495331124618721,0.11152264289360603,0.11379458722736768,0.1172252555799489,,1.0,0.11866929647372924,4.742392010589217,1.0,0.2281649336218834,-0.06501730029666616,0.4976443499326706,0.26214143558032166,0.9335026872306181,0.041219777750154174,12.0,0.999329299739067,0.8290715363809499,0.999329299739067,0.9956951564944784,0.019317926838994026,0.08582685660390488,0.08582685660390488,7.119918145153554e-05,0.00596059552490797,4,1,1,3,3,stage_a_context,,long,3-way,False,b_mask_ic_uplift_too_low,production,production,production,production,0.1562,0.11866929647372924,-0.06501730029666616,-0.16919363290071487,0.4634555130799789,primary_target,0,,0.3722094295779925,,0.5669754787736773,b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.006031794706359506, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1697, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6401400724235046,production,production,production,production,False,False,0.3,0.6401400724235046,0.18519208153316746,1.0,0.009749900541899385,0.0057725677756894096,0.05651511823061371,4,0.9335026872306181,within_leaf_future_edge,0.0352696173577866,
(*)|(*)|(mark_perp_dislocation>0.015551693),*,*,mark_perp_dislocation>0.015551693,0.008168814238160849,0.008168814238160849,0.001921480494218528,0.024021310731768608,0.0984892736676411,0.037336604859376156,1.0,1.0,0.5917753259779338,857,,,0.09257972264529198,0.08280782872626219,0.08466452329132931,0.09443641721035911,,1.0,0.07555877448251448,4.484727407642725,1.0,0.20402886718511581,-0.10812782228788093,0.35706133395433426,0.17173519828888914,0.8938406310875318,0.03681741927525542,12.0,0.999329299739067,0.7486391808137652,0.999329299739067,0.9849031911687047,0.01,0.08564588404221768,0.08564588404221768,0.00010070281861066924,0.008068111419550179,4,1,1,1,1,stage_a_context,,long,1-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.06813333333333334,0.07555877448251448,-0.10812782228788093,-0.06751459091901779,0.9758283786822575,primary_target,0,,0.5515399325387901,,0.601039916799684,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.008168814238160849, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 857, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6937297124629647,production,production,production,production,False,False,0.0,0.6937297124629647,0.19830425642270544,1.0,0.013024182923975372,0.006878531291835227,0.029502115124318343,4,0.8938406310875318,within_leaf_future_edge,0.03298833628558909,
