feature_name,status,reason,support,group,regime_family
dist_ema20_atr,retained,retained,182880,location,
dist_ema50_atr,retained,retained,182880,location,
dist_ema200_atr,retained,retained,182880,location,
oiw_pos_delta_entry_dist_1d_atr,retained,retained,182880,location,
oiw_intensity_entry_dist_1d_atr,retained,retained,182880,location,
oiw_z_delta_entry_dist_1d_atr,retained,retained,182880,location,
dist_oiw_z_delta_12h_atr,retained,retained,182880,regime,perp_tradeability
dist_oiw_signed_delta_12h_atr,retained,retained,182880,regime,perp_tradeability
dist_oiw_abs_delta_12h_atr,retained,retained,182880,regime,perp_tradeability
oi_expansion_compression_balance_24h,retained,retained,182880,regime,perp_tradeability
dist_funding_pressure_price_12h_atr,retained,retained,182880,regime,perp_tradeability
oiw_entry_zone_1d_atr,retained,retained,182880,regime,perp_tradeability
donchian_zone_1d_atr,retained,retained,182880,regime,perp_tradeability
oiw_pos_delta_entry_dist_7d_atr,retained,retained,182880,location,
oiw_pos_delta_entry_dist_14d_atr,retained,retained,182880,location,
oiw_intensity_entry_dist_7d_atr,retained,retained,182880,location,
oiw_z_delta_entry_dist_7d_atr,retained,retained,182880,location,
oiw_z_delta_entry_dist_14d_atr,retained,retained,182880,location,
dist_oiw_intensity_96h_atr,retained,retained,182880,regime,perp_tradeability
dist_oiw_z_delta_96h_atr,retained,retained,182880,regime,perp_tradeability
oi_expansion_compression_balance_96h,retained,retained,182880,regime,perp_tradeability
dist_funding_pressure_price_96h_atr,retained,retained,182880,regime,perp_tradeability
dist_prior_day_high,retained,retained,182880,location,
dist_prior_day_low,retained,retained,182880,location,
dist_rolling_7d_high,retained,retained,182880,location,
dist_local_swing,retained,retained,182880,location,
dist_range_mid_atr,retained,retained,182880,location,
dist_ma100_atr,retained,retained,182880,location,
distance_to_ema,retained,retained,182880,location,
pullback_depth,retained,retained,182880,location,
zscore_price_50,retained,retained,182880,location,
zscore_price_200,retained,retained,182880,location,
loc_ema_stack_pos_24,retained,retained,182880,location,
loc_ema_stack_pos_48,retained,retained,182880,location,
loc_range_pos_24,retained,retained,182880,location,
loc_range_pos_48,retained,retained,182880,location,
loc_prior_bar_pos_24,retained,retained,182880,location,
loc_prior_bar_pos_48,retained,retained,182880,location,
loc_swing_range_pos_24,retained,retained,182880,location,
loc_swing_range_pos_48,retained,retained,182880,location,
loc_session_pos_24,retained,retained,182880,location,
loc_session_pos_48,retained,retained,182880,location,
loc_initial_balance_pos_24,retained,retained,182880,location,
loc_initial_balance_pos_48,retained,retained,182880,location,
loc_prev_day_range_pos_24,retained,retained,182880,location,
loc_prev_day_range_pos_48,retained,retained,182880,location,
