families_combo,count
context|open_interest|perp_tradeability,80
open_interest|perp_tradeability,64
open_interest|perp_tradeability|residual,63
context|perp_tradeability,56
context|open_interest,55
context|open_interest|residual,54
open_interest|residual,54
open_interest,39
context|path_structure,39
open_interest|path_structure,38
asset_relative_return|open_interest|residual,36
context|open_interest|perp_tradeability|residual,36
perp_tradeability|residual,35
context|perp_tradeability|residual,34
asset_relative_return|open_interest|perp_tradeability,33
asset_relative_return|open_interest|perp_tradeability|residual,32
open_interest|path_structure|perp_tradeability,31
asset_relative_return|context|perp_tradeability,30
asset_relative_return|context|open_interest,29
context,27
asset_relative_return|context,27
asset_relative_return|perp_tradeability|residual,26
context|residual,25
perp_tradeability,23
context|path_structure|perp_tradeability,23
asset_relative_return|context|perp_tradeability|residual,21
path_structure|perp_tradeability,21
asset_relative_return|context|residual,21
context|open_interest|path_structure,21
residual,20
asset_relative_return|context|open_interest|perp_tradeability,20
open_interest|volatility_term_structure,19
asset_relative_return|open_interest|path_structure|residual,19
open_interest|path_structure|residual,19
context|open_interest|path_structure|residual,18
asset_relative_return|open_interest,17
context|path_structure|residual,17
asset_state|perp_tradeability,17
context|open_interest|path_structure|perp_tradeability,16
asset_relative_return|context|open_interest|path_structure,15
path_structure|perp_tradeability|residual,15
path_structure,15
asset_relative_return|open_interest|path_structure|perp_tradeability,15
open_interest|path_structure|perp_tradeability|residual,15
liquidity|open_interest,14
asset_relative_return|perp_tradeability,14
compression|context|open_interest|perp_tradeability,14
liquidity|open_interest|perp_tradeability,13
compression|open_interest,12
orderbook|perp_tradeability|residual,12
open_interest|residual|volatility_term_structure,12
liquidity|open_interest|residual,12
compression|open_interest|perp_tradeability,12
asset_relative_return|residual,11
context|open_interest|path_structure|perp_tradeability|residual,10
asset_relative_return|context|path_structure|perp_tradeability,10
open_interest|open_interest_location|residual,10
asset_state|open_interest|perp_tradeability,10
path_structure|residual,10
open_interest|perp_tradeability|volatility_term_structure,10
asset_state|context|open_interest|perp_tradeability,10
orderbook|residual,10
asset_relative_return|context|open_interest|residual,10
compression|open_interest|perp_tradeability|residual,10
context|orderbook|perp_tradeability,9
asset_relative_return|open_interest|path_structure,9
context|funding|open_interest,9
open_interest|orderbook|residual,9
compression|context|perp_tradeability,9
context|open_interest|open_interest_location,9
funding|open_interest,9
context|open_interest|volatility,9
asset_relative_return|context|path_structure|residual,8
liquidity|residual,8
residual|volatility_term_structure,8
context|perp_tradeability|volatility_term_structure,8
compression|context|open_interest|residual,8
open_interest|perp_tradeability|residual|volatility,8
liquidity|open_interest|perp_tradeability|residual,8
orderbook|perp_tradeability,8
liquidity|open_interest|path_structure|residual,8
open_interest|open_interest_location|perp_tradeability,8
context|open_interest|residual|volatility_term_structure,8
context|residual|volatility_term_structure,8
open_interest|volatility,7
context|orderbook,7
funding|residual,7
context|perp_tradeability|volatility,7
context|open_interest|residual|volatility,7
funding|open_interest|residual,7
open_interest|residual|volatility,7
asset_relative_return|open_interest|orderbook|perp_tradeability,7
compression|perp_tradeability,7
perp_tradeability|residual|volatility,7
context|funding|open_interest|perp_tradeability,7
compression|context|open_interest,7
funding|path_structure,7
path_structure|volatility_term_structure,6
open_interest|open_interest_location,6
compression|open_interest|residual,6
context|perp_tradeability|residual|volatility,6
orderbook|path_structure,6
context|open_interest|path_structure|volatility,6
asset_relative_return|path_structure|residual,6
context|open_interest|volatility_term_structure,6
context|open_interest_location|perp_tradeability,6
asset_relative_return|open_interest|orderbook|residual,6
context|open_interest|orderbook|residual,6
open_interest|perp_tradeability|residual|volatility_term_structure,6
asset_state|perp_tradeability|residual,6
asset_relative_return|context|open_interest|path_structure|residual,5
asset_relative_return|asset_state|context|perp_tradeability,5
funding|open_interest|path_structure|residual,5
asset_relative_return|funding|residual,5
context|open_interest|perp_tradeability|volatility_term_structure,5
compression|context,5
context|funding|liquidity|open_interest,5
context|liquidity|open_interest,5
asset_relative_return|liquidity|open_interest,5
context|open_interest|orderbook|perp_tradeability,5
asset_relative_return|open_interest|path_structure|perp_tradeability|residual,5
context|perp_tradeability|trend,5
asset_relative_return|path_structure|perp_tradeability,5
context|open_interest|trend,5
context|orderbook|residual,5
open_interest|perp_carry|residual,5
asset_relative_return|context|orderbook,5
open_interest|orderbook|path_structure|residual,5
asset_relative_return|context|open_interest|path_structure|perp_tradeability,5
open_interest|path_structure|volatility,5
compression|open_interest|volatility_term_structure,5
asset_relative_return|asset_state|perp_tradeability,5
context|funding|open_interest|residual,5
context|open_interest|perp_carry,5
compression|perp_tradeability|residual,5
context|liquidity|residual,5
context|liquidity|open_interest|residual,5
context|volatility_term_structure,5
context|liquidity|open_interest|perp_tradeability,5
asset_relative_return|context|open_interest|volatility_term_structure,4
open_interest|path_structure|residual|volatility_term_structure,4
open_interest|trend,4
context|open_interest|open_interest_location|perp_tradeability|residual,4
context|residual|trend,4
context|orderbook|perp_tradeability|residual,4
context|volatility,4
liquidity|path_structure|residual,4
perp_tradeability|residual|volatility_term_structure,4
