fold_id,seed,regime_family,gain,split
0,42,asset_relative_funding,18.4304,4.0
0,42,asset_relative_return,1112.0978,168.0
0,42,asset_state,294.93488,30.0
0,42,compression,385.1153,52.0
0,42,context,168.20277,25.0
0,42,cross_sectional,56.88511,8.0
0,42,crowding,9.74426,2.0
0,42,funding,295.23355,71.0
0,42,liquidity,307.76517,67.0
0,42,momentum,86.68835,17.0
0,42,open_interest,3672.1438,502.0
0,42,orderbook,272.64832,41.0
0,42,path_structure,1150.3839,119.0
0,42,perp_carry,254.87224,42.0
0,42,perp_tradeability,2513.6975,275.0
0,42,residual,1907.2262,299.0
0,42,trend,96.13713,22.0
0,42,volatility,367.543,53.0
0,42,volatility_term_structure,434.67114,52.0
1,42,asset_relative_funding,28.240448,12.0
1,42,asset_relative_return,1321.6901,207.0
1,42,asset_state,421.2599,43.0
1,42,compression,394.49622,69.0
1,42,context,105.029495,24.0
1,42,cross_sectional,13.70772,3.0
1,42,crowding,18.704382,7.0
1,42,funding,379.61432,91.0
1,42,liquidity,325.16638,71.0
1,42,momentum,66.62007,15.0
1,42,open_interest,3851.3818,644.0
1,42,orderbook,369.52222,56.0
1,42,path_structure,1172.971,128.0
1,42,perp_carry,248.60123,44.0
1,42,perp_tradeability,3269.8213,393.0
1,42,residual,2505.2627,446.0
1,42,trend,49.28909,11.0
1,42,volatility,373.79257,69.0
1,42,volatility_term_structure,592.1743,80.0
2,42,asset_relative_funding,43.285942,12.0
2,42,asset_relative_return,1371.277,228.0
2,42,asset_state,250.09521,30.0
2,42,compression,334.14798,60.0
2,42,context,110.33985,25.0
2,42,cross_sectional,29.18206,7.0
2,42,crowding,16.23223,7.0
2,42,funding,190.15436,59.0
2,42,liquidity,212.92021,62.0
2,42,momentum,31.799341,9.0
2,42,open_interest,2993.9348,564.0
2,42,orderbook,371.8862,60.0
2,42,path_structure,1017.14044,125.0
2,42,perp_carry,85.55942,21.0
2,42,perp_tradeability,3063.5186,349.0
2,42,residual,2585.73,462.0
2,42,trend,138.83505,34.0
2,42,volatility,407.58417,70.0
2,42,volatility_term_structure,502.19952,77.0
3,42,asset_relative_funding,54.446346,21.0
3,42,asset_relative_return,1500.0427,325.0
3,42,asset_state,166.71094,26.0
3,42,compression,404.5599,95.0
3,42,context,132.09738,38.0
3,42,cross_sectional,42.61233,13.0
3,42,crowding,21.883614,11.0
3,42,funding,439.6641,157.0
3,42,liquidity,438.4346,140.0
3,42,momentum,81.244896,26.0
3,42,open_interest,4432.314,1089.0
3,42,orderbook,300.44263,73.0
3,42,path_structure,1015.49963,192.0
3,42,perp_carry,166.17194,45.0
3,42,perp_tradeability,3859.3325,594.0
3,42,residual,3683.7646,827.0
3,42,trend,267.55823,65.0
3,42,volatility,403.48135,101.0
3,42,volatility_term_structure,493.28705,105.0
