scope,strategy_short,n,trades_per_day,gross_hit_rate,net_hit_rate,same_exit_price_gap_gross_hit_rate,same_exit_price_gap_net_hit_rate,gross_bps_mean,gross_bps_median,net_bps_mean,net_bps_median,same_exit_price_gap_gross_bps_mean,same_exit_price_gap_net_bps_mean,same_exit_price_gap_bps_mean,same_exit_price_gap_bps_median,friction_drag_bps_mean,fees_bps_mean,slippage_bps_mean,orderbook_slippage_bps_mean,entry_gap_bps_mean,entry_gap_bps_p90,entry_slippage_proxy_bps_mean,expected_friction_bps_mean,delayed_1m_fill_rate
all_local_candidates,global,27485,229.91983269431856,0.614698926687284,0.6109150445697653,0.5538657449517919,0.5434964526105148,302.49707992033194,168.21503282622749,282.1945818748474,148.04682068658607,216.0782342055297,195.77573616004508,86.41884571480226,6.938893903907228e-14,20.30249804548453,20.30249804548453,0.0,0.0,-0.24009432925730473,0.0,0.00788483032082662,20.30249804548453,0.9301073312716027
all_local_candidates,long_dist,19799,165.6242593238062,0.5951310672256175,0.592555179554523,0.5952320824284055,0.592605687155917,286.0002069614475,151.30282039609637,265.7142058578927,131.1515135603012,285.90499616159565,265.6189950580409,0.095210799851788,0.0,20.28600110355474,20.28600110355474,0.0,0.0,-0.10389728943401319,0.0,0.005708983715276308,20.28600110355474,0.9061063690085358
all_local_candidates,long_loc,4465,37.36401673640167,0.5970884658454647,0.5852183650615902,0.5966405375139978,0.5845464725643897,328.5965353580632,150.03324221336845,308.26793729919723,129.8832104992147,327.61649294904134,307.2878948901753,0.9800424090219185,0.0,20.328598058865982,20.328598058865982,0.0,0.0,-0.9937311663546451,0.0,0.022396348423210907,20.328598058865982,0.9914893617021276
all_local_candidates,short_dist,3221,26.95397489539749,0.7593914933250543,0.7593914933250543,0.24029804408568767,0.18472524060850667,367.7213950968247,289.70779452390695,347.3536730856402,269.4180803724227,-367.7523728289099,-388.1200948400945,735.4737679257346,579.4155890478149,20.367722011184554,20.367722011184554,0.0,0.0,0.03922233743023822,0.0,0.0,20.367722011184554,0.9925488978578081
passes_current_deployment_rank,global,14692,122.9027535726734,0.604274435066703,0.6021644432344133,0.49149196841818676,0.47733460386604953,290.8165221550227,161.23057079337516,270.5257048921019,141.06933893390337,130.49800602664615,110.20718876372536,160.3185161283766,1.3877787807814457e-13,20.290817262920825,20.290817262920825,0.0,0.0,-0.09404478459328262,0.0,0.004085742156630159,20.290817262920825,0.8777566022325075
passes_current_deployment_rank,long_dist,11510,96.28441965841756,0.5610773240660295,0.5583840139009557,0.5612510860121633,0.5584708948740226,268.95073656461216,123.78573381610882,248.68178505694996,103.66194685573723,268.84182797439394,248.5728764667318,0.10890859021818983,0.0,20.268951507662234,20.268951507662234,0.0,0.0,-0.1283732679066356,0.0,0.005410734324491942,20.268951507662234,0.8460469157254561
passes_current_deployment_rank,short_dist,3182,26.627615062761507,0.7605279698302954,0.7605279698302954,0.23915776241357636,0.18384663733500942,369.9099200637674,291.1400956841281,349.5400095126547,270.84895868135817,-369.92229272212114,-390.2922032732338,739.8322127858885,582.2801913682551,20.36991055111266,20.36991055111266,0.0,0.0,0.011810430892920918,0.0,0.0,20.36991055111266,0.9924575738529227
