,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
up_down_semivol_ratio_tanh,0.063571885,0.016183848,0.24971716,75.5,10.045729,567.43024,366.9099,115.548004,1165.0819,0.18370809,0.05564744,0.6064729,1.0,0.31552923,0.59815305,1.0,0.859375,1.0,0.0,1.5,1.5,0.9148438,1.0
vol_z_30_calm,0.047748547,0.01537467,0.14829092,78.0,13.453624,452.22015,259.1205,92.87068,722.97784,0.13601516,0.04444886,0.4162114,2.0,0.7112154,0.044612303,0.7004597,0.875,1.0,0.0,4.0,1.3333334,0.7540028,2.0
ll_count_24,0.042974465,0.012961789,0.14248069,52.5,6.0759087,453.63583,262.34747,105.817116,650.42596,0.1245955,0.047896285,0.3241178,4.5,0.4811612,0.84903014,0.610085,0.65625,0.8333333,0.0,4.0,3.6666667,0.62460923,3.0
down_up_vol_ratio_24,0.03326629,0.0071216356,0.15539213,50.0,5.944185,420.5791,187.04489,60.29863,580.20874,0.09138537,0.025840001,0.3231922,6.0,0.31560615,0.78079087,0.42630655,0.546875,0.5,0.7242678,8.5,4.8333335,0.48240077,4.0
ffd_vol_price_corr_10h_06,0.033032134,0.0076331506,0.14294516,51.5,6.8007355,389.9946,179.34082,47.220585,681.1252,0.09349999,0.02208724,0.39580533,3.0,0.0,0.757106,0.4218739,0.65625,0.33333334,0.0,11.5,3.6666667,0.44609314,5.0
accept_gt66,0.03779216,0.01601347,0.08919038,55.666668,14.54495,213.04837,216.12631,99.65824,468.70767,0.111046575,0.04917903,0.25074393,13.0,0.03901812,0.757106,0.51198256,0.1875,0.6666667,0.14136548,4.5,8.666667,0.4355337,6.0
kf_ret1h_mean,0.032678172,0.00967865,0.11033182,52.666668,9.3749075,295.87256,185.32335,53.670677,639.9163,0.091341175,0.024803458,0.33637285,8.0,0.11118673,0.3618707,0.4151733,0.609375,0.16666667,0.0,12.5,4.1666665,0.4056891,7.0
ll_count_12,0.030353285,0.007151757,0.12882456,49.833332,6.7185483,369.62766,165.68993,48.99053,560.3768,0.08182262,0.022605455,0.29616487,10.0,1.0,1.0,0.37116253,0.453125,0.33333334,0.0,11.5,5.8333335,0.36742067,8.0
shock_decay,0.03814228,0.02157765,0.067423165,55.5,21.914606,140.55693,209.806,134.90552,326.29172,0.104036905,0.064204246,0.16858196,33.0,0.0,0.757106,0.51861036,0.0,0.5,0.14077619,8.5,10.666667,0.3672745,9.0
trend_age_hours,0.028977407,0.011274033,0.074480005,37.333332,12.591885,110.688576,148.30226,64.02667,343.50623,0.076013096,0.032359138,0.17855825,28.0,0.21025392,0.757106,0.34511676,0.390625,0.33333334,0.2835086,9.0,6.5,0.3516459,10.0
evr_6,0.030541575,0.010865554,0.08584816,49.0,9.916317,242.12619,166.34322,60.768257,455.3375,0.08523858,0.029930323,0.24275099,16.0,0.0,0.3355178,0.3747269,0.171875,0.5,0.13596264,13.0,8.833333,0.33086666,11.0
rv_120h,0.027368153,0.008444487,0.08869879,50.666668,10.370899,247.53023,149.82346,54.7127,410.27167,0.078572035,0.026986951,0.2287611,19.0,0.0,0.73096967,0.31465313,0.328125,0.33333334,0.28991792,13.0,7.1666665,0.3195864,12.0
