feature_name,group,usage_count
realized_volatility_24h,regime,117
choppiness_index_20,regime,102
dist_range_mid_atr,location,97
loc_vwap_dev_z_48,location,96
volume_autocorr_48,regime,96
true_range_percentile,regime,95
trend_acceleration,regime,94
loc_pullback_depth_48,location,93
loc_pivot_ladder_pos_24,location,93
dist_vwap_atr,location,92
dist_ema200_atr,location,92
dist_ema20_atr,location,89
efficiency_ratio_20,regime,88
prior_volatility,regime,86
distance_to_ema,location,86
ema20_slope_5h,regime,86
loc_initial_balance_pos_48,location,84
loc_initial_balance_pos_24,location,83
dist_rolling_7d_high,location,83
direction_entropy_20,regime,82
compression_score,regime,82
bars_outside_ema20_atr_band_log_norm,regime,81
loc_ema_stack_pos_24,location,80
loc_session_pos_48,location,80
dist_weekly_vwap,location,80
loc_vwap_dev_z_24,location,79
loc_range_pos_24,location,79
loc_ema_stack_pos_48,location,78
loc_prev_day_range_pos_24,location,78
bars_in_high_vol_state_log_norm,location,78
ema50_slope,regime,76
loc_swing_range_pos_24,location,76
tail_asymmetry_q90_q10_atr_norm,regime,76
dist_prior_day_low,location,75
up_down_return_mass_ratio_tanh,regime,74
dist_prior_day_high,location,73
pullback_depth,location,73
zscore_price_200,location,72
loc_swing_range_pos_48,location,71
atr_compression_ratio,regime,71
loc_prior_bar_pos_48,location,71
volume_trend_48,regime,71
ema_slope_norm,regime,71
dist_ema50_atr,location,70
rolling_range_20,regime,67
atr_percentile,regime,66
zscore_price_50,location,65
loc_session_pos_24,location,64
loc_prev_week_range_pos_48,location,63
volume_zscore_48h,regime,63
variance_ratio_10_48,regime,62
up_down_semivol_ratio_tanh,regime,61
loc_bb_channel_pos_24,location,61
prior_range,regime,61
loc_pivot_ladder_pos_48,location,60
loc_prev_week_range_pos_24,location,60
volume_percentile,regime,58
bars_since_ema20_ema50_cross_log_norm,regime,57
dist_local_swing,location,56
compression_ratio,regime,54
loc_bb_channel_pos_48,location,54
dist_ma100_atr,location,54
range_expansion_ratio,regime,53
loc_prior_bar_pos_24,location,52
loc_prev_day_range_pos_48,location,52
loc_range_pos_48,location,47
bollinger_band_width,regime,46
loc_pullback_depth_24,location,45
return_autocorr_48,regime,44
volatility_ratio_short_long,regime,33
