fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,-0.003919509,0.32325795,-0.7361651372909546,-0.011527385096997023,0.7790233594179146
1,-0.0037345435,0.3181323,-0.7379913902282715,-0.010179176926612854,0.777813456654549
2,-0.003806871,0.31770435,-0.7407001364231109,-0.010119995567947626,0.7826075309515006
