fold_id,seed,group,gain,split
0,42,location,134.62808,166.0
0,42,regime,100.69834,125.0
1,42,location,437.22418,785.0
1,42,regime,305.46814,594.0
2,42,location,515.0366,869.0
2,42,regime,358.217,644.0
