canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(dist_prior_day_low<=0.099205427&loc_range_pos_24<=0.10231635)|(ema50_slope>0.045050297&tail_asymmetry_q90_q10_atr_norm>0.037529252),4,4,location|regime,path_structure|trend,context,context|path_structure|trend
(*)|(dist_range_mid_atr<=0.25000039&loc_initial_balance_pos_24<=0.2772049&loc_range_pos_24>0.10231635&loc_swing_range_pos_24<=0.26148862)|(ema50_slope>0.045050297&tail_asymmetry_q90_q10_atr_norm>0.037529252),6,6,location|regime,path_structure|trend,context,context|path_structure|trend
(*)|(dist_range_mid_atr<=0.53443658&loc_initial_balance_pos_24>0.2772049&loc_range_pos_24>0.10231635)|(ema50_slope>0.045050297&tail_asymmetry_q90_q10_atr_norm>0.037529252&up_down_return_mass_ratio_tanh<=0.48235664),6,6,location|regime,path_structure|trend,context,context|path_structure|trend
(*)|(dist_range_mid_atr<=0.53443658&loc_initial_balance_pos_24>0.2772049&loc_range_pos_24>0.10231635)|(ema50_slope>0.045050297&tail_asymmetry_q90_q10_atr_norm>0.037529252&up_down_return_mass_ratio_tanh>0.48235664),6,6,location|regime,path_structure|trend,context,context|path_structure|trend
(*)|(dist_range_mid_atr>0.53443658&loc_initial_balance_pos_24>0.2772049&loc_range_pos_24>0.10231635)|(ema50_slope>0.045050297&tail_asymmetry_q90_q10_atr_norm>0.037529252&up_down_return_mass_ratio_tanh<=0.66237622),6,6,location|regime,path_structure|trend,context,context|path_structure|trend
(*)|(loc_bb_channel_pos_24<=0.096775323&zscore_price_200>0.010569551)|(*),2,2,location,,compression|context,compression|context
(*)|(loc_bb_channel_pos_24>0.096775323&loc_prev_day_range_pos_24<=0.19047618)|(ema20_slope_5h<=0.33872655&volatility_ratio_short_long>0.12279604),4,4,location|regime,trend|volatility,compression|context,compression|context|trend|volatility
(*)|(loc_bb_channel_pos_24>0.096775323&loc_prev_day_range_pos_24>0.19047618)|(ema20_slope_5h<=0.33872655&volatility_ratio_short_long>0.12279604),4,4,location|regime,trend|volatility,compression|context,compression|context|trend|volatility
(*)|(dist_rolling_7d_high<=0.41739911&loc_bb_channel_pos_24>0.096775323)|(ema20_slope_5h>0.33872655&prior_range<=0.52620155),4,4,location|regime,context|trend,compression|context,compression|context|trend
(*)|(dist_rolling_7d_high>0.41739911&loc_bb_channel_pos_24>0.096775323)|(ema20_slope_5h>0.33872655&prior_range<=0.52620155),4,4,location|regime,context|trend,compression|context,compression|context|trend
(*)|(dist_ema50_atr<=0.61733758&loc_bb_channel_pos_24>0.096775323)|(ema20_slope_5h>0.33872655&prior_range>0.52620155&trend_acceleration<=0.84958506),5,5,location|regime,context|trend,compression|context,compression|context|trend
