fold_id,seed,regime_family,gain,split
0,42,compression,3.8767357,6.0
0,42,context,5.04596,8.0
0,42,liquidity,7.3384037,13.0
0,42,momentum,0.987073,1.0
0,42,path_structure,32.00647,34.0
0,42,trend,16.248547,24.0
0,42,volatility,19.744495,20.0
0,42,volatility_term_structure,15.45066,19.0
1,42,compression,24.363611,55.0
1,42,context,18.55102,33.0
1,42,liquidity,39.591732,76.0
1,42,momentum,7.0832996,22.0
1,42,path_structure,67.81579,155.0
1,42,trend,54.812195,88.0
1,42,volatility,60.644066,91.0
1,42,volatility_term_structure,32.606434,74.0
2,42,compression,28.366674,59.0
2,42,context,39.791424,50.0
2,42,liquidity,48.976093,83.0
2,42,momentum,5.730893,16.0
2,42,path_structure,68.376915,133.0
2,42,trend,65.169014,109.0
2,42,volatility,57.791344,110.0
2,42,volatility_term_structure,44.01465,84.0
