feature_name,group,usage_count
abs_ret_per_oi_z_24h,regime,4
oi_to_volume_7d_z_180d,regime,4
oi_3d_x_funding_1d_chg,regime,4
oi_7d_chg_z,regime,4
oi_7d_x_funding,regime,4
oi_chg_4h,regime,4
oi_chg_8h_mkt_resid,regime,4
oi_chg_8h_robust_z_peer_resid,regime,4
oi_chg_z_2h,regime,4
oi_chg_z_8h,regime,4
oi_expansion_compression_balance_24h,regime,4
oi_expansion_compression_balance_96h,regime,4
oi_rank,regime,4
oi_to_volume_1d_z_90d,regime,4
oi_trend_10d_robust_z,regime,4
loc_initial_balance_pos_48,location,4
oi_trend_15d_robust_z,regime,4
oi_trend_7d_robust_z,regime,4
oi_value_1d_chg_z_90d,regime,4
oi_value_3d_chg_z_90d,regime,4
oi_value_7d_chg_z_180d,regime,4
oi_value_7d_chg_z_90d,regime,4
oi_value_log_1d_robust_z,regime,4
oi_value_log_7d_robust_z,regime,4
oi_value_pct_90d,regime,4
oi_value_z_30d,regime,4
oi_value_z_90d,regime,4
oi_vol_10d_robust_z,regime,4
oi_3d_x_funding,regime,4
oi_3d_chg_z,regime,4
oi_1d_x_funding,regime,4
oi_1d_chg_z,regime,4
loc_pivot_ladder_pos_48,location,4
loc_prev_day_range_pos_24,location,4
loc_prev_week_range_pos_24,location,4
loc_prev_week_range_pos_48,location,4
loc_prior_bar_pos_24,location,4
loc_prior_bar_pos_48,location,4
loc_pullback_depth_24,location,4
loc_pullback_depth_48,location,4
amihud_illiq,regime,4
loc_range_pos_48,location,4
loc_session_pos_24,location,4
loc_session_pos_48,location,4
loc_swing_range_pos_24,location,4
loc_swing_range_pos_48,location,4
log_oi_to_volume_1d,regime,4
log_oi_to_volume_7d,regime,4
mark_perp_dislocation,regime,4
mark_vs_perp_bps,regime,4
ob_depth_usd_l20_z,regime,4
ob_depth_z_10bps,regime,4
ob_depth_z_25bps,regime,4
ob_imbalance_mkt_resid,regime,4
ob_pressure_mkt_resid,regime,4
ob_spread_mkt_resid,regime,4
ob_spread_z_24h,regime,4
oi_vol_15d_robust_z,regime,4
oi_vol_7d_robust_z,regime,4
oi_z,regime,4
ret4h_bench_resid,regime,4
rolling_range_20,regime,4
rsi_ts_resid,regime,4
rv_24h,regime,4
rv_24h_peer_resid,regime,4
spike_score_surprise,regime,4
symbol_minus_mkt_ret_1h,regime,4
symbol_minus_mkt_ret_24h,regime,4
symbol_minus_mkt_ret_4h,regime,4
trend_acceleration,regime,4
trend_pct_mkt_resid,regime,4
trend_pct_resid,regime,4
true_range_percentile,regime,4
up_down_return_mass_ratio_tanh,regime,4
up_down_semivol_ratio_tanh,regime,4
variance_ratio_10_48,regime,4
volume_autocorr_48,regime,4
volume_entropy_24,regime,4
volume_percentile,regime,4
volume_price_corr_ts_resid,regime,4
volume_trend_48,regime,4
xasset_asset_minus_mkt_funding,regime,4
xasset_funding_peer_resid,regime,4
xasset_ob_liquidity_peer_resid,regime,4
xasset_ob_liquidity_ts_resid,regime,4
zscore_price_200,location,4
return_autocorr_48,regime,4
ret48h_bench_resid,regime,4
oiw_entry_zone_1d_atr,regime,4
ret24h_peer_resid,regime,4
oiw_intensity_entry_dist_1d_atr,location,4
oiw_intensity_entry_dist_7d_atr,location,4
oiw_pos_delta_entry_dist_14d_atr,location,4
oiw_pos_delta_entry_dist_1d_atr,location,4
oiw_pos_delta_entry_dist_7d_atr,location,4
oiw_z_delta_entry_dist_14d_atr,location,4
oiw_z_delta_entry_dist_1d_atr,location,4
oiw_z_delta_entry_dist_7d_atr,location,4
path_efficiency_24_ts_resid,regime,4
price_rv_10d_robust_z,regime,4
price_rv_15d_robust_z,regime,4
price_rv_7d_robust_z,regime,4
price_trend_10d_vol_norm,regime,4
price_trend_15d_vol_norm,regime,4
price_trend_7d_vol_norm,regime,4
price_x_oi_1d,regime,4
price_x_oi_3d,regime,4
price_x_oi_7d,regime,4
prior_volatility,regime,4
pullback_depth,location,4
range_24h_pct,regime,4
range_expansion_ratio,regime,4
range_per_funding_abs_z_24h,regime,4
realized_volatility_24h,regime,4
ret24h_bench_resid,regime,4
loc_pivot_ladder_pos_24,location,4
loc_range_pos_24,location,4
loc_initial_balance_pos_24,location,4
atr_percentile,regime,4
bollinger_band_width,regime,4
carry_adj_ret_self_z_10h,regime,4
carry_adj_ret_self_z_5h,regime,4
carry_adj_short_ret_self_z_10h,regime,4
carry_adj_short_ret_self_z_5h,regime,4
choppiness_index_20,regime,4
coherence_24_ts_resid,regime,4
compression_ratio,regime,4
compression_score,regime,4
crowded_short_1d,regime,4
cs_rank_oi_chg_1d_z_90d,regime,4
cs_rank_oi_value_z_30d,regime,4
cs_rank_ret_24h,regime,4
direction_entropy_20,regime,4
dist_ema200_atr,location,4
dist_ema20_atr,location,4
dist_ema_fast,regime,4
dist_ema_fast_mkt_resid,regime,4
dist_ema_fast_ts_resid,regime,4
dist_funding_pressure_price_12h_atr,regime,4
loc_ema_stack_pos_48,location,4
dist_local_swing,location,4
dist_ma100_atr,location,4
dist_oiw_intensity_96h_atr,regime,4
dist_oiw_signed_delta_12h_atr,regime,4
bars_in_high_vol_state_log_norm,location,4
atr_expansion_ts_resid,regime,4
dist_oiw_z_delta_96h_atr,regime,4
atr_compression_ratio,regime,4
amihud_z,regime,4
amihud_z_peer_resid,regime,4
asset_atr_level_pct,regime,4
asset_funding_rate_abs_mean_7d,regime,4
asset_funding_rate_mean_15d,regime,4
asset_funding_rate_mean_3d,regime,4
asset_funding_rate_mean_7d,regime,4
asset_funding_trend_alignment,regime,4
asset_funding_z,regime,4
asset_minus_mkt_oi_1d_peer_resid,regime,4
asset_minus_mkt_oi_1d_ts_resid,regime,4
asset_minus_mkt_oi_1d_z_90d,regime,4
asset_minus_mkt_oi_7d,regime,4
asset_minus_mkt_oi_7d_peer_resid,regime,4
asset_minus_mkt_oi_7d_ts_resid,regime,4
asset_minus_mkt_oi_7d_z_180d,regime,4
asset_minus_universe_median_ret_24h,regime,4
asset_minus_universe_median_ret_48h,regime,4
asset_minus_universe_median_ret_4h,regime,4
asset_mom_minus_basket_mom_24h,regime,4
asset_mom_minus_basket_mom_4h,regime,4
asset_ret_vs_universe_24h,regime,4
asset_ret_vs_universe_48h,regime,4
asset_ret_vs_universe_4h,regime,4
asset_vol_level_pct,regime,4
dist_oiw_z_delta_12h_atr,regime,4
dist_funding_pressure_price_96h_atr,regime,4
dist_prior_day_high,location,4
fund_rate_z_14d,regime,4
funding_crowded_mom_exhaustion_self_z_10h,regime,4
dist_prior_day_low,location,4
funding_crowded_mom_exhaustion_self_z_5h,regime,4
funding_mean_10d_robust_z,regime,4
funding_mean_15d_robust_z,regime,4
funding_mean_7d_robust_z,regime,4
funding_mom_w,regime,4
funding_per_hour_z,regime,4
funding_persistence,regime,4
funding_rate,regime,4
funding_vol_10d_robust_z,regime,4
funding_vol_7d_robust_z,regime,4
funding_z,regime,4
grind_score_surprise,regime,4
impact_per_oi_intensity_z_24h,regime,4
leverage_build,regime,4
leverage_build_score,regime,4
liquidity_ratio_peer_resid,regime,4
loc_bb_channel_pos_24,location,4
loc_bb_channel_pos_48,location,4
loc_ema_stack_pos_24,location,4
funding_1d_chg_ts_resid,regime,4
zscore_price_50,location,4
flow_persistence_ts_resid,regime,4
dist_range_mid_atr,location,4
dist_rolling_7d_high,location,4
excess_6h_ts_resid,regime,4
ema_slope_norm,regime,4
distance_to_ema,location,4
donchian_zone_1d_atr,regime,4
ema50_slope,regime,4
ema20_slope_5h,regime,4
efficiency_ratio_20,regime,4
fund_abs_z_mkt_resid,regime,4
fund_high_neg_mom_self_z_10h,regime,3
dist_ema50_atr,location,3
tail_asymmetry_q90_q10_atr_norm,regime,3
funding_rank_30d,regime,3
funding_vol_15d_robust_z,regime,3
vol_z_peer_resid,regime,3
funding_per_hour,regime,3
volatility_ratio_short_long,regime,3
asset_minus_mkt_oi_1d,regime,3
oi_vel_8h,regime,3
oi_vel_4h,regime,3
volume_zscore_48h,regime,3
dist_oiw_abs_delta_12h_atr,regime,3
loc_prev_day_range_pos_48,location,3
funding_per_hour_mkt_resid,regime,3
ob_depth_mkt_resid,regime,3
crowded_short_7d,regime,3
oi_chg_8h_robust_z,regime,3
crowded_long_1d,regime,3
oi_chg_8h,regime,3
fund_high_neg_mom_self_z_5h,regime,3
prior_range,regime,3
oi_7d_x_funding_1d_chg,regime,3
funding_1d_chg_peer_resid,regime,3
funding_abs_z,regime,3
oi_1d_x_funding_1d_chg,regime,3
ret4h_peer_resid,regime,3
exh_qual_surprise,regime,3
rvol_z_peer_resid,regime,3
funding_mom_8h,regime,3
oi_chg_2h,regime,2
oi_vel_2h,regime,2
crowded_long_3d,regime,2
xasset_funding_ts_resid,regime,2
entry_quality_composite_ts_resid,regime,2
crowded_long_7d,regime,2
xasset_asset_minus_basket_fund_z,regime,2
oi_chg_z_4h,regime,2
funding_mom_4h,regime,2
funding_mom_2h,regime,2
spectral_entropy_ret_24,regime,2
crowded_short_3d,regime,1
overext_surprise,regime,1
