fold_id,seed,group,gain,split
0,42,location,2128.2363,279.0
0,42,regime,13895.9,1706.0
1,42,location,1836.3181,224.0
1,42,regime,9261.106,1096.0
2,42,location,2264.434,326.0
2,42,regime,11008.245,1539.0
3,42,location,4084.761,1027.0
3,42,regime,21560.275,5237.0
