fold_id,seed,feature_name,group,regime_family,source_family,gain,split
0,42,dist_oiw_z_delta_12h_atr,regime,perp_tradeability,perp_tradeability,28.62644,5.0
0,42,dist_ema20_atr,location,,context,36.485497,4.0
0,42,dist_oiw_signed_delta_12h_atr,regime,perp_tradeability,perp_tradeability,22.955841,5.0
0,42,dist_oiw_abs_delta_12h_atr,regime,perp_tradeability,perp_tradeability,104.02469,20.0
0,42,dist_ema200_atr,location,,context,21.75769,4.0
0,42,oi_expansion_compression_balance_24h,regime,perp_tradeability,perp_tradeability,9.954366,3.0
0,42,oiw_pos_delta_entry_dist_1d_atr,location,,open_interest_location,55.96808,9.0
0,42,dist_funding_pressure_price_12h_atr,regime,perp_tradeability,perp_tradeability,100.15571,13.0
0,42,oiw_intensity_entry_dist_1d_atr,location,,open_interest_location,12.64062,2.0
0,42,oiw_entry_zone_1d_atr,regime,perp_tradeability,perp_tradeability,12.97428,3.0
0,42,oiw_z_delta_entry_dist_1d_atr,location,,open_interest_location,13.62082,2.0
0,42,donchian_zone_1d_atr,regime,perp_tradeability,perp_tradeability,56.7855,9.0
0,42,oiw_pos_delta_entry_dist_7d_atr,location,,open_interest_location,12.75247,2.0
0,42,dist_oiw_intensity_96h_atr,regime,perp_tradeability,perp_tradeability,104.39075,20.0
0,42,oiw_pos_delta_entry_dist_14d_atr,location,,open_interest_location,50.61615,6.0
0,42,dist_oiw_z_delta_96h_atr,regime,perp_tradeability,perp_tradeability,97.36333,17.0
0,42,oiw_intensity_entry_dist_7d_atr,location,,open_interest_location,8.77207,2.0
0,42,oi_expansion_compression_balance_96h,regime,perp_tradeability,perp_tradeability,14.72944,3.0
0,42,oiw_z_delta_entry_dist_7d_atr,location,,open_interest_location,15.02492,3.0
0,42,dist_funding_pressure_price_96h_atr,regime,perp_tradeability,perp_tradeability,76.37403,19.0
0,42,oiw_z_delta_entry_dist_14d_atr,location,,open_interest_location,69.13466,8.0
0,42,dist_prior_day_high,location,,context,30.09311,6.0
0,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,126.6178,14.0
0,42,dist_prior_day_low,location,,context,254.94061,18.0
0,42,up_down_return_mass_ratio_tanh,regime,path_structure,path_structure,60.266712,8.0
0,42,dist_rolling_7d_high,location,,context,142.63208,19.0
0,42,tail_asymmetry_q90_q10_atr_norm,regime,path_structure,path_structure,37.75582,7.0
0,42,dist_local_swing,location,,context,191.44992,21.0
0,42,abs_ret_per_oi_z_24h,regime,perp_tradeability,perp_tradeability,12.6999,2.0
0,42,dist_range_mid_atr,location,,context,32.36392,5.0
0,42,amihud_illiq,regime,liquidity,liquidity,32.18232,8.0
0,42,dist_ma100_atr,location,,context,46.90632,8.0
0,42,amihud_z,regime,liquidity,liquidity,71.95315,13.0
0,42,distance_to_ema,location,,context,16.78406,3.0
0,42,amihud_z_peer_resid,regime,residual,residual,17.95435,5.0
0,42,pullback_depth,location,,context,42.34147,4.0
0,42,asset_atr_level_pct,regime,asset_state,asset_state,59.09287,7.0
0,42,zscore_price_50,location,,context,35.56047,5.0
0,42,asset_funding_rate_abs_mean_7d,regime,perp_tradeability,perp_tradeability,64.151,10.0
0,42,zscore_price_200,location,,context,78.28077,13.0
0,42,asset_funding_rate_mean_15d,regime,perp_tradeability,perp_tradeability,128.72592,18.0
0,42,loc_ema_stack_pos_24,location,,trend,26.583546,4.0
0,42,asset_funding_rate_mean_3d,regime,perp_tradeability,perp_tradeability,45.98177,8.0
0,42,loc_ema_stack_pos_48,location,,trend,11.9004,2.0
0,42,asset_funding_rate_mean_7d,regime,perp_tradeability,perp_tradeability,57.64368,8.0
0,42,loc_range_pos_24,location,,context,23.82342,6.0
0,42,asset_funding_trend_alignment,regime,perp_tradeability,perp_tradeability,5.979286,2.0
0,42,loc_range_pos_48,location,,context,7.266036,2.0
0,42,asset_funding_z,regime,perp_tradeability,perp_tradeability,59.04441,10.0
0,42,loc_prior_bar_pos_24,location,,context,4.980078,3.0
0,42,asset_minus_mkt_oi_1d,regime,open_interest,open_interest,1.13884,1.0
0,42,loc_prior_bar_pos_48,location,,context,4.00277,1.0
0,42,asset_minus_mkt_oi_1d_peer_resid,regime,residual,residual,50.07678,4.0
0,42,loc_swing_range_pos_24,location,,context,48.143196,11.0
0,42,asset_minus_mkt_oi_1d_ts_resid,regime,residual,residual,37.478565,7.0
