canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(*)|(asset_minus_universe_median_ret_24h>0.62212753&oi_value_1d_chg_z_90d>0.17204729&oi_value_z_30d>-0.26500401&rv_24h_peer_resid>-0.18041888),4,4,regime,asset_relative_return|open_interest|residual,,asset_relative_return|open_interest|residual
(*)|(dist_prior_day_low<=0.057255819)|(asset_minus_mkt_oi_1d_peer_resid>0.12830876&ob_imbalance_mkt_resid<=-2.5008941),3,3,location|regime,residual,context,context|residual
(*)|(dist_prior_day_low<=0.057255819)|(log_oi_to_volume_1d<=2.2955046&ob_imbalance_mkt_resid>-2.5008941&price_trend_15d_vol_norm<=-0.050708972),4,4,location|regime,open_interest|residual,context,context|open_interest|residual
(*)|(dist_prior_day_low<=0.057255819)|(dist_funding_pressure_price_12h_atr<=-0.097696811&log_oi_to_volume_7d>1.1036459&ob_imbalance_mkt_resid>-2.5008941&price_trend_15d_vol_norm>-0.050708972),5,5,location|regime,open_interest|perp_tradeability|residual,context,context|open_interest|perp_tradeability|residual
(*)|(dist_prior_day_low>0.057255819&loc_session_pos_24<=0.67195034)|(*),2,2,location,,context,context
(*)|(dist_prior_day_low>0.057255819&loc_session_pos_24>0.67195034)|(amihud_z<=0.05816365),3,3,location|regime,liquidity,context,context|liquidity
(*)|(*)|(mark_vs_perp_bps>0.87727004&ob_imbalance_mkt_resid<=-2.5008941),2,2,regime,perp_tradeability|residual,,perp_tradeability|residual
(*)|(zscore_price_200<=-1.6111863)|(ob_imbalance_mkt_resid>-2.5008941&price_trend_7d_vol_norm<=-0.099639557),3,3,location|regime,open_interest|residual,context,context|open_interest|residual
(*)|(*)|(asset_minus_universe_median_ret_24h<=0.18474266&ob_imbalance_mkt_resid>-2.5008941&price_trend_7d_vol_norm>-0.099639557&price_x_oi_7d>0.26178727),4,4,regime,asset_relative_return|open_interest|residual,,asset_relative_return|open_interest|residual
(*)|(*)|(asset_minus_universe_median_ret_24h>0.18474266&ob_imbalance_mkt_resid>-2.5008941&oi_7d_chg_z<=-0.062766947&price_trend_7d_vol_norm>-0.099639557),4,4,regime,asset_relative_return|open_interest|residual,,asset_relative_return|open_interest|residual
(*)|(*)|(asset_minus_universe_median_ret_24h>0.18474266&log_oi_to_volume_1d<=41.14418&ob_imbalance_mkt_resid>-2.5008941&oi_7d_chg_z>-0.062766947&price_trend_7d_vol_norm>-0.099639557),5,5,regime,asset_relative_return|open_interest|residual,,asset_relative_return|open_interest|residual
(*)|(*)|(asset_minus_universe_median_ret_24h>0.18474266&log_oi_to_volume_1d>41.14418&ob_imbalance_mkt_resid>-2.5008941&oi_7d_chg_z>-0.062766947&price_trend_7d_vol_norm>-0.099639557),5,5,regime,asset_relative_return|open_interest|residual,,asset_relative_return|open_interest|residual
(*)|(*)|(mark_vs_perp_bps>0.51634669&ob_pressure_mkt_resid<=-0.0014901161),2,2,regime,perp_tradeability|residual,,perp_tradeability|residual
(*)|(*)|(ob_pressure_mkt_resid>-0.0014901161&price_trend_10d_vol_norm<=-0.091287091&rv_24h_peer_resid<=1.5423266&trend_pct_resid<=0.0013270663),4,4,regime,open_interest|residual,,open_interest|residual
(*)|(loc_prev_week_range_pos_48>0.41313669)|(asset_minus_mkt_oi_7d_z_180d>-0.22877289&ob_pressure_mkt_resid>-0.0014901161&price_trend_10d_vol_norm>-0.091287091&rv_24h_peer_resid<=1.5423266&trend_pct_resid<=0.0013270663),6,6,location|regime,open_interest|residual,context,context|open_interest|residual
(*)|(dist_local_swing>0.0014000162)|(amihud_illiq<=0.051103525&compression_ratio>-0.25717288&ob_pressure_mkt_resid>-0.0014901161&rv_24h_peer_resid<=1.5423266&trend_pct_resid>0.0013270663),6,6,location|regime,liquidity|residual|volatility_term_structure,context,context|liquidity|residual|volatility_term_structure
(*)|(dist_local_swing>0.0014000162)|(amihud_illiq>0.051103525&compression_ratio>-0.25717288&ob_pressure_mkt_resid>-0.0014901161&rv_24h_peer_resid<=1.5423266&trend_pct_resid>0.0013270663),6,6,location|regime,liquidity|residual|volatility_term_structure,context,context|liquidity|residual|volatility_term_structure
(*)|(*)|(ob_pressure_mkt_resid>-0.0014901161&rv_24h_peer_resid>1.5423266),2,2,regime,residual,,residual
(*)|(loc_pullback_depth_24>0.073641419)|(log_oi_to_volume_1d<=41.223534&range_24h_pct<=0.056222826&symbol_minus_mkt_ret_4h<=-0.32889766),4,4,location|regime,asset_relative_return|compression|open_interest,path_structure,asset_relative_return|compression|open_interest|path_structure
(*)|(loc_pullback_depth_24>0.073641419)|(log_oi_to_volume_1d>41.223534&symbol_minus_mkt_ret_4h<=-0.32889766),3,3,location|regime,asset_relative_return|open_interest,path_structure,asset_relative_return|open_interest|path_structure
(*)|(*)|(funding_vol_7d_robust_z>-0.061270617&oi_1d_chg_z<=0.087115154&price_x_oi_1d>0.006605038&symbol_minus_mkt_ret_4h>-0.32889766),4,4,regime,asset_relative_return|open_interest,,asset_relative_return|open_interest
(*)|(*)|(log_oi_to_volume_1d<=1.5522883&oi_1d_chg_z>0.087115154&symbol_minus_mkt_ret_4h>-0.32889766),3,3,regime,asset_relative_return|open_interest,,asset_relative_return|open_interest
(*)|(*)|(log_oi_to_volume_1d>1.5522883&oi_1d_chg_z>0.087115154&range_24h_pct>0.073936366&symbol_minus_mkt_ret_4h>-0.32889766),4,4,regime,asset_relative_return|compression|open_interest,,asset_relative_return|compression|open_interest
(*)|(*)|(mark_vs_perp_bps>0.8922618&ob_imbalance_mkt_resid<=-0.00089406967&price_trend_10d_vol_norm<=-0.032103248),3,3,regime,open_interest|perp_tradeability|residual,,open_interest|perp_tradeability|residual
(*)|(*)|(mark_vs_perp_bps>0.8922618&ob_imbalance_mkt_resid<=-0.00089406967&price_trend_10d_vol_norm>-0.032103248),3,3,regime,open_interest|perp_tradeability|residual,,open_interest|perp_tradeability|residual
(*)|(*)|(ob_imbalance_mkt_resid>-0.00089406967&price_trend_15d_vol_norm<=-0.083409287),2,2,regime,open_interest|residual,,open_interest|residual
(*)|(loc_pullback_depth_24<=0.21153879)|(exh_qual_surprise>-0.041435193&ob_imbalance_mkt_resid>-0.00089406967&price_trend_15d_vol_norm>-0.083409287&trend_pct_mkt_resid>0.0007161508),5,5,location|regime,open_interest|residual,path_structure,open_interest|path_structure|residual
(*)|(loc_pullback_depth_24>0.21153879)|(asset_minus_universe_median_ret_24h<=0.5003643&ob_imbalance_mkt_resid>-0.00089406967&price_trend_15d_vol_norm>-0.083409287&trend_pct_mkt_resid>0.0007161508),5,5,location|regime,asset_relative_return|open_interest|residual,path_structure,asset_relative_return|open_interest|path_structure|residual
(*)|(loc_pullback_depth_24>0.21153879)|(asset_minus_universe_median_ret_24h>0.5003643&ob_imbalance_mkt_resid>-0.00089406967&price_trend_15d_vol_norm>-0.083409287&trend_pct_mkt_resid>0.0007161508),5,5,location|regime,asset_relative_return|open_interest|residual,path_structure,asset_relative_return|open_interest|path_structure|residual
(*)|(*)|(mark_perp_dislocation>0.0066019599&ob_imbalance_mkt_resid<=-0.00089406967),2,2,regime,perp_tradeability|residual,,perp_tradeability|residual
(*)|(*)|(compression_score>-0.38620067&ob_imbalance_mkt_resid>-0.00089406967&oi_value_7d_chg_z_90d<=-0.062766947&trend_pct_mkt_resid<=-0.00044881718),4,4,regime,open_interest|residual|volatility_term_structure,,open_interest|residual|volatility_term_structure
(*)|(*)|(asset_ret_vs_universe_24h>0.31267861&ob_imbalance_mkt_resid>-0.00089406967&oi_value_7d_chg_z_90d>-0.062766947&trend_pct_mkt_resid<=-0.00044881718),4,4,regime,asset_relative_return|open_interest|residual,,asset_relative_return|open_interest|residual
(*)|(*)|(asset_atr_level_pct>0.17199445&asset_minus_universe_median_ret_24h>-0.078880273&log_oi_to_volume_7d<=0.69265229&ob_imbalance_mkt_resid>-0.00089406967&trend_pct_mkt_resid>-0.00044881718),5,5,regime,asset_relative_return|asset_state|open_interest|residual,,asset_relative_return|asset_state|open_interest|residual
(*)|(*)|(asset_atr_level_pct>0.17199445&asset_minus_universe_median_ret_24h>-0.078880273&log_oi_to_volume_7d>0.69265229&ob_imbalance_mkt_resid>-0.00089406967&trend_pct_mkt_resid>-0.00044881718),5,5,regime,asset_relative_return|asset_state|open_interest|residual,,asset_relative_return|asset_state|open_interest|residual
(*)|(loc_initial_balance_pos_48>0.026609583)|(asset_minus_universe_median_ret_24h<=0.14095975&dist_funding_pressure_price_12h_atr>1.1656162&trend_pct_resid<=0.009871887),4,4,location|regime,asset_relative_return|perp_tradeability|residual,context,asset_relative_return|context|perp_tradeability|residual
(*)|(*)|(asset_minus_universe_median_ret_24h>0.14095975&log_oi_to_volume_7d<=40.892178&price_trend_15d_vol_norm<=-0.063963965),3,3,regime,asset_relative_return|open_interest,,asset_relative_return|open_interest
(*)|(dist_local_swing>0.002600044)|(asset_minus_universe_median_ret_24h>0.14095975&log_oi_to_volume_7d<=40.892178&oi_value_1d_chg_z_90d>0.0060831923&price_trend_15d_vol_norm>-0.063963965),5,5,location|regime,asset_relative_return|open_interest,context,asset_relative_return|context|open_interest
(*)|(oiw_pos_delta_entry_dist_1d_atr<=0.10136011)|(asset_minus_universe_median_ret_24h>0.14095975&log_oi_to_volume_7d>40.892178),3,3,location|regime,asset_relative_return|open_interest,open_interest_location,asset_relative_return|open_interest|open_interest_location
(*)|(oiw_pos_delta_entry_dist_1d_atr>0.10136011)|(asset_minus_universe_median_ret_24h>0.14095975&log_oi_to_volume_7d>40.892178),3,3,location|regime,asset_relative_return|open_interest,open_interest_location,asset_relative_return|open_interest|open_interest_location
(*)|(loc_bb_channel_pos_24>0.45979902)|(price_trend_15d_vol_norm<=-0.022238126&prior_volatility<=-0.53140956),3,3,location|regime,context|open_interest,compression,compression|context|open_interest
(*)|(dist_local_swing>0.0045999959&loc_bb_channel_pos_24>0.45979902)|(price_trend_15d_vol_norm<=-0.022238126&prior_volatility>-0.53140956),4,4,location|regime,context|open_interest,compression|context,compression|context|open_interest
(*)|(*)|(ob_imbalance_mkt_resid<=-2.5008941&price_trend_15d_vol_norm>-0.022238126),2,2,regime,open_interest|residual,,open_interest|residual
(*)|(dist_local_swing>0.0014000162&loc_ema_stack_pos_48>0.36428797)|(log_oi_to_volume_7d<=39.65414&ob_imbalance_mkt_resid>-2.5008941&price_trend_15d_vol_norm>-0.022238126),5,5,location|regime,open_interest|residual,context|trend,context|open_interest|residual|trend
(*)|(dist_local_swing>0.0014000162)|(dist_oiw_abs_delta_12h_atr<=-0.13890676&log_oi_to_volume_7d>39.65414&ob_imbalance_mkt_resid>-2.5008941&price_trend_15d_vol_norm>-0.022238126),5,5,location|regime,open_interest|perp_tradeability|residual,context,context|open_interest|perp_tradeability|residual
(*)|(*)|(mark_vs_perp_bps>1.7833868&ob_pressure_mkt_resid<=-0.0014901161),2,2,regime,perp_tradeability|residual,,perp_tradeability|residual
(*)|(loc_bb_channel_pos_48<=0.42195663)|(asset_funding_rate_mean_15d<=-0.0000061451019&ob_pressure_mkt_resid>-0.00000000000000000000000000000000001),3,3,location|regime,perp_tradeability|residual,compression,compression|perp_tradeability|residual
(*)|(loc_bb_channel_pos_48<=0.42195663)|(asset_funding_rate_mean_15d>-0.0000061451019&asset_minus_universe_median_ret_48h>-0.17476712&ob_pressure_mkt_resid>-0.00000000000000000000000000000000001),4,4,location|regime,asset_relative_return|perp_tradeability|residual,compression,asset_relative_return|compression|perp_tradeability|residual
(*)|(loc_bb_channel_pos_48>0.42195663)|(dist_funding_pressure_price_12h_atr<=0.5671531&ob_pressure_mkt_resid>-0.00000000000000000000000000000000001&prior_volatility<=0.25195029),4,4,location|regime,context|perp_tradeability|residual,compression,compression|context|perp_tradeability|residual
(*)|(loc_bb_channel_pos_48>0.42195663)|(dist_funding_pressure_price_12h_atr<=0.5671531&ob_pressure_mkt_resid>-0.00000000000000000000000000000000001&prior_volatility>0.25195029),4,4,location|regime,context|perp_tradeability|residual,compression,compression|context|perp_tradeability|residual
(*)|(loc_bb_channel_pos_48>0.42195663)|(dist_funding_pressure_price_12h_atr>0.5671531&ob_pressure_mkt_resid>-0.00000000000000000000000000000000001&oi_3d_chg_z<=0.23547798),4,4,location|regime,open_interest|perp_tradeability|residual,compression,compression|open_interest|perp_tradeability|residual
(*)|(loc_bb_channel_pos_24<=0.45133561)|(leverage_build<=0.48466128&price_trend_15d_vol_norm<=-0.016763924&price_x_oi_7d>0.080809362),4,4,location|regime,crowding|open_interest,compression,compression|crowding|open_interest
(*)|(loc_bb_channel_pos_24<=0.45133561)|(leverage_build>0.48466128&price_trend_15d_vol_norm<=-0.016763924&price_x_oi_7d>0.080809362),4,4,location|regime,crowding|open_interest,compression,compression|crowding|open_interest
(*)|(loc_bb_channel_pos_24>0.45133561)|(atr_compression_ratio>-0.15008602&price_trend_15d_vol_norm<=-0.016763924),3,3,location|regime,open_interest|volatility_term_structure,compression,compression|open_interest|volatility_term_structure
(*)|(*)|(asset_mom_minus_basket_mom_4h<=-0.2425947&asset_ret_vs_universe_48h<=0.089273676&price_trend_15d_vol_norm>-0.016763924),3,3,regime,asset_relative_return|open_interest,,asset_relative_return|open_interest
(*)|(*)|(asset_mom_minus_basket_mom_4h>-0.2425947&asset_ret_vs_universe_48h>-0.41716817&oi_1d_chg_z<=0.29361007&price_trend_15d_vol_norm>-0.016763924&symbol_minus_mkt_ret_4h>-0.057841189),5,5,regime,asset_relative_return|open_interest,,asset_relative_return|open_interest
(*)|(loc_session_pos_48<=0.68385261)|(asset_mom_minus_basket_mom_4h>-0.2425947&oi_1d_chg_z>0.29361007&price_trend_15d_vol_norm>-0.016763924),4,4,location|regime,asset_relative_return|open_interest,context,asset_relative_return|context|open_interest
(*)|(loc_initial_balance_pos_48>0.016237576)|(asset_minus_universe_median_ret_24h<=0.66486079&ob_pressure_mkt_resid<=-0.00089406967),3,3,location|regime,asset_relative_return|residual,context,asset_relative_return|context|residual
(*)|(pullback_depth<=0.80815476)|(asset_mom_minus_basket_mom_24h<=-1.3435973&dist_funding_pressure_price_12h_atr<=0.21418644&ob_pressure_mkt_resid>-0.00089406967),4,4,location|regime,asset_relative_return|perp_tradeability|residual,context,asset_relative_return|context|perp_tradeability|residual
(*)|(pullback_depth<=0.80815476)|(asset_mom_minus_basket_mom_24h>-1.3435973&dist_funding_pressure_price_12h_atr<=0.21418644&ob_pressure_mkt_resid>-0.00089406967),4,4,location|regime,asset_relative_return|perp_tradeability|residual,context,asset_relative_return|context|perp_tradeability|residual
(*)|(pullback_depth<=0.80815476)|(dist_funding_pressure_price_12h_atr>0.21418644&ob_pressure_mkt_resid>-0.00089406967&price_rv_7d_robust_z>0.12356468&trend_pct_mkt_resid>0.00014323466),5,5,location|regime,open_interest|perp_tradeability|residual,context,context|open_interest|perp_tradeability|residual
(*)|(pullback_depth>0.80815476)|(ob_pressure_mkt_resid>-0.00089406967&oi_value_log_1d_robust_z<=-0.17258731),3,3,location|regime,open_interest|residual,context,context|open_interest|residual
(*)|(*)|(mark_vs_perp_bps>-0.018976368&ob_imbalance_mkt_resid<=-0.0014901161),2,2,regime,perp_tradeability|residual,,perp_tradeability|residual
(*)|(dist_ema20_atr<=-0.68727189)|(ob_imbalance_mkt_resid>-0.0014901161&price_trend_15d_vol_norm<=-0.028490672),3,3,location|regime,open_interest|residual,context,context|open_interest|residual
(*)|(dist_ema20_atr>-0.68727189)|(donchian_zone_1d_atr<=0.45968077&ob_imbalance_mkt_resid>-0.0014901161&price_trend_15d_vol_norm<=-0.028490672),4,4,location|regime,open_interest|perp_tradeability|residual,context,context|open_interest|perp_tradeability|residual
(*)|(dist_ema200_atr<=0.0016474559&dist_local_swing<=0.0076599568)|(ob_imbalance_mkt_resid>-0.0014901161&price_trend_15d_vol_norm>-0.028490672),4,4,location|regime,open_interest|residual,context,context|open_interest|residual
(*)|(dist_local_swing>0.0076599568)|(asset_funding_rate_abs_mean_7d<=0.000013450987&ob_imbalance_mkt_resid>-0.0014901161&price_trend_15d_vol_norm>-0.028490672),4,4,location|regime,open_interest|perp_tradeability|residual,context,context|open_interest|perp_tradeability|residual
(*)|(dist_local_swing>0.0076599568)|(asset_funding_rate_abs_mean_7d>0.000013450987&ob_imbalance_mkt_resid>-0.0014901161&price_trend_15d_vol_norm>-0.028490672&price_x_oi_3d<=0.098291211),5,5,location|regime,open_interest|perp_tradeability|residual,context,context|open_interest|perp_tradeability|residual
(*)|(*)|(price_trend_15d_vol_norm<=-0.072819881&range_24h_pct>0.060288381),2,2,regime,compression|open_interest,,compression|open_interest
(*)|(loc_initial_balance_pos_48<=0.088539854)|(price_trend_15d_vol_norm>-0.072819881&symbol_minus_mkt_ret_4h<=-0.40151602),3,3,location|regime,asset_relative_return|open_interest,context,asset_relative_return|context|open_interest
(*)|(*)|(asset_ret_vs_universe_24h<=-0.011468742&mark_vs_perp_bps<=-1.3237132&price_trend_15d_vol_norm>-0.072819881&symbol_minus_mkt_ret_4h>-0.40151602),4,4,regime,asset_relative_return|open_interest|perp_tradeability,,asset_relative_return|open_interest|perp_tradeability
(*)|(dist_rolling_7d_high>0.047237609)|(asset_ret_vs_universe_24h>-0.011468742&ema20_slope_5h<=0.27327579&oi_trend_15d_robust_z>-0.36157691&price_trend_15d_vol_norm>-0.072819881&symbol_minus_mkt_ret_4h>-0.40151602),6,6,location|regime,asset_relative_return|open_interest|trend,context,asset_relative_return|context|open_interest|trend
(*)|(dist_rolling_7d_high>0.047237609)|(asset_ret_vs_universe_24h>-0.011468742&ema20_slope_5h>0.27327579&oi_trend_15d_robust_z>-0.36157691&price_trend_15d_vol_norm>-0.072819881&symbol_minus_mkt_ret_4h>-0.40151602),6,6,location|regime,asset_relative_return|open_interest|trend,context,asset_relative_return|context|open_interest|trend
(*)|(*)|(log_oi_to_volume_1d<=41.766735&mark_vs_perp_bps<=1.9198459&oi_7d_chg_z>0.39864784&rv_24h_peer_resid<=1.5870957&symbol_minus_mkt_ret_4h>-0.32889766),5,5,regime,asset_relative_return|open_interest|perp_tradeability|residual,,asset_relative_return|open_interest|perp_tradeability|residual
(*)|(*)|(log_oi_to_volume_1d<=41.766735&mark_vs_perp_bps>1.9198459&price_trend_7d_vol_norm<=-0.10395679&rv_24h_peer_resid<=1.5870957),4,4,regime,open_interest|perp_tradeability|residual,,open_interest|perp_tradeability|residual
(*)|(*)|(log_oi_to_volume_1d<=41.766735&mark_vs_perp_bps>1.9198459&price_trend_7d_vol_norm>-0.10395679&rv_24h_peer_resid<=1.5870957&volume_trend_48<=-0.040829163),5,5,regime,liquidity|open_interest|perp_tradeability|residual,,liquidity|open_interest|perp_tradeability|residual
(*)|(*)|(log_oi_to_volume_1d<=41.766735&rv_24h_peer_resid>1.5870957),2,2,regime,open_interest|residual,,open_interest|residual
(*)|(*)|(log_oi_to_volume_1d>41.766735&xasset_funding_peer_resid<=0.37230054),2,2,regime,open_interest|residual,,open_interest|residual
(*)|(*)|(mark_vs_perp_bps>1.7310138&ob_pressure_mkt_resid<=-2.5008941),2,2,regime,perp_tradeability|residual,,perp_tradeability|residual
(*)|(*)|(ema20_slope_5h<=-0.51410532&log_oi_to_volume_1d<=6.3475404&ob_pressure_mkt_resid>-2.5008941&rv_24h_peer_resid>-0.71645164&xasset_ob_liquidity_peer_resid>0.65833342),5,5,regime,open_interest|residual|trend,,open_interest|residual|trend
(*)|(*)|(dist_oiw_intensity_96h_atr<=1.9595318&ema20_slope_5h>-0.51410532&log_oi_to_volume_1d<=6.3475404&mark_perp_dislocation<=-0.000067747242&ob_pressure_mkt_resid>-2.5008941&rv_24h_peer_resid>-0.71645164),6,6,regime,open_interest|perp_tradeability|residual|trend,,open_interest|perp_tradeability|residual|trend
(*)|(*)|(dist_oiw_intensity_96h_atr>1.9595318&ema20_slope_5h>-0.51410532&log_oi_to_volume_1d<=6.3475404&mark_perp_dislocation<=-0.000067747242&ob_pressure_mkt_resid>-2.5008941&rv_24h_peer_resid>-0.71645164),6,6,regime,open_interest|perp_tradeability|residual|trend,,open_interest|perp_tradeability|residual|trend
(*)|(*)|(dist_oiw_z_delta_12h_atr<=-0.06242767&log_oi_to_volume_1d>6.3475404&ob_pressure_mkt_resid>-2.5008941&rv_24h_peer_resid>-0.71645164),4,4,regime,open_interest|perp_tradeability|residual,,open_interest|perp_tradeability|residual
(*)|(*)|(dist_oiw_z_delta_12h_atr>-0.06242767&funding_vol_15d_robust_z<=-0.01520176&log_oi_to_volume_1d>6.3475404&ob_pressure_mkt_resid>-2.5008941&rv_24h_peer_resid>-0.71645164),5,5,regime,open_interest|perp_tradeability|residual,,open_interest|perp_tradeability|residual
(*)|(*)|(mark_vs_perp_bps>1.8535674&ob_imbalance_mkt_resid<=-2.5008941),2,2,regime,perp_tradeability|residual,,perp_tradeability|residual
(*)|(oiw_intensity_entry_dist_1d_atr<=-0.76546502)|(ob_imbalance_mkt_resid>-2.5008941&oi_7d_chg_z<=-0.062766947&trend_pct_mkt_resid<=-0.0075832675),4,4,location|regime,open_interest|residual,open_interest_location,open_interest|open_interest_location|residual
(*)|(bars_in_high_vol_state_log_norm<=-0.36113778)|(ob_imbalance_mkt_resid>-2.5008941&range_24h_pct<=0.069783367&trend_pct_mkt_resid>-0.0075832675&variance_ratio_10_48<=-0.14221841),5,5,location|regime,compression|residual|volatility,context,compression|context|residual|volatility
(*)|(*)|(ob_imbalance_mkt_resid>-2.5008941&price_rv_10d_robust_z<=0.35347524&range_24h_pct>0.069783367&trend_pct_mkt_resid>-0.0075832675&variance_ratio_10_48<=-0.14221841),5,5,regime,compression|open_interest|residual|volatility,,compression|open_interest|residual|volatility
