fold_id,seed,group,gain,split
0,42,location,2064.7734,379.0
0,42,regime,2486.8333,488.0
1,42,location,2160.8298,534.0
1,42,regime,3306.9934,758.0
2,42,location,1144.251,159.0
2,42,regime,1314.4562,152.0
3,42,location,149.51213,24.0
3,42,regime,323.95618,16.0
