fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,-0.12414457,0.27109036,-1.0,0.0,-0.0
1,-0.14186381,0.2879705,-1.0,0.0,0.0
2,-0.15783703,0.29978722,-1.0,0.0,-0.0
3,-0.17888555,0.3140998,-1.0,0.0,-0.0
4,-0.20369856,0.32700375,-1.0,0.0,-0.0
