fold_id,seed,group,used_feature_count,split_count
0,42,location,9,45
0,42,regime,16,305
1,42,location,1,1
1,42,regime,8,9
2,42,location,2,3
2,42,regime,7,7
3,42,location,2,2
3,42,regime,6,7
4,42,location,18,300
4,42,regime,29,1500
