timestamp,signal_bar_ts,decision_ts,reconcile_ts,symbol,side,strategy_id,model_artifact_run_id,policy_artifact_run_id,portfolio_decision,portfolio_reject_reason,was_traded,normalized_rank_score,final_threshold,signal_gap_bps,expected_total_entry_friction_bps,entry_delay_adverse_bps,signal_to_entry_seconds,replay_exact_match,replay_symbol_side_match
2026-06-04 15:38:32.770092+00:00,2026-06-04 14:00:00+00:00,2026-06-04 15:38:32.770092+00:00,2026-06-04 14:00:00+00:00,XRP/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.04259077526987243,0.58,,,,,False,False
2026-06-04 15:38:32.770092+00:00,2026-06-04 14:00:00+00:00,2026-06-04 15:38:32.770092+00:00,2026-06-04 14:00:00+00:00,YFI/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.056767255479228,0.58,,,,,False,False
2026-06-04 15:41:30.876039+00:00,2026-06-04 14:00:00+00:00,2026-06-04 15:41:30.876039+00:00,2026-06-04 14:00:00+00:00,TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.5148756951259404,0.6322,,,,,False,False
2026-06-04 15:41:30.876039+00:00,2026-06-04 14:00:00+00:00,2026-06-04 15:41:30.876039+00:00,2026-06-04 14:00:00+00:00,XRP/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.04259077526987243,0.58,,,,,False,False
2026-06-04 15:41:30.876039+00:00,2026-06-04 14:00:00+00:00,2026-06-04 15:41:30.876039+00:00,2026-06-04 14:00:00+00:00,YFI/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.056767255479228,0.58,,,,,False,False
2026-06-04 15:44:54.248444+00:00,2026-06-04 14:00:00+00:00,2026-06-04 15:44:54.248444+00:00,2026-06-04 14:00:00+00:00,TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.5148756951259404,0.6322,,,,,False,False
2026-06-04 15:44:54.248444+00:00,2026-06-04 14:00:00+00:00,2026-06-04 15:44:54.248444+00:00,2026-06-04 14:00:00+00:00,XRP/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.04259077526987243,0.58,,,,,False,False
2026-06-04 15:44:54.248444+00:00,2026-06-04 14:00:00+00:00,2026-06-04 15:44:54.248444+00:00,2026-06-04 14:00:00+00:00,YFI/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.056767255479228,0.58,,,,,False,False
2026-06-04 16:00:22.085099+00:00,2026-06-04 14:00:00+00:00,2026-06-04 16:00:22.085099+00:00,2026-06-04 14:00:00+00:00,TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.5148756951259404,0.6322,,,,,False,False
2026-06-04 16:00:22.085099+00:00,2026-06-04 14:00:00+00:00,2026-06-04 16:00:22.085099+00:00,2026-06-04 14:00:00+00:00,XRP/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.04259077526987243,0.58,,,,,False,False
2026-06-04 16:00:22.085099+00:00,2026-06-04 14:00:00+00:00,2026-06-04 16:00:22.085099+00:00,2026-06-04 14:00:00+00:00,YFI/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.056767255479228,0.58,,,,,False,False
2026-06-04 16:22:33.658486+00:00,2026-06-04 15:00:00+00:00,2026-06-04 16:22:33.658486+00:00,2026-06-04 15:00:00+00:00,TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.4161064769381747,0.6322,,,,,False,False
2026-06-04 16:22:33.658486+00:00,2026-06-04 15:00:00+00:00,2026-06-04 16:22:33.658486+00:00,2026-06-04 15:00:00+00:00,SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.22067795224075892,0.58,,,,,False,False
2026-06-04 16:22:33.658486+00:00,2026-06-04 15:00:00+00:00,2026-06-04 16:22:33.658486+00:00,2026-06-04 15:00:00+00:00,ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.002645567549885509,0.58,,,,,False,False
2026-06-04 16:22:33.658486+00:00,2026-06-04 15:00:00+00:00,2026-06-04 16:22:33.658486+00:00,2026-06-04 15:00:00+00:00,WLD/USD:USD,short,bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.4004988550866863,0.68,,,,,False,False
2026-06-04 18:20:19.396530+00:00,2026-06-04 17:00:00+00:00,2026-06-04 18:20:19.396530+00:00,2026-06-04 17:00:00+00:00,XLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,missing_policy_rank_reference_percentile,False,,0.7239,,,,,False,False
2026-06-04 18:20:19.396530+00:00,2026-06-04 17:00:00+00:00,2026-06-04 18:20:19.396530+00:00,2026-06-04 17:00:00+00:00,SNX/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,missing_policy_rank_reference_percentile,False,,0.59,,,,,False,False
2026-06-04 18:20:19.396530+00:00,2026-06-04 17:00:00+00:00,2026-06-04 18:20:19.396530+00:00,2026-06-04 17:00:00+00:00,TAO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,missing_policy_rank_reference_percentile,False,,0.59,,,,,False,False
2026-06-04 18:20:19.396530+00:00,2026-06-04 17:00:00+00:00,2026-06-04 18:20:19.396530+00:00,2026-06-04 17:00:00+00:00,TRX/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,missing_policy_rank_reference_percentile,False,,0.59,,,,,False,False
2026-06-04 18:20:19.396530+00:00,2026-06-04 17:00:00+00:00,2026-06-04 18:20:19.396530+00:00,2026-06-04 17:00:00+00:00,USDC/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,missing_policy_rank_reference_percentile,False,,0.59,,,,,False,False
2026-06-04 18:20:19.396530+00:00,2026-06-04 17:00:00+00:00,2026-06-04 18:20:19.396530+00:00,2026-06-04 17:00:00+00:00,USDC/USD:USD,short,bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,missing_policy_rank_reference_percentile,False,,0.81,,,,,False,False
2026-06-04 18:24:57.896019+00:00,2026-06-04 17:00:00+00:00,2026-06-04 18:24:57.896019+00:00,2026-06-04 17:00:00+00:00,XLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.5396946675980906,0.7239,,,,,False,False
2026-06-04 18:24:57.896019+00:00,2026-06-04 17:00:00+00:00,2026-06-04 18:24:57.896019+00:00,2026-06-04 17:00:00+00:00,SNX/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.08230731167772733,0.59,,,,,False,False
2026-06-04 18:24:57.896019+00:00,2026-06-04 17:00:00+00:00,2026-06-04 18:24:57.896019+00:00,2026-06-04 17:00:00+00:00,TAO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.051868669228082434,0.59,,,,,False,False
2026-06-04 18:24:57.896019+00:00,2026-06-04 17:00:00+00:00,2026-06-04 18:24:57.896019+00:00,2026-06-04 17:00:00+00:00,TRX/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.08883455582722087,0.59,,,,,False,False
2026-06-04 18:24:57.896019+00:00,2026-06-04 17:00:00+00:00,2026-06-04 18:24:57.896019+00:00,2026-06-04 17:00:00+00:00,USDC/USD:USD,short,bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,20260525_010004_nopenalty,20260525_010004_nopenalty,rank_rejected,rank_below_dynamic_threshold,False,0.5429182675515194,0.81,,,,,False,False
2026-06-04 18:24:57.896019+00:00,2026-06-04 17:00:00+00:00,2026-06-04 18:24:57.896019+00:00,2026-06-04 17:00:00+00:00,USDC/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,20260525_010004_nopenalty,20260525_010004_nopenalty,traded,,True,0.6971999068576086,0.59,0.49999999999994493,8.021474056718706,30.498500000000206,5102.368352,False,False
