fold_id,seed,feature_index,feature_name,group,source_name,source_family,split_count
0,42,29,dist_prior_day_high,location,dist_prior_day_high,context,41
0,42,65,loc_session_pos_24,location,loc_session_pos_24,context,15
0,42,15,dist_oiw_abs_delta_12h_atr,location,dist_oiw_abs_delta_12h_atr,open_interest_location,24
0,42,30,asset_funding_rate_mean_3d,regime,asset_funding_rate_mean_3d,perp_tradeability,19
0,42,121,price_rv_15d_robust_z,regime,price_rv_15d_robust_z,open_interest,44
0,42,47,zscore_price_200,location,zscore_price_200,context,53
0,42,21,oiw_pos_delta_entry_dist_14d_atr,location,oiw_pos_delta_entry_dist_14d_atr,open_interest_location,21
0,42,127,prior_volatility,regime,prior_volatility,context,19
0,42,131,return_autocorr_48,regime,return_autocorr_48,momentum,65
0,42,128,range_24h_pct,regime,range_24h_pct,compression,65
0,42,2,oiw_entry_zone_1d_atr,regime,oiw_entry_zone_1d_atr,perp_tradeability,18
0,42,129,range_expansion_ratio,regime,range_expansion_ratio,volatility_term_structure,25
0,42,87,loc_pullback_depth_48,location,loc_pullback_depth_48,path_structure,24
0,42,3,dist_ema50_atr,location,dist_ema50_atr,context,8
0,42,78,funding_1d_chg_peer_resid,regime,funding_1d_chg_peer_resid,residual,6
0,42,24,asset_atr_level_pct,regime,asset_atr_level_pct,asset_state,52
0,42,91,loc_pivot_ladder_pos_48,location,loc_pivot_ladder_pos_48,context,5
0,42,6,dist_oiw_intensity_96h_atr,regime,dist_oiw_intensity_96h_atr,perp_tradeability,51
0,42,4,donchian_zone_1d_atr,regime,donchian_zone_1d_atr,perp_tradeability,30
0,42,35,dist_local_swing,location,dist_local_swing,context,23
0,42,45,zscore_price_50,location,zscore_price_50,context,25
0,42,132,rolling_range_20,regime,rolling_range_20,compression,15
0,42,67,loc_session_pos_48,location,loc_session_pos_48,context,22
0,42,106,log_oi_to_volume_7d,regime,log_oi_to_volume_7d,open_interest,15
0,42,12,dist_funding_pressure_price_96h_atr,regime,dist_funding_pressure_price_96h_atr,perp_tradeability,41
0,42,81,loc_bb_channel_pos_24,location,loc_bb_channel_pos_24,compression,7
0,42,136,trend_acceleration,regime,trend_acceleration,trend,19
0,42,17,dist_funding_pressure_price_12h_atr,location,dist_funding_pressure_price_12h_atr,open_interest_location,14
0,42,18,up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,50
0,42,139,vol_z_peer_resid,regime,vol_z_peer_resid,residual,11
0,42,124,price_trend_15d_vol_norm,regime,price_trend_15d_vol_norm,open_interest,42
0,42,142,volume_percentile,regime,volume_percentile,liquidity,12
0,42,114,oi_value_z_90d,regime,oi_value_z_90d,open_interest,23
0,42,28,asset_funding_rate_mean_15d,regime,asset_funding_rate_mean_15d,perp_tradeability,15
0,42,61,loc_swing_range_pos_24,location,loc_swing_range_pos_24,context,23
0,42,20,up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,49
0,42,33,dist_rolling_7d_high,location,dist_rolling_7d_high,context,54
0,42,126,prior_range,regime,prior_range,context,19
0,42,94,funding_per_hour_z,regime,funding_per_hour_z,funding,9
0,42,32,asset_funding_rate_mean_7d,regime,asset_funding_rate_mean_7d,perp_tradeability,21
0,42,88,funding_mom_w,regime,funding_mom_w,funding,10
0,42,71,loc_initial_balance_pos_48,location,loc_initial_balance_pos_48,context,8
0,42,141,volume_entropy_24,regime,volume_entropy_24,liquidity,12
0,42,83,loc_bb_channel_pos_48,location,loc_bb_channel_pos_48,compression,37
0,42,68,ema50_slope,regime,ema50_slope,trend,20
0,42,144,volume_trend_48,regime,volume_trend_48,liquidity,4
0,42,31,dist_prior_day_low,location,dist_prior_day_low,context,12
0,42,59,loc_prior_bar_pos_48,location,loc_prior_bar_pos_48,context,23
0,42,130,range_per_funding_abs_z_24h,regime,range_per_funding_abs_z_24h,perp_tradeability,6
0,42,134,spectral_entropy_ret_24,regime,spectral_entropy_ret_24,path_structure,24
0,42,63,loc_swing_range_pos_48,location,loc_swing_range_pos_48,context,19
0,42,82,funding_mean_10d_robust_z,regime,funding_mean_10d_robust_z,open_interest,21
0,42,116,oi_vol_15d_robust_z,regime,oi_vol_15d_robust_z,open_interest,38
0,42,60,compression_score,regime,compression_score,volatility_term_structure,23
0,42,55,loc_range_pos_48,location,loc_range_pos_48,context,20
0,42,36,asset_minus_mkt_oi_1d,regime,asset_minus_mkt_oi_1d,open_interest,17
0,42,46,atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,20
0,42,49,loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,11
0,42,93,bars_in_high_vol_state_log_norm,location,bars_in_high_vol_state_log_norm,context,45
0,42,0,oi_expansion_compression_balance_24h,regime,oi_expansion_compression_balance_24h,perp_tradeability,35
0,42,43,pullback_depth,location,pullback_depth,context,18
0,42,149,xasset_funding_ts_resid,regime,xasset_funding_ts_resid,residual,27
