canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics,rule_gain_score,rule_split_score,rule_model_importance_score,is_too_narrow,is_too_broad,comp_bonus,pruner_rank_score,within_leaf_mean_ic,within_leaf_positive_ic_fraction,within_leaf_mean_top_quantile_spread,within_leaf_mean_edge_uplift,within_leaf_hit_lift,within_leaf_valid_folds,within_leaf_future_edge_learnability_score,learnability_definition,leaf_reconstructability_score,stage_c_rejection_reason,cheap_rank,step1_bucket_side,step1_bucket_horizon
(*)|(dist_rolling_7d_high>0.20425089)|(asset_vol_level_pct>0.19579569&efficiency_ratio_20<=0.71018493),*,dist_rolling_7d_high>0.20425089,asset_vol_level_pct>0.19579569&efficiency_ratio_20<=0.71018493,0.002010200684890151,0.002010200684890151,0.0006275407483236919,0.028681159391999243,0.11887240170298022,0.06082656678400571,1.0,1.0,0.5646940822467402,626,,,0.019934015902887264,0.014015773967363351,0.017780991541775648,0.02484337242323916,,1.0,0.03607303054541414,0.8369514162600076,0.8,0.0921028882265091,0.05158345901172694,0.162959548830986,0.2032611065806484,0.03005273273993494,0.005062214085385807,9.06623507599511,0.999329299739067,0.4674098078495518,0.9952678631291917,0.21778305240941642,0.01944880373775959,0.09206915284021974,0.09206915284021974,7.002628322262275e-05,0.001940174401667528,5,1,1,3,3,stage_a_context,,long,3-way,False,b_min_fold_support_too_low|b_sign_consistency_too_low,production,0.0313,0.03607303054541414,0.05158345901172694,-0.15465936660766602,1.0,primary_target,0,,0.9656854495366891,,0.45719923244406746,b_min_fold_support_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.002010200684890151, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 626, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_min_fold_support_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.8883663713453887,False,False,0.3,0.8883663713453887,-0.003643689253413813,0.4,-0.0003816863542246419,-0.00051561832690561,0.011018793997533149,5,0.03005273273993494,within_leaf_future_edge,0.35056359040001533,,0.8883663713453887,long,0
(*)|(dist_rolling_7d_high>0.19852218&distance_to_ema>-2.0536642)|(cs_rank_oi_value_z_30d<=0.92386132),*,dist_rolling_7d_high>0.19852218&distance_to_ema>-2.0536642,cs_rank_oi_value_z_30d<=0.92386132,0.0016275114263407885,0.0016275114263407885,0.0005885720826678466,0.027704909443855286,0.13987089656899573,0.0778240995768076,1.0,1.0,0.5975855130784709,847,,,0.017399669173831074,0.013217337524064579,0.016565654639757437,0.02276360530806583,,1.0,0.01986905347613131,0.5404377770542385,0.6,0.036793754994869234,0.0353794819424441,0.028997468948364257,0.21316442121892062,0.45822907951547565,0.006039833904962721,8.491903721226418,0.999329299739067,0.5500682485529779,0.9930679107504033,0.22128442371537355,0.021798035129904747,0.08530901341470025,0.08530901341470025,7.007740024766802e-05,0.0015574340260931204,5,1,1,3,3,stage_a_context,,long,3-way,False,b_min_fold_support_too_low|b_sign_consistency_too_low,production,0.04235,0.01986905347613131,0.0353794819424441,-0.114874267578125,1.0,primary_target,0,,0.9167229792136238,,0.4282495362128352,b_min_fold_support_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0016275114263407885, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 847, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_min_fold_support_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6352803168857127,False,False,0.3,0.6352803168857127,0.020907923446522755,0.6,0.0019639114531081097,0.000531294568966221,-0.0026516825746539575,5,0.45822907951547565,within_leaf_future_edge,0.24620147865597333,,0.6352803168857127,long,0
(*)|(dist_ema200_atr>-0.098414734&loc_prev_week_range_pos_24<=0.15356465)|(variance_ratio_10_48<=1.6890498),*,dist_ema200_atr>-0.098414734&loc_prev_week_range_pos_24<=0.15356465,variance_ratio_10_48<=1.6890498,0.0015405522979563102,0.0015405522979563102,0.0010152576776806357,0.021284209936857222,0.16654167042324067,0.07818300277974827,1.0,1.0,0.5697091273821464,1274,,,0.04643258825248363,0.03149232056061679,0.05284623047644331,0.06336533484227933,,1.0,0.04206897322771158,0.9483694001282519,0.6,0.033408546540886166,0.05757940169402438,0.0003534287214279175,0.1745053662443426,0.47548531421111373,0.005363126069213144,7.723365198363707,0.999329299739067,0.27779033773026024,0.988455566337257,0.3908994807330067,0.024581842124462128,0.08165208816952081,0.08165208816952081,7.06039986335436e-05,0.0014699482993227667,5,1,1,3,3,stage_a_context,,long,3-way,False,b_sign_consistency_too_low,production,0.1151,0.04206897322771158,0.05757940169402438,0.11448612213134765,0.7353332732281495,primary_target,0,,0.46736664562985225,,0.43156374330661434,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0015405522979563102, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1274, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6735086792973051,False,False,0.3,0.6735086792973051,0.025810351338959064,0.8,0.0014756656272920817,0.0005685289014240248,-0.02952337859884952,5,0.47548531421111373,within_leaf_future_edge,0.28046578762417396,,0.6735086792973051,long,0
(*)|(dist_ema200_atr>-0.1483798&dist_rolling_7d_high>0.21305346)|(*),*,dist_ema200_atr>-0.1483798&dist_rolling_7d_high>0.21305346,*,0.001828877767547965,0.001828877767547965,0.0012762572870246604,0.02930983044207096,0.11975924618081643,0.05949210595358752,1.0,1.0,0.6676706827309237,560,,,0.023751965220961464,0.013210897643514494,0.015068416730652548,0.03960543917087678,,1.0,-0.0083839784212336,-0.25945680469927374,0.6,0.011013495177030564,0.0071264500450791985,-0.22042554579675197,0.08656504846259278,0.056931116944427644,0.02604027461273571,10.154291618647287,0.999329299739067,0.8038284807458894,0.9977061603059842,0.6498316968672118,0.020637856796383858,0.0602265560985359,0.0602265560985359,8.502334567550431e-05,0.0017438544218724608,5,1,1,2,2,stage_a_context,,long,2-way,False,b_min_fold_support_too_low,production,0.028,-0.0083839784212336,0.0071264500450791985,-0.15714874267578124,1.0,primary_target,0,,0.9706517786125719,,0.476794312051036,b_min_fold_support_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.001828877767547965, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 560, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_min_fold_support_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6541812531195149,False,False,0.15,0.6541812531195149,0.004219488611689427,0.6,-0.00023984209033248255,-0.0008344429328874241,-0.018744959849042175,5,0.056931116944427644,within_leaf_future_edge,0.019009275106499347,,0.6541812531195149,long,0
(*)|(dist_ema50_atr<=-0.0040028365&dist_prior_day_high>0.017894272)|(choppiness_index_20>0.31487349&range_24h_pct<=0.12889247),*,dist_ema50_atr<=-0.0040028365&dist_prior_day_high>0.017894272,choppiness_index_20>0.31487349&range_24h_pct<=0.12889247,0.0018209065077826382,0.0018209065077826382,0.001535054012849302,0.024178242310881615,0.13103241672927624,0.028548924773210353,1.0,1.0,0.5325977933801405,598,,,0.031081742025900673,0.010620450713905983,0.03521378212884674,0.038199119351287406,,0.8,0.018287140099506938,0.3910178915170033,0.6,0.03552378937602043,0.03379756856581974,0.035073408484458925,0.29122374241079785,0.0,0.0014287355451808315,7.411935243949195,0.999329299739067,0.2411203645042268,0.9858106408168023,0.1202945165970915,0.021580463275313377,0.05049517872344757,0.05049517872344757,9.001637552321806e-05,0.0017308901322594201,5,1,1,4,4,stage_a_context,,long,4-way,False,b_sign_consistency_too_low,production,0.0783,0.018287140099506938,0.03379756856581974,-0.022661113739013673,1.0,primary_target,0,,0.9662184663160531,,0.4542272276131059,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0018209065077826382, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 598, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0000125348196598,False,False,0.1,1.0000125348196598,-0.04481153641894223,0.2,-0.0016272084186781791,-0.0005161627563568311,-0.0020320500687175504,5,0.0,within_leaf_future_edge,0.23852001537060308,,1.0000125348196598,long,0
(*)|(dist_funding_pressure_price_12h_atr>0.00000000000000000000000000000000001&dist_prior_day_high<=0.071104698&loc_pullback_depth_48>0.2276568)|(price_rv_15d_robust_z>-0.68758994&price_rv_7d_robust_z>-1.1423367&prior_volatility<=1.0763148),*,dist_funding_pressure_price_12h_atr>0.00000000000000000000000000000000001&dist_prior_day_high<=0.071104698&loc_pullback_depth_48>0.2276568,price_rv_15d_robust_z>-0.68758994&price_rv_7d_robust_z>-1.1423367&prior_volatility<=1.0763148,0.0019283402478322386,0.0019283402478322386,0.0033808019910859977,0.024364307522773743,0.1130761933383421,0.022724999755457803,1.0,1.0,0.513,527,,,0.02798552167802699,-0.026419450024811587,0.021862567853993303,0.05160202344216514,,0.6,0.034698174201538735,0.7104899480525214,0.6,0.058008703589439395,0.05020860266785153,0.1207267016172409,0.37566495112403975,0.0,0.0002801131524075464,6.666288658951461,0.999329299739067,0.01,0.9767795840959732,0.11478583501383269,0.022613875567913055,0.031512078092406304,0.031512078092406304,9.012795944877415e-05,0.0018382122883834646,5,1,1,6,6,stage_a_context,,long,6-way,False,b_sign_consistency_too_low,production,0.0807,0.034698174201538735,0.05020860266785153,0.004170894622802734,1.0,primary_target,0,,0.9332266826947158,,0.43189130574837276,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0019283402478322386, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 527, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.8993612297370333,False,False,0.1,0.8993612297370333,-0.04392002016275136,0.0,-0.0028974714539128947,-0.0010386806974164442,-0.0034351658792377004,5,0.0,within_leaf_future_edge,0.31638285592559195,,0.8993612297370333,long,0
(*)|(*)|(asset_atr_level_pct<=0.93333513&asset_funding_rate_mean_3d>-0.000039938164&compression_score<=-0.35367379&funding_mean_10d_robust_z<=-0.30864659),*,*,asset_atr_level_pct<=0.93333513&asset_funding_rate_mean_3d>-0.000039938164&compression_score<=-0.35367379&funding_mean_10d_robust_z<=-0.30864659,0.0018396149389445782,0.0018396149389445782,0.0011088695011801022,0.021772985346615314,0.11106425745053845,0.031661863767896835,1.0,1.0,0.579,619,,,0.029492941959690773,0.020559226802498654,0.030732261004392518,0.03396977649547987,,1.0,0.022360966041521806,0.4931768548506049,0.6,0.005853578448295593,0.037871394507834596,-0.09092552661895752,0.13836165944906226,0.1459456458663131,0.0004935506565318646,6.526230762635314,0.999329299739067,0.01,0.9745359367828709,0.20271470126946578,0.016525782644748688,0.03103741421165059,0.03103741421165059,9.01747844283644e-05,0.0017494401545162137,5,1,1,4,4,stage_a_context,,long,4-way,False,b_sign_consistency_too_low,production,0.0569,0.022360966041521806,0.037871394507834596,0.0821120262145996,1.0,primary_target,0,,0.9219598417230153,,0.45393968200841944,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0018396149389445782, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 619, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.7385381032185921,False,False,0.1,0.7385381032185921,0.0009314054406268215,0.6,3.462242719185285e-06,-0.0003408214386138579,0.01590549500744156,5,0.1459456458663131,within_leaf_future_edge,0.16304430881708182,,0.7385381032185921,long,0
(*)|(dist_rolling_7d_high>0.097210303&loc_range_pos_48<=0.688164)|(price_trend_10d_vol_norm>-0.098745361&rolling_range_20<=-0.2520484),*,dist_rolling_7d_high>0.097210303&loc_range_pos_48<=0.688164,price_trend_10d_vol_norm>-0.098745361&rolling_range_20<=-0.2520484,0.00419789410661906,0.00419789410661906,0.00458488100587599,0.027356607466936113,0.11770367392937642,0.042081838658738754,1.0,1.0,0.5075528700906344,156,,,0.041776256204457254,0.030531079187338873,0.03228310120284531,0.03681561639789312,,1.0,0.054307278421765505,1.0138083317313187,0.6,0.16335192769765855,0.06981770688807831,1.0059022784233094,0.13930472695402116,0.7412349961484712,0.0001779922253631111,6.667251855706912,0.999329299739067,0.01,0.8982796647722846,0.07931235311301921,0.02955370955169201,0.03042079757358763,0.03042079757358763,9.004791273671599e-05,0.004107846193882343,5,1,1,4,4,stage_a_context,,long,4-way,False,b_min_fold_support_too_low|b_sign_consistency_too_low,production,0.03906836964688205,0.054307278421765505,0.06981770688807831,-0.05755138397216797,1.0,primary_target,0,,0.9591405740045078,,0.5601499208134473,b_min_fold_support_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.00419789410661906, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 156, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_min_fold_support_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6705040981015382,False,False,0.1,0.6705040981015382,0.04565392536244879,0.4,0.005814818400249673,0.003339504954126398,0.027499842713700727,5,0.7412349961484712,within_leaf_future_edge,0.3892750088179107,,0.6705040981015382,long,0
(*)|(loc_range_pos_48<=0.63120806&loc_swing_range_pos_48>0.23451988)|(range_24h_pct<=0.06422174&range_24h_pct>0.025331702),*,loc_range_pos_48<=0.63120806&loc_swing_range_pos_48>0.23451988,range_24h_pct<=0.06422174&range_24h_pct>0.025331702,0.0016645945630443747,0.0016645945630443747,0.001351004383218888,0.020209835842251778,0.1233882093663912,0.015110757288376709,1.0,1.0,0.52,550,,,0.028798761048075595,-0.0032513497105591455,0.042340062677346996,0.04669899775280032,,0.6,0.04304746120930225,1.4029153859253882,0.6,0.09297002702951432,0.05855788967561504,0.39718177318573,0.23168613693416157,0.0,0.0002182685940808435,6.397983469267067,0.999329299739067,0.01,0.8535980770144936,0.1023503173293709,0.02085789665579796,0.030190398487668867,0.030190398487668867,9.000233808214194e-05,0.0015745922249622327,5,1,1,4,4,stage_a_context,,long,4-way,False,b_sign_consistency_too_low,production,0.10895,0.04304746120930225,0.05855788967561504,0.1337660789489746,1.0,primary_target,0,,0.9909739724517905,,0.4422251953595184,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0016645945630443747, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 550, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0000066565926273,False,False,0.1,1.0000066565926273,-0.02515063925879314,0.4,-0.0007010412947995881,0.00012247626713879212,-0.03771076961926367,5,0.0,within_leaf_future_edge,0.3745375307419105,,1.0000066565926273,long,0
(*)|(dist_rolling_7d_high>0.20544663&loc_bb_channel_pos_48<=0.37763986)|(*),*,dist_rolling_7d_high>0.20544663&loc_bb_channel_pos_48<=0.37763986,*,0.0015389967418741434,0.0015389967418741434,0.0015238325242852846,0.02931812033057213,0.1210917079889807,0.048470001112153445,1.0,1.0,0.5575575575575575,704,,,0.02333947376668183,0.016438687913366404,0.02424313474632618,0.029191668944456746,,0.8,0.0011115853657300508,0.0585698860660049,0.6,-0.006769761070609092,0.01662201383204285,-0.09236811026930809,0.07754383900249968,0.10513974791013209,0.003655930211384668,9.029906893124476,0.999329299739067,0.4604365735549194,0.9951521386078968,0.1596834759391032,0.019753430038690567,0.028137104808389303,0.028137104808389303,8.50129835344769e-05,0.0014539837583396665,5,1,1,2,2,stage_a_context,,long,2-way,False,b_min_fold_support_too_low|b_sign_consistency_too_low,production,0.0419,0.0011115853657300508,0.01662201383204285,-0.1654435157775879,1.0,primary_target,0,,0.9781135647382919,,0.4418576549174366,b_min_fold_support_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0015389967418741434, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 704, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_min_fold_support_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6859423341751747,False,False,0.15,0.6859423341751747,-0.015078789769288087,0.4,-1.9132709189936986e-05,0.00019475722073648635,0.008492058049683037,5,0.10513974791013209,within_leaf_future_edge,0.01818767890967602,,0.6859423341751747,long,0
