fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,-3.871454e-05,0.008719741,-0.025600953,0.0,0.02635972
1,-4.9674687e-05,0.008727759,-0.025678307,-9.706014e-12,0.026674647
2,-2.2525965e-05,0.0085861,-0.025604066,-9.701129e-12,0.026616873
3,2.692629e-05,0.008536035,-0.025456488,0.0,0.026602548
4,2.8758146e-05,0.00831805,-0.025052292,0.0,0.026306435
