fold_id,seed,regime_family,gain,split
0,42,asset_relative_funding,58.429733,19.0
0,42,asset_state,1656.8845,77.0
0,42,compression,2262.2747,108.0
0,42,context,268.91788,38.0
0,42,crowding,201.98814,43.0
0,42,funding,357.6527,85.0
0,42,liquidity,305.23547,82.0
0,42,momentum,431.1131,65.0
0,42,open_interest,3324.6565,564.0
0,42,path_structure,1143.9424,165.0
0,42,perp_tradeability,1471.6274,318.0
0,42,residual,514.10657,135.0
0,42,trend,284.6229,45.0
0,42,volatility,159.98734,36.0
0,42,volatility_term_structure,657.7665,84.0
1,42,asset_relative_funding,25.531101,6.0
1,42,asset_state,1571.1669,32.0
1,42,compression,2318.5562,51.0
1,42,context,257.6411,11.0
1,42,crowding,9.69016,3.0
1,42,funding,42.43986,12.0
1,42,liquidity,41.10697,7.0
1,42,momentum,66.25167,10.0
1,42,open_interest,896.4341,97.0
1,42,path_structure,464.15836,27.0
1,42,perp_tradeability,294.88654,42.0
1,42,residual,40.305702,8.0
1,42,trend,61.38166,5.0
1,42,volatility,130.9906,11.0
1,42,volatility_term_structure,234.88062,19.0
2,42,asset_relative_funding,2.32541,1.0
2,42,asset_state,1769.5227,29.0
2,42,compression,1505.1416,27.0
2,42,context,138.52054,7.0
2,42,funding,13.271172,7.0
2,42,liquidity,12.321134,4.0
2,42,momentum,80.29405,10.0
2,42,open_interest,494.9943,45.0
2,42,path_structure,419.11203,31.0
2,42,perp_tradeability,400.84164,39.0
2,42,residual,80.45238,13.0
2,42,trend,49.882927,6.0
2,42,volatility,25.09581,4.0
2,42,volatility_term_structure,152.92006,9.0
3,42,asset_relative_funding,121.40205,40.0
3,42,asset_state,2107.7283,108.0
3,42,compression,2672.5317,168.0
3,42,context,462.4375,62.0
3,42,crowding,212.07858,64.0
3,42,funding,284.67566,109.0
3,42,liquidity,444.04706,132.0
3,42,momentum,259.0754,63.0
3,42,open_interest,3354.2217,783.0
3,42,path_structure,1220.7592,197.0
3,42,perp_tradeability,1442.1993,403.0
3,42,residual,407.85165,157.0
3,42,trend,267.767,63.0
3,42,volatility,183.46999,47.0
3,42,volatility_term_structure,615.55786,112.0
4,42,asset_relative_funding,42.23597,15.0
4,42,asset_state,1169.6968,95.0
4,42,compression,2961.8733,139.0
4,42,context,407.90942,63.0
4,42,crowding,188.19455,44.0
4,42,funding,132.11841,53.0
4,42,liquidity,227.8717,70.0
4,42,momentum,233.84421,46.0
4,42,open_interest,2057.2444,487.0
4,42,path_structure,1077.009,175.0
4,42,perp_tradeability,962.254,261.0
4,42,residual,272.69897,109.0
4,42,trend,191.40128,43.0
4,42,volatility,162.3623,35.0
4,42,volatility_term_structure,619.67084,105.0
