feature_name,status,reason,support,group,regime_family
reg_volatility_autocorr_48_ts_top20,retained,retained,8862,regime,volatility
reg_volatility_autocorr_48_ts_bot20,retained,retained,2209,regime,volatility
reg_volatility_autocorr_48_ts_top30,retained,retained,7753,regime,volatility
reg_volatility_autocorr_48_ts_bot30,retained,retained,3316,regime,volatility
reg_volatility_autocorr_48_ts_top40,retained,retained,6648,regime,volatility
reg_volatility_autocorr_48_ts_bot40,retained,retained,4423,regime,volatility
reg_volatility_autocorr_48_ts_top50,retained,retained,5542,regime,volatility
reg_volatility_autocorr_48_ts_bot50,retained,retained,5530,regime,volatility
reg_volatility_autocorr_48_ts_top60,retained,retained,4435,regime,volatility
reg_volatility_autocorr_48_ts_bot60,retained,retained,6636,regime,volatility
reg_volatility_autocorr_48_ts_top70,retained,retained,3328,regime,volatility
reg_volatility_autocorr_48_ts_bot70,retained,retained,7741,regime,volatility
reg_volatility_autocorr_48_ts_top80,retained,retained,2221,regime,volatility
reg_volatility_autocorr_48_ts_bot80,retained,retained,8850,regime,volatility
reg_volatility_autocorr_48_ts_band20_80,retained,retained,6646,regime,volatility
reg_volatility_autocorr_48_ts_band25_75,retained,retained,5536,regime,volatility
reg_volatility_autocorr_48_ts_band30_70,retained,retained,4428,regime,volatility
reg_volatility_autocorr_48_ts_band40_60,retained,retained,2218,regime,volatility
reg_volatility_of_volatility_48_ts_top20,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top20,8862,regime,volatility
reg_volatility_of_volatility_48_ts_bot20,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot20,2209,regime,volatility
reg_volatility_of_volatility_48_ts_top30,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top30,7753,regime,volatility
reg_volatility_of_volatility_48_ts_bot30,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot30,3316,regime,volatility
reg_volatility_of_volatility_48_ts_top40,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top40,6648,regime,volatility
reg_volatility_of_volatility_48_ts_bot40,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot40,4423,regime,volatility
reg_volatility_of_volatility_48_ts_top50,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top50,5542,regime,volatility
reg_volatility_of_volatility_48_ts_bot50,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot50,5530,regime,volatility
reg_volatility_of_volatility_48_ts_top60,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top60,4435,regime,volatility
reg_volatility_of_volatility_48_ts_bot60,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot60,6636,regime,volatility
reg_volatility_of_volatility_48_ts_top70,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top70,3328,regime,volatility
reg_volatility_of_volatility_48_ts_bot70,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot70,7741,regime,volatility
reg_volatility_of_volatility_48_ts_top80,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top80,2221,regime,volatility
reg_volatility_of_volatility_48_ts_bot80,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot80,8850,regime,volatility
reg_volatility_of_volatility_48_ts_band20_80,dropped,duplicate_of_reg_volatility_autocorr_48_ts_band20_80,6646,regime,volatility
reg_volatility_of_volatility_48_ts_band25_75,dropped,duplicate_of_reg_volatility_autocorr_48_ts_band25_75,5536,regime,volatility
reg_volatility_of_volatility_48_ts_band30_70,dropped,duplicate_of_reg_volatility_autocorr_48_ts_band30_70,4428,regime,volatility
reg_volatility_of_volatility_48_ts_band40_60,dropped,duplicate_of_reg_volatility_autocorr_48_ts_band40_60,2218,regime,volatility
reg_volatility_ratio_short_long_ts_top20,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top20,8862,regime,volatility
reg_volatility_ratio_short_long_ts_bot20,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot20,2209,regime,volatility
reg_volatility_ratio_short_long_ts_top30,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top30,7753,regime,volatility
