,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
ffd_cvar_5pct_06,0.062425636,0.0054616425,0.7135143,96.666664,5.467073,1709.2225,929.4441,136.63365,6322.5005,0.45297915,0.06163726,3.3289945,1.0,0.0,0.25,1.0,0.969697,1.0,0.0,1.0,0.33333334,0.9424243,1.0
atr_state,0.057665065,0.0075392607,0.44105914,82.333336,9.910712,683.9849,887.91907,124.42816,6336.1885,0.4236451,0.059568305,3.0129306,2.0,0.0,0.75,0.9198119,0.92424244,1.0,0.0,2.0,0.8333333,0.88695717,2.0
dist_from_high_48h,0.04908543,0.011537446,0.20883128,75.0,11.860298,474.2714,774.348,192.16573,3120.3008,0.36553335,0.08834376,1.5124398,4.0,0.0,0.75,0.7752947,0.8030303,0.8333333,0.0,3.0,2.1666667,0.75216967,3.0
impact_24,0.041515384,0.0065738806,0.26217803,71.833336,4.775516,1080.5172,597.03796,132.37886,2692.683,0.29644328,0.060098022,1.4622549,3.0,0.0,0.75,0.6477833,0.90909094,1.0,0.16162963,5.5,1.0,0.741635,4.0
impact_z,0.03783812,0.00839744,0.17049521,69.166664,9.889669,483.73993,517.95496,96.87628,2769.278,0.25896424,0.047294613,1.417973,5.0,0.0,0.75,0.58584267,0.77272725,1.0,0.0,6.5,2.5,0.66539526,5.0
t_be_proxy,0.040005922,0.008831349,0.18122643,67.166664,9.370461,481.44492,607.9259,177.73264,2079.3813,0.28814787,0.07654016,1.0847795,6.0,0.25,0.0,0.62235755,0.77272725,0.8333333,0.0,6.0,2.5,0.6604785,6.0
vol_expansion_ratio,0.03570404,0.007499906,0.1699726,55.166668,10.382945,293.11154,520.85675,113.96466,2380.4902,0.25445324,0.05448067,1.18843,7.0,0.0,0.75,0.5498957,0.74242425,0.8333333,0.0,7.5,2.8333333,0.6130487,7.0
pred_tf_H1_wide,0.031683598,0.01244949,0.08063385,40.666668,9.944289,166.30428,494.0039,217.52621,1121.8872,0.23278834,0.100247666,0.5405653,12.0,0.0,0.75,0.48217458,0.6363636,0.8333333,0.0,10.5,4.0,0.54928696,8.0
liq_score,0.027840843,0.0053325607,0.14535466,57.166668,8.05019,405.9566,394.66248,90.53459,1720.4305,0.19505936,0.04044159,0.94081753,8.0,0.0,0.75,0.41744637,0.75757575,0.6666667,0.0,10.5,2.6666667,0.51898944,9.0
kf_vol_ratio_mean,0.033841122,0.017645212,0.064902686,61.666668,19.275776,197.28273,491.3816,263.47504,916.4279,0.23362195,0.12324393,0.44285524,18.0,0.25,0.875,0.51851636,0.45454547,0.6666667,0.0,9.5,6.0,0.49882036,10.0
rvol_hod_base,0.02797423,0.007191919,0.10881067,52.833332,5.7566385,484.89426,411.7583,135.50232,1251.2325,0.19965464,0.060771763,0.65592915,9.0,0.0,0.75,0.41969317,0.6363636,0.5,0.0,11.0,4.0,0.46492213,11.0
pred_tf_H1,0.0246087,0.0065216306,0.09285839,33.5,4.7169905,237.91652,353.7404,109.91656,1138.4297,0.17842339,0.05195142,0.61278224,11.0,0.0,0.75,0.36300346,0.6363636,0.5,0.38973394,12.5,4.0,0.45322952,12.0
pred_tf_H1_tight,0.022447247,0.007402711,0.068066806,25.333334,4.346135,147.66632,339.26837,110.315636,1043.3973,0.15646526,0.052231207,0.46871167,16.0,0.0,0.75,0.32659552,0.6969697,0.16666667,0.87915534,16.5,3.3333333,0.42282775,13.0
