feature_a,feature_b,lift,final_pair_score
vol_scale,ll_count_24,10.982410982410983,10.982410982410983
mae_4h,ll_count_24,8.371121835910568,8.371121835910568
mkt_rv_pct,meta_alignment,7.670660634245322,7.670660634245322
mfe_4h,meta_alignment,7.2877546743952735,7.2877546743952735
pred_logit_H1,meta_alignment,7.181402360680452,7.181402360680452
mfe_8h,meta_alignment,6.977778906061064,6.977778906061064
signed_vol,trend_pct,6.6389032008757525,6.6389032008757525
pred_tf_H1,mae_4h,6.587444543997421,6.587444543997421
asset_vol_level,meta_alignment,6.432957021192315,6.432957021192315
mfe_8h,vol_z,6.411515464186254,6.411515464186254
amihud_z,mr_potential,6.377389256273212,6.377389256273212
mfe_4h,mr_potential,6.198030879493098,6.198030879493098
mae_4h,press_24,5.984730798884481,5.984730798884481
dist_from_low_48h,press_24,5.8965691887268745,5.8965691887268745
ret120h,trend_pct,5.7690140845070434,5.7690140845070434
meta_alignment,vol_high,5.747013545329289,5.747013545329289
vol_z,meta_alignment,5.691086658989663,5.691086658989663
ffd_dist_ema_fast_04,mae_4h,5.618689947812515,5.618689947812515
mae_2h,cusum_strength_norm,5.599384496462842,5.599384496462842
mae_2h,mr_potential,5.552342394447658,5.552342394447658
atr_pct,mae_2h,5.45919758547955,5.45919758547955
vol_scale,mae_2h,5.456578276006399,5.456578276006399
ret120h,meta_alignment,5.455332467618953,5.455332467618953
amihud_z,press_24,5.379046269143036,5.379046269143036
volume_trend_alignment,mfe_4h,5.285072623285241,5.285072623285241
press_24,meta_alignment,5.181740669355936,5.181740669355936
vol_state,cusum_strength_norm,5.125531812711428,5.125531812711428
pred_tf_H1_tight,asset_vol_level,5.020325473934837,5.020325473934837
pred_tf_H2,meta_alignment,4.917034447959261,4.917034447959261
pred_logit_H4,mae_4h,4.619147020362053,4.619147020362053
vol_z_30_calm,ffd_dist_ema_fast_04,4.616206537712383,4.616206537712383
pred_logit_H1,ffd_dist_ema_fast_04,4.587621926024968,4.587621926024968
pred_tf_H1_tight,vol_z,4.577305655376973,4.577305655376973
higher_highs_count_48h,vol_z,4.544675899448168,4.544675899448168
dist_from_low_48h,meta_alignment,4.523563113724344,4.523563113724344
dist_from_low_120h,asset_atr_level,4.51618262514219,4.51618262514219
pred_tf_H1_tight,ll_count_24,4.378542905811064,4.378542905811064
pred_tf_H1,vol_high,4.305043050430504,4.305043050430504
pred_logit_H1,press_24,4.091776691287073,4.091776691287073
hh_count_24,meta_alignment,4.075221097124631,4.075221097124631
rng_z,mfe_4h,4.0415705273849225,4.0415705273849225
dist_from_low_120h,mae_2h,4.019387462763784,4.019387462763784
pred_tf_H1,amihud_z,4.0122184159357515,4.0122184159357515
higher_highs_count_48h,amihud_illiq,3.929489341743881,3.929489341743881
ll_count_24,cusum_strength_norm,3.9100321002284852,3.9100321002284852
mfe_8h,higher_highs_count_48h,3.7869588196376727,3.7869588196376727
vol_expansion_ratio,dist_from_low_120h,3.780316860997832,3.780316860997832
dist_from_low_48h,dir_path_risk_long_2h,3.7752718994076977,3.7752718994076977
