canonical_key,source_tree,source_leaf,source_target,source_horizon,side,count,support_pct,mean_net_ret,shrunk_mean_net_ret,mean_uplift,shrunk_mean_uplift,tstat_net_ret,presence_freq,sign_consistency,support_score,diversity_score,cheap_score,rejection_reason,mean_baseline_ret,std_support_pct,unique_symbol_count,unique_day_count,max_single_symbol_share,max_single_day_share,discovery_count,accepted
(*)|(dist_rolling_7d_high>0.062852383)|(efficiency_ratio_20>-0.35318738&up_down_return_mass_ratio_tanh<=0.46205071&volatility_ratio_short_long>0.30007309),4,9,returns_target,5,long,198,0.11538461538461539,0.0018633959269282795,0.0008235544498477663,0.0033753234980955678,0.001491772438890452,1.5527234605226887,1.0,0.5,0.9461538461538461,0.7181818181818183,0.5077232164525025,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.027032460960583614,4,25,0.36363636363636365,0.10101010101010101,1,False
(*)|(dist_rolling_7d_high>0.2003309&zscore_price_200>-1.4941827)|(*),3,2,returns_target,5,long,121,0.07051282051282051,0.0036637152522063453,0.0011949044353557082,0.005783181656211628,0.0018861589768237384,1.942863797964192,0.5,1.0,0.39487179487179486,0.42314049586776853,0.48251582812914184,a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0021194664040052823,0.06994219653179191,2,12,0.5537190082644629,0.19834710743801653,1,False
(*)|(dist_rolling_7d_high<=0.14244498&dist_vwap_atr>-0.0069343443&zscore_price_200<=1.0641025)|(compression_score>0.00000000000000000000000000000000001&efficiency_ratio_20>-0.51826769),13,8,returns_target,5,long,158,0.09207459207459208,0.002202442929714541,0.0008529068208208271,0.0033056612724721313,0.0012801335319867567,1.6062889038900303,1.0,1.0,0.5156177156177156,0.7259493670886076,0.48033711652761396,a1_symbol_diversity_too_low,-0.0006263488104107252,0.041546497490201936,4,22,0.34810126582278483,0.13291139240506328,1,False
(*)|(loc_prior_bar_pos_48>-0.28571522)|(compression_ratio<=1.5318943&true_range_percentile<=-1.0385388),7,7,returns_target,5,long,327,0.19055944055944055,0.001339100369619667,0.0007589009027133989,0.0019562779771734426,0.0011086705347239441,1.733914972803163,1.0,1.0,0.33286713286713293,0.7593272171253823,0.46955572747383084,a1_symbol_diversity_too_low,-0.0006263488104107252,0.059250932259225814,4,28,0.28134556574923547,0.09174311926605505,1,False
(*)|(dist_rolling_7d_high>0.028616965)|(compression_score<=1.4738963&prior_volatility<=0.31954494&volatility_ratio_short_long>-0.00000000000000000000000000000000001&volume_zscore_48h>-0.5018748),5,5,returns_target,5,long,242,0.14102564102564102,0.0015318672026484465,0.0007534793964246424,0.002083165877621161,0.001024646630862441,1.231276565821621,1.0,0.5,0.9102564102564101,0.7305785123966942,0.4649197613069393,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.004647371674262865,4,23,0.33884297520661155,0.15289256198347106,1,False
(*)|(dist_rolling_7d_high>0.079930738)|(realized_volatility_24h<=-0.73495084&spectral_entropy_ret_24<=0.61170918&variance_ratio_10_48<=1.1855184),2,1,returns_target,5,long,188,0.10955710955710955,0.001114008274484188,0.00047815880274663784,0.0017120065870145009,0.0007348338775313382,0.9844385653491552,1.0,1.0,0.9135198135198135,0.7058510638297872,0.45604669770479284,a1_symbol_diversity_too_low,-0.0006263488104107252,0.0358612445066328,4,15,0.3882978723404255,0.16489361702127658,1,False
(*)|(zscore_price_200<=0.23561397)|(range_24h_pct<=0.084120333&rolling_range_20>-1.1256065&up_down_semivol_ratio_tanh>-0.45605913&volume_percentile<=1.2860004&volume_trend_48<=-0.83660871),9,7,returns_target,5,long,345,0.20104895104895104,0.0017817376316457555,0.0010331083746517407,0.0020748069464090685,0.001203039321867443,2.0121150345592516,1.0,0.5,0.27412587412587414,0.7608695652173914,0.4507749241710414,a1_support_too_high|a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.038356099250796416,4,27,0.2782608695652174,0.11594202898550725,1,False
(*)|(dist_ema50_atr>0.00076708134&loc_prev_week_range_pos_48>0.40990579)|(range_expansion_ratio<=-0.23206782&volume_percentile<=0.59870946),10,8,returns_target,5,long,187,0.10897435897435898,0.000979982595392727,0.00041935181999643007,0.001649833503951285,0.0007059928266336163,0.9523240224230098,1.0,1.0,0.9102564102564101,0.7529411764705882,0.4501522631271686,a1_symbol_diversity_too_low,-0.0006263488104107252,0.058585275398545064,4,20,0.29411764705882354,0.1657754010695187,1,False
(*)|(loc_ema_stack_pos_24>0.49421063&pullback_depth<=0.11631478)|(volume_percentile<=0.58808237),1,10,returns_target,5,long,270,0.15734265734265734,0.0012488420362825746,0.0006484372111467215,0.002005166909327989,0.0010411443567664557,1.3214302027839662,1.0,1.0,0.5188811188811189,0.7,0.44972627650519464,a1_symbol_diversity_too_low,-0.0006263488104107252,0.04091344423086067,4,29,0.4,0.08888888888888889,1,False
(*)|(dist_rolling_7d_high<=0.18971215&loc_prev_week_range_pos_48>0.26808828&loc_prior_bar_pos_48>0.081989929)|(amihud_illiq>0.35261664&realized_volatility_24h<=-0.48684108),8,11,returns_target,5,long,134,0.0780885780885781,0.0019011292884598917,0.0006634149079521497,0.004614806141821206,0.0016103750599063583,1.7199099996022564,1.0,1.0,0.43729603729603733,0.6686567164179105,0.4462117414001206,a1_symbol_diversity_too_low,-0.0006263488104107252,0.05891606610380171,4,15,0.4626865671641791,0.15671641791044777,1,False
(*)|(distance_to_ema<=0.25091141)|(atr_compression_ratio>-0.22578835&choppiness_index_20<=-0.57124543&spectral_entropy_ret_24>-0.62806308),12,2,returns_target,5,long,115,0.06701631701631702,0.0033031105995178223,0.0010407060793001359,0.004691721084016392,0.0014782134922243426,1.5080506223154615,1.0,0.5,0.3752913752913753,0.7173913043478262,0.4455640999455243,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.01169178728867093,4,15,0.3652173913043478,0.13043478260869565,1,False
(*)|(dist_ma100_atr>-0.0099486159&loc_range_pos_48>0.53735918)|(choppiness_index_20>0.22616932&up_down_return_mass_ratio_tanh>0.06565579),0,9,returns_target,5,long,178,0.10372960372960373,0.0014218714799773826,0.0005913390734485377,0.0022492809424412693,0.0009354486162489391,1.099006146419499,1.0,0.5,0.8808857808857808,0.751123595505618,0.44095626662505905,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.01017096513452382,4,27,0.29775280898876405,0.15168539325842698,1,False
(*)|(dist_rolling_7d_high<=0.1224259)|(prior_volatility<=0.23298785&tail_asymmetry_q90_q10_atr_norm>0.88341922),6,2,returns_target,5,long,188,0.10955710955710955,0.001246659996661734,0.0005350960716264977,-0.001082381034390507,-0.00046458364033199844,1.0134807966394572,1.0,0.5,0.9135198135198135,0.7164893617021277,0.43753233707311756,a1_sign_consistency_too_low|a1_uplift_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.06966302819532273,4,15,0.3670212765957447,0.13297872340425532,1,False
(*)|(dist_rolling_7d_high<=0.064962991)|(atr_compression_ratio<=-0.22578835&spectral_entropy_ret_24>-0.62806308),12,1,returns_target,5,long,205,0.11946386946386946,0.001106227316507479,0.0004984101096352378,0.0001653702278638725,7.450746530130519e-05,0.917220692285097,1.0,0.5,0.9689976689976689,0.7463414634146341,0.43749926467977096,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.05284296611263187,4,16,0.3073170731707317,0.12195121951219512,1,False
(*)|(dist_prior_day_high>0.017717037&loc_prev_week_range_pos_48>0.35935321&pullback_depth>0.11631478)|(up_down_semivol_ratio_tanh<=-0.83862829&volume_percentile<=0.58808237),1,7,returns_target,5,long,41,0.023892773892773892,0.005656345588404958,0.0007969421619402174,0.006263992340499038,0.0008825556218572528,2.0384682601857698,1.0,1.0,0.13379953379953377,0.6292682926829268,0.4351681647624518,a1_count_too_low|a1_support_too_low|a1_symbol_diversity_too_low|a1_day_diversity_too_low,-0.0006263488104107252,0.0042744679839427265,4,8,0.34146341463414637,0.1951219512195122,1,False
(*)|(dist_rolling_7d_high>0.072073169)|(choppiness_index_20<=-0.55763382&ema_slope_norm<=-0.6909951),0,1,returns_target,5,long,214,0.1247086247086247,0.0010452064398293183,0.0004820564183695563,0.00212270143518889,0.0009790045412293588,0.7478651684001348,1.0,0.5,0.9983682983682982,0.7551401869158879,0.4292906825657223,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.017631755907704647,4,19,0.2897196261682243,0.14485981308411214,1,False
(*)|(dist_ma100_atr>-0.0099486159&loc_range_pos_48>0.53735918)|(choppiness_index_20>0.22616932&up_down_return_mass_ratio_tanh<=0.06565579),0,3,returns_target,5,long,183,0.10664335664335664,0.0007415755850369813,0.0003134141618054679,0.0013677948329301989,0.0005780749524855113,0.7551850592465266,1.0,1.0,0.8972027972027972,0.725136612021858,0.4177559665222178,a1_symbol_diversity_too_low,-0.0006263488104107252,0.00961194921989092,4,22,0.34972677595628415,0.14207650273224043,1,False
(*)|(dist_ma100_atr>-0.0099486159&loc_range_pos_48<=0.53735918&loc_vwap_dev_z_48>-0.5127008)|(choppiness_index_20>0.22616932),0,6,returns_target,5,long,230,0.13403263403263405,0.0009290122467538585,0.0004451517015695572,0.0018119334995030656,0.0008682181351785523,0.8693335570412472,1.0,0.5,0.9494172494172493,0.7260869565217392,0.4138143614610343,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.024549153325227717,4,29,0.34782608695652173,0.1391304347826087,1,False
(*)|(dist_rolling_7d_high>0.072073169&loc_pullback_depth_48<=0.31716454)|(atr_percentile<=0.12778538&choppiness_index_20>-0.55763382&volatility_ratio_short_long<=0.00000000000000000000000000000000001),0,3,returns_target,5,long,89,0.051864801864801864,0.003976432125220138,0.0010439600564737235,0.006095898529225421,0.0016003981389411872,1.9035586704940588,0.5,1.0,0.2904428904428904,0.31348314606741584,0.4108645957931982,a1_symbol_diversity_too_low|a1_day_diversity_too_low|a1_symbol_concentration_too_high,-0.0021194664040052823,0.051445086705202314,2,8,0.5730337078651685,0.23595505617977527,1,False
(*)|(dist_prior_day_high>0.017717037&loc_prev_week_range_pos_48<=0.35935321&pullback_depth>0.11631478)|(direction_entropy_20>0.40664691&volume_percentile<=0.58808237),1,9,returns_target,5,long,250,0.1456876456876457,0.0007158467769622802,0.0003579233884811401,0.0020392606141604614,0.0010196303070802307,0.7084707830051833,1.0,1.0,0.884149184149184,0.664,0.40435678385305024,a1_symbol_diversity_too_low,-0.0006263488104107252,0.08739531187382406,4,26,0.472,0.104,1,False
(*)|(dist_rolling_7d_high>0.15552089&loc_pullback_depth_24<=0.17278334)|(*),3,2,returns_target,5,long,170,0.09906759906759907,0.0012259374646579517,0.0004962127833139329,0.008131177829718816,0.003291191026314759,0.8507784356216392,1.0,1.0,0.5547785547785548,0.5941176470588235,0.4012520987734333,a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0006263488104107252,0.08661010847489861,4,23,0.611764705882353,0.11176470588235295,1,False
(*)|(bars_in_high_vol_state_log_norm>-0.52999759&dist_rolling_7d_high<=0.20517434&dist_rolling_7d_high>0.083543934&dist_weekly_vwap>-0.048616726)|(up_down_return_mass_ratio_tanh>-0.44010574),2,9,returns_target,5,long,238,0.1386946386946387,0.0008512457378772126,0.0004151567328171652,0.0001359300191791988,6.62937388619863e-05,1.019967609273255,1.0,0.5,0.9233100233100233,0.6521008403361345,0.40013125969220154,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.12002064894751498,4,17,0.4957983193277311,0.1722689075630252,1,False
(*)|(dist_rolling_7d_high<=0.14244498&dist_vwap_atr<=-0.0069343443&zscore_price_200<=1.0641025)|(compression_score>-0.35911727&efficiency_ratio_20>-0.51826769),13,9,returns_target,5,long,154,0.08974358974358974,0.0014871459502678412,0.0005668823671813059,0.002243389667849269,0.0008551534872494738,0.9505843171195288,1.0,1.0,0.5025641025641026,0.714935064935065,0.3966144702999897,a1_symbol_diversity_too_low,-0.0006263488104107252,0.040361899974868054,4,20,0.37012987012987014,0.18831168831168832,1,False
(*)|(dist_rolling_7d_high<=0.079930738)|(range_24h_pct>0.031928778&volume_percentile<=-0.14872208),2,3,returns_target,5,long,167,0.09731934731934731,0.0013526331878707795,0.0005417020200825423,0.0010744057405471829,0.00043027759873232507,1.1613840304439504,1.0,0.5,0.5449883449883449,0.7293413173652694,0.3942812589864807,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.028185134116272603,4,21,0.3413173652694611,0.15568862275449102,1,False
(*)|(dist_rolling_7d_high<=0.18971215&loc_prev_week_range_pos_48<=0.26808828)|(efficiency_ratio_20>-0.39539939&realized_volatility_24h<=-0.48684108),8,5,returns_target,5,long,124,0.07226107226107226,0.0021702671243298438,0.0007195538059275418,0.002095938017811983,0.0006949099310392671,1.2296301875753117,1.0,0.5,0.40466200466200464,0.6862903225806452,0.38851532467178596,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.029729050488035157,4,10,0.4274193548387097,0.24193548387096775,1,False
(*)|(zscore_price_200<=0.23561397)|(range_24h_pct<=0.084120333&rolling_range_20>-1.1256065&up_down_semivol_ratio_tanh<=-0.45605913&volume_percentile<=1.2860004),9,4,returns_target,5,long,407,0.23717948717948717,0.0014318753518987933,0.0008870217172341078,0.002500742760319801,0.001549166367504047,1.7571123403676925,1.0,0.5,0.07179487179487185,0.6972972972972973,0.38769474204725163,a1_support_too_high|a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.05342983093674224,4,34,0.40540540540540543,0.08108108108108109,1,False
(*)|(dist_ma100_atr<=0.0024566061&loc_session_pos_24<=0.75000137)|(spectral_entropy_ret_24>0.83846641&volatility_ratio_short_long<=0.3128528&volume_percentile<=0.68273437&volume_trend_48<=0.96537882),1,8,returns_target,5,long,118,0.06876456876456877,0.0016899603908344851,0.0005418894731480142,0.002206928904474654,0.0007076565508913293,1.0210770977354098,1.0,1.0,0.3850815850815851,0.726271186440678,0.37315948484351874,a1_symbol_diversity_too_low,-0.0006263488104107252,0.01808820632645714,4,27,0.3474576271186441,0.0847457627118644,1,False
(*)|(dist_vwap_atr>-0.012769843)|(choppiness_index_20<=0.13387896&compression_score<=-0.043330375&return_autocorr_48>0.25915837),11,4,returns_target,5,long,118,0.06876456876456877,0.0016391029802419372,0.0005255819338819255,-0.0006918588446079353,-0.00022184604256450099,1.1743304395126664,1.0,0.5,0.3850815850815851,0.747457627118644,0.3624796151889441,a1_sign_consistency_too_low|a1_uplift_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.028534943588977266,4,22,0.3050847457627119,0.13559322033898305,1,False
(*)|(dist_vwap_atr<=-0.012769843)|(choppiness_index_20<=0.13387896&return_autocorr_48>0.25915837),11,2,returns_target,5,long,198,0.11538461538461539,0.00045914451281229657,0.00020292547664472034,0.0011250224094810268,0.0004972197256188467,0.3133524267063623,1.0,0.5,0.9461538461538461,0.7535353535353535,0.3540141116941447,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.007934901475992198,4,23,0.29292929292929293,0.15656565656565657,1,False
(*)|(dist_rolling_7d_high>0.064962991)|(atr_compression_ratio<=-0.22578835&choppiness_index_20>0.15700488&spectral_entropy_ret_24>-0.62806308),12,7,returns_target,5,long,361,0.21037296037296038,0.0008004345722145652,0.00047292451811695255,0.0014034304186336514,0.0008291953864594896,0.9352091252899292,1.0,1.0,0.22191142191142185,0.7490304709141274,0.35263450512622935,a1_support_too_high|a1_symbol_diversity_too_low,-0.0006263488104107252,0.004694239351188331,4,25,0.30193905817174516,0.11634349030470914,1,False
(*)|(dist_rolling_7d_high<=0.13108917&loc_pivot_ladder_pos_24>-0.11048418)|(range_24h_pct<=0.082193136&range_24h_pct>0.043064117&range_expansion_ratio<=-0.30309248),3,8,returns_target,5,long,131,0.07634032634032634,0.0013670934975602244,0.0004700505201585024,0.0017060100143852512,0.0005865808710878423,1.2084864314669812,1.0,0.5,0.42750582750582744,0.6862595419847328,0.3491933456710605,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.016358177730381805,4,23,0.42748091603053434,0.1297709923664122,1,False
(*)|(dist_rolling_7d_high>0.18971215)|(*),8,1,returns_target,5,long,357,0.20804195804195805,0.0010877595562226966,0.0006397531492117013,0.003207225960227979,0.0018862926981900961,1.1143820273452296,0.5,1.0,0.23496503496503493,0.4324929971988795,0.34461310914111454,a1_support_too_high|a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0021194664040052823,0.20635838150289018,2,18,0.5350140056022409,0.13445378151260504,1,False
(*)|(dist_rolling_7d_high<=0.18971215&loc_swing_range_pos_48<=0.54948246&pullback_depth<=0.34245053)|(realized_volatility_24h>-0.48684108&volume_zscore_48h<=0.61436033),8,2,returns_target,5,long,59,0.034382284382284384,0.00199244588108386,0.00038043465043348786,0.0026222050875403424,0.0005006799358086738,1.2399227636363601,1.0,1.0,0.19254079254079254,0.6966101694915254,0.34239049208242894,a1_support_too_low|a1_symbol_diversity_too_low|a1_day_concentration_too_high,-0.0006263488104107252,0.002028894941687103,4,13,0.4067796610169492,0.2711864406779661,1,False
(*)|(*)|(spectral_entropy_ret_24<=-0.62806308&volatility_ratio_short_long>-0.52111781),12,5,returns_target,5,long,185,0.10780885780885781,-0.003168832933580553,-0.0013476645809480513,-0.00272992974395287,-0.0011610046037500712,-2.5466435865231247,1.0,1.0,0.9037296037296036,0.745945945945946,0.34096542878239894,a1_uplift_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.007290301107843199,4,36,0.3081081081081081,0.07027027027027027,1,False
(*)|(dist_rolling_7d_high>0.028616965)|(volume_entropy_24<=-0.4256545&volume_zscore_48h<=-0.5018748),5,1,returns_target,5,long,234,0.13636363636363635,0.00021539259160685743,0.00010413608767769553,0.0003947074449885825,0.00019082963249447997,0.2612096953597387,1.0,0.5,0.9363636363636363,0.7632478632478632,0.3362639375940678,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.03258322408862746,4,30,0.27350427350427353,0.10256410256410256,1,False
(*)|(dist_ma100_atr<=0.0024566061&loc_session_pos_24>0.75000137)|(volume_percentile<=0.68273437&volume_trend_48<=0.96537882),1,5,returns_target,5,long,228,0.13286713286713286,0.0002983745775724712,0.00014232092821448418,0.000889517828810072,0.00042428883884664524,0.2965496720514589,1.0,0.5,0.955944055944056,0.7355263157894737,0.3357843180907174,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.006911963483966499,4,27,0.32894736842105265,0.12719298245614036,1,False
(*)|(dist_rolling_7d_high<=0.072073169)|(choppiness_index_20>-0.03056401&compression_score<=0.02170895&range_24h_pct<=0.089557171),4,2,returns_target,5,long,147,0.08566433566433566,0.0010312710489545549,0.000381856030721208,0.0004843980724879755,0.00017936150291116473,0.8737338606422954,1.0,0.5,0.4797202797202797,0.726530612244898,0.3350746379137123,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.03158677652269007,4,17,0.3469387755102041,0.20408163265306123,1,False
(*)|(dist_prior_day_high<=0.041693632&dist_rolling_7d_high>0.062852383&zscore_price_50>-0.17411406)|(volatility_ratio_short_long<=0.30007309&volume_autocorr_48>-0.66885924),4,8,returns_target,5,long,142,0.08275058275058275,0.0008256271691389487,0.00029907922963706815,0.0014158448967082219,0.0005128825901341008,0.5868635465574564,1.0,1.0,0.4634032634032634,0.7028169014084508,0.3289222290714426,a1_symbol_diversity_too_low,-0.0006263488104107252,0.011165374975377488,4,15,0.39436619718309857,0.14788732394366197,1,False
(*)|(dist_rolling_7d_high<=0.062852383&loc_prior_bar_pos_24>-0.11538539)|(range_expansion_ratio<=0.31592393),4,10,returns_target,5,long,156,0.09090909090909091,0.0007795080160483336,0.00029951539532891634,0.000645140757729149,0.0002478865965658799,0.6750114844543765,1.0,0.5,0.509090909090909,0.7493589743589744,0.3255329753756408,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.03454351561916277,4,19,0.30128205128205127,0.10897435897435898,1,False
(*)|(dist_ma100_atr>-0.0011748468&loc_swing_range_pos_24<=0.36363474)|(choppiness_index_20>0.13387896&compression_score<=0.37342626),11,11,returns_target,5,long,36,0.02097902097902098,0.003520457281006707,0.00044313448292392115,0.0038421494697243735,0.00048362720597929177,0.9062265620515532,1.0,1.0,0.11748251748251747,0.6777777777777778,0.323879086085281,a1_count_too_low|a1_support_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.005656724832397112,4,15,0.4444444444444444,0.16666666666666666,1,False
(*)|(dist_rolling_7d_high>0.14244498)|(choppiness_index_20>-0.014565104&realized_volatility_24h<=-0.32757017),13,11,returns_target,5,long,176,0.10256410256410256,0.0005425306206399745,0.00022414410617989557,0.002363958110699075,0.0009766587499601812,0.3898817705142511,0.5,1.0,0.8743589743589744,0.4732954545454546,0.3232718708878227,a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0021194664040052823,0.0982373678025852,3,11,0.6534090909090909,0.25,1,False
(*)|(dist_rolling_7d_high>0.079930738&loc_range_pos_48<=0.32326299)|(spectral_entropy_ret_24>0.61170918),2,4,returns_target,5,long,166,0.09673659673659674,0.0009342999343412468,0.0003728216084150168,0.00014091786656522708,5.6231648677470426e-05,0.4806447103249611,1.0,0.5,0.5417249417249417,0.7042168674698795,0.3230349173244635,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.043502713570569826,4,25,0.39156626506024095,0.12048192771084337,1,False
(*)|(loc_session_pos_24<=0.60000056)|(up_down_semivol_ratio_tanh<=0.49678263&volume_percentile>0.68273437),1,1,returns_target,5,long,180,0.1048951048951049,-0.001014901532067193,-0.0004248425017955691,-0.0005105677642534524,-0.0002137260408502824,-0.7347474088400615,1.0,1.0,0.8874125874125873,0.7111111111111111,0.3192942185750484,a1_uplift_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.02533299824076401,4,21,0.37777777777777777,0.17222222222222222,1,False
(*)|(dist_rolling_7d_high>0.072073169)|(choppiness_index_20>-0.55763382&trend_acceleration>-0.048741844&volatility_ratio_short_long>0.00000000000000000000000000000000001),0,7,returns_target,5,long,194,0.11305361305361306,-0.0029587570539454824,-0.0012927902442914946,-0.0018347434138558517,-0.0008016671673153947,-2.342177664976374,1.0,1.0,0.9331002331002332,0.7221649484536082,0.31857847367026615,a1_uplift_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.02821705847591749,4,24,0.3556701030927835,0.1134020618556701,1,False
