fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.008258816,0.39182094,-0.8657816,0.011409119,0.8694101
1,0.007829252,0.39058238,-0.8655696,0.010817479,0.86928153
2,0.007949435,0.39080563,-0.86650616,0.008373879,0.8703999
3,0.006314543,0.38902256,-0.86727035,0.006258394,0.87156725
4,0.005658375,0.38972297,-0.86582357,0.0051422054,0.87446344
