fold_id,seed,feature_name,group,regime_family,source_family,gain,split
0,42,dist_oiw_signed_delta_12h_atr,regime,perp_tradeability,perp_tradeability,146.65948,27.0
0,42,dist_ema20_atr,location,,context,31.88103,12.0
0,42,dist_oiw_abs_delta_12h_atr,regime,perp_tradeability,perp_tradeability,156.34648,21.0
0,42,dist_ema50_atr,location,,context,79.917854,13.0
0,42,oi_expansion_compression_balance_24h,regime,perp_tradeability,perp_tradeability,168.54436,32.0
0,42,dist_ema200_atr,location,,context,252.48338,38.0
0,42,dist_funding_pressure_price_12h_atr,regime,perp_tradeability,perp_tradeability,134.50415,27.0
0,42,oiw_pos_delta_entry_dist_1d_atr,location,,open_interest_location,29.035444,7.0
0,42,oiw_entry_zone_1d_atr,regime,perp_tradeability,perp_tradeability,109.951515,17.0
0,42,oiw_intensity_entry_dist_1d_atr,location,,open_interest_location,35.94872,11.0
0,42,donchian_zone_1d_atr,regime,perp_tradeability,perp_tradeability,89.76189,16.0
0,42,oiw_z_delta_entry_dist_1d_atr,location,,open_interest_location,18.70527,5.0
0,42,dist_oiw_intensity_96h_atr,regime,perp_tradeability,perp_tradeability,134.31848,43.0
0,42,oiw_pos_delta_entry_dist_7d_atr,location,,open_interest_location,65.90844,12.0
0,42,dist_oiw_z_delta_96h_atr,regime,perp_tradeability,perp_tradeability,142.44373,40.0
0,42,oiw_pos_delta_entry_dist_14d_atr,location,,open_interest_location,227.29259,36.0
0,42,oi_expansion_compression_balance_96h,regime,perp_tradeability,perp_tradeability,48.52528,18.0
0,42,oiw_intensity_entry_dist_7d_atr,location,,open_interest_location,68.17639,13.0
0,42,dist_funding_pressure_price_96h_atr,regime,perp_tradeability,perp_tradeability,208.91397,46.0
0,42,oiw_z_delta_entry_dist_7d_atr,location,,open_interest_location,47.816948,13.0
0,42,oiw_z_delta_entry_dist_14d_atr,location,,open_interest_location,255.65854,39.0
0,42,dist_prior_day_high,location,,context,968.20557,40.0
0,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,317.55643,55.0
0,42,dist_prior_day_low,location,,context,31.53757,4.0
0,42,up_down_return_mass_ratio_tanh,regime,path_structure,path_structure,272.22235,41.0
0,42,dist_rolling_7d_high,location,,context,545.22687,64.0
0,42,amihud_illiq,regime,liquidity,liquidity,91.110634,26.0
0,42,dist_local_swing,location,,context,159.11208,23.0
0,42,asset_atr_level_pct,regime,asset_state,asset_state,1288.6185,65.0
0,42,dist_range_mid_atr,location,,context,44.31501,14.0
0,42,asset_funding_rate_abs_mean_7d,regime,perp_tradeability,perp_tradeability,108.47683,23.0
0,42,dist_ma100_atr,location,,context,43.75034,10.0
0,42,asset_funding_rate_mean_15d,regime,perp_tradeability,perp_tradeability,111.15388,21.0
0,42,distance_to_ema,location,,context,44.890667,12.0
0,42,asset_funding_rate_mean_3d,regime,perp_tradeability,perp_tradeability,114.56661,20.0
0,42,pullback_depth,location,,context,111.10865,20.0
0,42,asset_funding_rate_mean_7d,regime,perp_tradeability,perp_tradeability,64.788246,18.0
0,42,zscore_price_50,location,,context,181.34682,19.0
0,42,asset_funding_z,regime,perp_tradeability,perp_tradeability,56.843937,17.0
0,42,zscore_price_200,location,,context,424.9199,58.0
0,42,asset_minus_mkt_oi_1d,regime,open_interest,open_interest,80.630745,21.0
0,42,loc_ema_stack_pos_24,location,,trend,97.4232,22.0
0,42,asset_minus_mkt_oi_1d_peer_resid,regime,residual,residual,64.3659,13.0
0,42,loc_ema_stack_pos_48,location,,trend,94.153694,24.0
0,42,asset_minus_mkt_oi_1d_z_90d,regime,open_interest,open_interest,27.56507,9.0
0,42,loc_range_pos_24,location,,context,38.23216,7.0
0,42,asset_minus_mkt_oi_7d,regime,open_interest,open_interest,44.813625,15.0
0,42,loc_range_pos_48,location,,context,85.58768,16.0
0,42,asset_vol_level_pct,regime,asset_state,asset_state,296.81204,33.0
0,42,loc_prior_bar_pos_24,location,,context,335.72186,31.0
0,42,atr_compression_ratio,regime,volatility_term_structure,volatility_term_structure,195.75945,24.0
0,42,loc_prior_bar_pos_48,location,,context,216.11208,24.0
0,42,atr_percentile,regime,compression,compression,40.926712,13.0
