feature_name,group,usage_count
mark_vs_perp_bps,regime,573
mark_perp_dislocation,regime,468
asset_atr_level_pct,regime,449
range_24h_pct,regime,440
ob_imbalance_mkt_resid,regime,259
dist_rolling_7d_high,location,256
dist_prior_day_high,location,245
ob_pressure_mkt_resid,regime,235
zscore_price_200,location,210
return_autocorr_48,regime,197
up_down_semivol_ratio_tanh,regime,196
price_trend_15d_vol_norm,regime,189
price_rv_7d_robust_z,regime,182
loc_swing_range_pos_24,location,154
pullback_depth,location,145
dist_ema200_atr,location,140
loc_swing_range_pos_48,location,134
bars_in_high_vol_state_log_norm,location,133
asset_vol_level_pct,regime,122
oiw_z_delta_entry_dist_14d_atr,location,120
loc_bb_channel_pos_48,location,108
price_trend_10d_vol_norm,regime,104
oi_vol_15d_robust_z,regime,104
prior_volatility,regime,100
loc_pullback_depth_48,location,96
dist_local_swing,location,94
loc_prior_bar_pos_24,location,94
funding_mean_10d_robust_z,regime,91
up_down_return_mass_ratio_tanh,regime,88
prior_range,regime,85
price_trend_7d_vol_norm,regime,83
oi_chg_8h_mkt_resid,regime,82
oiw_pos_delta_entry_dist_14d_atr,location,78
loc_prior_bar_pos_48,location,76
trend_acceleration,regime,76
xasset_ob_liquidity_ts_resid,regime,76
oi_value_log_1d_robust_z,regime,75
funding_vol_7d_robust_z,regime,74
price_rv_10d_robust_z,regime,72
price_rv_15d_robust_z,regime,72
oi_value_log_7d_robust_z,regime,72
donchian_zone_1d_atr,regime,70
dist_funding_pressure_price_12h_atr,regime,69
compression_score,regime,65
asset_funding_rate_abs_mean_7d,regime,65
funding_mean_15d_robust_z,regime,64
compression_ratio,regime,64
rolling_range_20,regime,63
funding_vol_10d_robust_z,regime,62
dist_funding_pressure_price_96h_atr,regime,62
oi_expansion_compression_balance_24h,regime,61
funding_mom_2h,regime,59
oiw_entry_zone_1d_atr,regime,57
choppiness_index_20,regime,54
loc_range_pos_48,location,52
dist_oiw_abs_delta_12h_atr,regime,49
funding_persistence,regime,49
dist_oiw_z_delta_96h_atr,regime,47
xasset_funding_ts_resid,regime,46
oi_vol_7d_robust_z,regime,46
dist_oiw_intensity_96h_atr,regime,45
loc_session_pos_24,location,43
oiw_z_delta_entry_dist_7d_atr,location,43
log_oi_to_volume_1d,regime,42
asset_funding_rate_mean_15d,regime,42
loc_ema_stack_pos_24,location,42
zscore_price_50,location,41
ema50_slope,regime,41
dist_oiw_signed_delta_12h_atr,regime,40
asset_funding_rate_mean_7d,regime,40
leverage_build_score,regime,39
direction_entropy_20,regime,39
atr_compression_ratio,regime,37
bollinger_band_width,regime,37
oi_value_z_90d,regime,36
loc_session_pos_48,location,36
leverage_build,regime,36
ob_spread_z_24h,regime,35
ob_depth_mkt_resid,regime,35
log_oi_to_volume_7d,regime,34
variance_ratio_10_48,regime,34
volume_price_corr_ts_resid,regime,34
loc_ema_stack_pos_48,location,34
oi_trend_7d_robust_z,regime,34
range_expansion_ratio,regime,34
asset_minus_mkt_oi_1d_z_90d,regime,33
asset_funding_rate_mean_3d,regime,33
oi_vel_2h,regime,33
amihud_illiq,regime,33
oiw_pos_delta_entry_dist_7d_atr,location,32
loc_pullback_depth_24,location,32
xasset_ob_liquidity_peer_resid,regime,32
dist_ema50_atr,location,30
oi_to_volume_1d_z_90d,regime,30
loc_initial_balance_pos_48,location,29
funding_mom_w,regime,29
oi_z,regime,28
loc_range_pos_24,location,28
loc_initial_balance_pos_24,location,28
ob_depth_usd_l20_z,regime,27
atr_percentile,regime,27
funding_mean_7d_robust_z,regime,27
loc_prev_week_range_pos_24,location,26
ob_depth_z_10bps,regime,26
volume_percentile,regime,25
dist_ema20_atr,location,25
loc_prev_day_range_pos_48,location,24
oi_trend_10d_robust_z,regime,24
asset_minus_mkt_oi_1d,regime,24
funding_mom_4h,regime,23
xasset_asset_minus_basket_fund_z,regime,23
oiw_intensity_entry_dist_1d_atr,location,23
true_range_percentile,regime,23
loc_prev_week_range_pos_48,location,23
asset_minus_mkt_oi_1d_peer_resid,regime,23
xasset_asset_minus_mkt_funding,regime,22
oi_value_z_30d,regime,22
dist_prior_day_low,location,20
dist_range_mid_atr,location,20
volume_trend_48,regime,20
volume_zscore_48h,regime,20
ob_depth_z_25bps,regime,20
rvol_z_peer_resid,regime,19
spike_score_surprise,regime,19
funding_per_hour_mkt_resid,regime,19
loc_prev_day_range_pos_24,location,19
funding_vol_15d_robust_z,regime,19
ema_slope_norm,regime,18
funding_mom_8h,regime,18
distance_to_ema,location,18
oiw_z_delta_entry_dist_1d_atr,location,18
oi_expansion_compression_balance_96h,regime,18
efficiency_ratio_20,regime,17
oi_vol_10d_robust_z,regime,17
loc_bb_channel_pos_24,location,17
funding_per_hour_z,regime,17
oiw_intensity_entry_dist_7d_atr,location,17
exh_qual_surprise,regime,17
oi_chg_2h,regime,17
grind_score_surprise,regime,16
vol_z_peer_resid,regime,16
asset_minus_mkt_oi_7d,regime,16
fund_rate_z_14d,regime,15
asset_funding_z,regime,15
volume_autocorr_48,regime,14
funding_per_hour,regime,14
dist_ma100_atr,location,14
oiw_pos_delta_entry_dist_1d_atr,location,14
