canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics,rule_gain_score,rule_split_score,rule_model_importance_score,is_too_narrow,is_too_broad,comp_bonus,pruner_rank_score,within_leaf_mean_ic,within_leaf_positive_ic_fraction,within_leaf_mean_top_quantile_spread,within_leaf_mean_edge_uplift,within_leaf_hit_lift,within_leaf_valid_folds,within_leaf_future_edge_learnability_score,learnability_definition,leaf_reconstructability_score,stage_c_rejection_reason,cheap_rank,step1_bucket_side,step1_bucket_horizon
(*)|(*)|(mark_perp_dislocation>0.0035472976&ob_imbalance_mkt_resid<=-0.002682209),*,*,mark_perp_dislocation>0.0035472976&ob_imbalance_mkt_resid<=-0.002682209,0.006577958632260561,0.006577958632260561,0.0006908105218178076,0.02295200265944004,0.12287637615827698,0.01945116580507577,1.0,1.0,0.5220440881763527,415,,,0.11321442618011468,0.08054513337763675,0.1302758896762244,0.13698891214023812,,1.0,0.05912277556429354,1.5685041716730115,0.8,0.021998387388885023,-0.008300242050591263,0.057764822244644166,0.18282831530333912,0.8467022818606793,0.002096920201930569,12.0,0.999329299739067,0.5440167364322477,0.999329299739067,0.07719379583486222,0.02204352430999279,0.05309959638483402,0.05309959638483402,8.500383331148797e-05,0.006492954798949073,5,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.10393188079138492,0.05912277556429354,-0.008300242050591263,0.0855290412902832,1.0,primary_target,0,,0.988107706486351,,0.6173477970397251,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.006577958632260561, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 415, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0000088416249024,False,False,0.15,1.0000088416249024,0.10694243982346777,1.0,0.008589065715071903,0.00481881132610867,-0.04870178105745524,5,0.8467022818606793,within_leaf_future_edge,0.1576823099459588,,1.0000088416249024,long,0
(*)|(*)|(dist_funding_pressure_price_12h_atr>0.3872644&mark_vs_perp_bps>-2.0050943&prior_volatility<=0.5106833),*,*,dist_funding_pressure_price_12h_atr>0.3872644&mark_vs_perp_bps>-2.0050943&prior_volatility<=0.5106833,0.004257357632741332,0.004257357632741332,0.0019633298135533746,0.021620497480034827,0.11869260706235911,0.02636790204854745,1.0,1.0,0.5285285285285285,372,,,0.07588735038562683,0.0483052128819193,0.07109249408884927,0.09325989882714944,,1.0,0.07981900757441959,1.0106860288022848,0.6,0.14109701234847308,0.012395989959534804,0.18951092809438705,0.05585761051710789,0.8107996960090984,0.00022545794311619414,6.4965174257164024,0.999329299739067,0.01,0.9740331071598054,0.09264952398307519,0.020384949631989002,0.03067580405971978,0.03067580405971978,7.002784824396885e-05,0.004187329784497363,5,1,1,3,3,stage_a_context,,long,3-way,False,b_sign_consistency_too_low,production,0.08295,0.07981900757441959,0.012395989959534804,0.11236867904663086,1.0,primary_target,0,,0.9646785995492109,,0.5891283234625078,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004257357632741332, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 372, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.000014559670262,False,False,0.3,1.000014559670262,0.08594446248093976,1.0,0.004322520352532836,0.002420338559939795,-0.005750988410481728,5,0.8107996960090984,within_leaf_future_edge,0.3071369655486445,,1.000014559670262,long,0
(*)|(dist_local_swing<=0.00010700012)|(mark_perp_dislocation>0.0017199828),*,dist_local_swing<=0.00010700012,mark_perp_dislocation>0.0017199828,0.005378234200179577,0.005378234200179577,0.0007828695360459378,0.023508535325527193,0.1457734685699975,0.014963257311196534,1.0,1.0,0.566,610,,,0.09827302472177268,0.07232368812960682,0.11258941658747673,0.11335973775820271,,1.0,0.018861722947186896,0.4855801659919016,0.6,0.003073085844516754,-0.04856129466769791,-0.14274406135082246,0.12873182127556146,0.8412211840660643,0.0069954933775509195,12.0,0.999329299739067,0.5794587203784726,0.999329299739067,0.24177344610247178,0.023679284378886223,0.02992821635391375,0.02992821635391375,8.518340322348219e-05,0.0052930507969560945,5,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.1271,0.018861722947186896,-0.04856129466769791,0.09532346725463867,1.0,primary_target,0,,0.8836685760080139,,0.6056893894984008,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.005378234200179577, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 610, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0000003559915285,False,False,0.15,1.0000003559915285,0.0723656533922548,1.0,0.006793137602182871,0.0038642890285762433,-0.055040305461462144,5,0.8412211840660643,within_leaf_future_edge,0.008805377484574476,,1.0000003559915285,long,0
(*)|(*)|(mark_vs_perp_bps>1.8764677&ob_depth_z_25bps<=-0.50071335&ob_imbalance_mkt_resid<=-0.0020861626),*,*,mark_vs_perp_bps>1.8764677&ob_depth_z_25bps<=-0.50071335&ob_imbalance_mkt_resid<=-0.0020861626,0.0053563638590276245,0.0053563638590276245,0.0006871633801620069,0.0227752935141325,0.10206866265965439,0.02078654746376749,1.0,1.0,0.5721442885771543,327,,,0.08702729208304563,0.07368032118087624,0.09561912547059245,0.10663785202727998,,1.0,0.051707330929380416,0.8424356223744349,0.6,0.048460086435079576,-0.015715686685504382,0.07953304052352905,0.20695807559731305,0.8972882228042361,0.0025244293894890997,9.364867204879483,0.999329299739067,0.40364692645015204,0.9961204622744476,0.1256524876294084,0.015185500029474497,0.027746587754963206,0.027746587754963206,7.03680923625517e-05,0.0052859957666650725,5,1,1,3,3,stage_a_context,,long,3-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.08189331329827197,0.051707330929380416,-0.015715686685504382,0.05096426010131836,1.0,primary_target,0,,0.8715845108940645,,0.5980112946017353,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0053563638590276245, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 327, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0000142913140302,False,False,0.3,1.0000142913140302,0.17502369752217187,1.0,0.009195049286805385,0.005776926654298856,0.032382966283285165,5,0.8972882228042361,within_leaf_future_edge,0.019532139563525674,,1.0000142913140302,long,0
(*)|(*)|(asset_atr_level_pct<=0.60390663&mark_vs_perp_bps>0.20070547&price_trend_15d_vol_norm>-0.00000000000000000000000000000000001),*,*,asset_atr_level_pct<=0.60390663&mark_vs_perp_bps>0.20070547&price_trend_15d_vol_norm>-0.00000000000000000000000000000000001,0.004761292110197246,0.004761292110197246,0.002833694913530991,0.023012687265872956,0.10567622339093412,0.05208731547949578,1.0,1.0,0.514,71,,,0.053388304141054235,0.04914262730633441,0.055640077490970906,0.06263419147405833,,1.0,0.06899803323830746,0.7708779438192943,0.6,0.1331575598567724,0.0015750156234226598,-0.0018456671386957169,0.021766817427312405,0.84563090154464,0.0001878589219091853,6.582478549900045,0.999329299739067,0.01,0.9731144703972316,0.07727148623053466,0.02079354040324688,0.026043628894428697,0.026043628894428697,7.026138583970595e-05,0.00469103072435754,5,1,1,3,3,stage_a_context,,long,3-way,False,b_min_fold_support_too_low|b_sign_consistency_too_low,production,0.017781116954670672,0.06899803323830746,0.0015750156234226598,0.07209253311157227,1.0,primary_target,0,,0.891786850989231,,0.587033397890319,b_min_fold_support_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004761292110197246, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 71, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_min_fold_support_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.000007342418388,False,False,0.3,1.000007342418388,0.07547333077397853,1.0,0.007378086598370028,0.004580852398776114,-0.052363698224022,5,0.84563090154464,within_leaf_future_edge,0.23302637284346647,,1.000007342418388,long,0
(*)|(*)|(asset_vol_level_pct<=0.39280751&mark_perp_dislocation>0.0027961957),*,*,asset_vol_level_pct<=0.39280751&mark_perp_dislocation>0.0027961957,0.006320328265428543,0.006320328265428543,0.0009859191953504917,0.025649329647421837,0.1247664638116704,0.018917429233550487,1.0,1.0,0.508,416,,,0.1102808229001478,0.07897426859691441,0.12310324500185676,0.1300835677860196,,1.0,0.021471758975137503,0.44117997288403255,0.6,0.048356165178120136,-0.045951258639747306,-0.14011510610580444,0.1520555656382578,0.8383101319394796,0.0021328449022752914,6.946258521649976,0.999329299739067,0.4005773316737058,0.9778214766835507,0.10897696507805636,0.023577148094773293,0.023592042410121486,0.023592042410121486,8.500004635827858e-05,0.006235328219070265,5,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.10418231905835211,0.021471758975137503,-0.045951258639747306,0.011553287506103516,1.0,primary_target,0,,0.9986921973453542,,0.6158224266281792,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.006320328265428543, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 416, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.7990601949312187,False,False,0.15,0.7990601949312187,0.09862993269811426,1.0,0.006297822413161115,0.0035872719391329155,-0.013933023844461722,5,0.8383101319394796,within_leaf_future_edge,0.015516106447538402,,0.7990601949312187,long,0
(*)|(loc_prior_bar_pos_24<=0.94890046)|(mark_perp_dislocation>0.0087954169&return_autocorr_48<=0.71886098&volume_price_corr_ts_resid>-1.3502039),*,loc_prior_bar_pos_24<=0.94890046,mark_perp_dislocation>0.0087954169&return_autocorr_48<=0.71886098&volume_price_corr_ts_resid>-1.3502039,0.007263938616961241,0.007263938616961241,0.0015015773189277534,0.02772526629269123,0.10758839969947406,0.0316138898925086,1.0,1.0,0.518,324,,,0.09770069211751041,0.07014224931825898,0.10796849115222051,0.11751829212539334,,1.0,0.028342969116416157,0.7040798744290698,0.6,0.042512405663728714,-0.03908004849846865,-0.0898616686463356,0.21888616513396314,0.8403754464980063,0.001783147290402359,8.289329052003453,0.999329299739067,0.4014858331861863,0.992069548391585,0.08959757351583075,0.029360647313296795,0.023125429624868566,0.023125429624868566,9.027284744252275e-05,0.007173665769518718,5,1,1,4,4,stage_a_context,,long,4-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.0733,0.028342969116416157,-0.03908004849846865,-0.05859375,1.0,primary_target,0,,0.9024950383170547,,0.5942666746442221,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.007263938616961241, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 324, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.695988420592915,False,False,0.1,0.695988420592915,0.09897837045820465,1.0,0.007577928590357422,0.0037303707450632717,-0.046085935473955675,5,0.8403754464980063,within_leaf_future_edge,0.017317077708061433,,0.695988420592915,long,0
(*)|(dist_rolling_7d_high>0.1941859)|(mark_perp_dislocation>0.000042860222),*,dist_rolling_7d_high>0.1941859,mark_perp_dislocation>0.000042860222,0.003829475026577711,0.003829475026577711,0.0008882692652381805,0.02838158719241619,0.11349899073378411,0.04684796563207526,1.0,1.0,0.5695695695695696,673,,,0.0566282643387687,0.029997490653803728,0.05017332551289219,0.06354306736105887,,1.0,0.0033142078654245797,0.1760733599021733,0.6,0.007595657929778099,-0.06410880974946022,-0.02099732160568237,0.1468255547765568,0.5230408917327721,0.003591478680112941,8.920145593726271,0.999329299739067,0.48016870466344086,0.9947850585857178,0.15047749838313332,0.02083903644233942,0.023085125147285238,0.023085125147285238,8.511243223202035e-05,0.003744362594345691,5,1,1,2,2,stage_a_context,,long,2-way,False,b_min_fold_support_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.0349,0.0033142078654245797,-0.06410880974946022,-0.11597862243652343,1.0,primary_target,0,,0.9355943481091911,,0.5889049366939532,b_min_fold_support_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003829475026577711, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 673, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_min_fold_support_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.000018926151724,False,False,0.15,1.000018926151724,0.028464165128584608,0.6,0.0017953107617280305,0.0011363262285363585,-0.046366125977244155,5,0.5230408917327721,within_leaf_future_edge,0.00829945939518654,,1.000018926151724,long,0
(*)|(*)|(mark_perp_dislocation>0.005811939&range_24h_pct<=0.064820968),*,*,mark_perp_dislocation>0.005811939&range_24h_pct<=0.064820968,0.006425710814073682,0.006425710814073682,0.0017423840653002776,0.02185075506567955,0.1156384798397195,0.01402311337284061,1.0,1.0,0.541,439,,,0.10670840164203303,0.09699305714328377,0.11567284420877495,0.14020115284433965,,1.0,0.051556023916648486,1.5478844345486373,0.8,0.07299875095486641,-0.015866993698236305,0.0035968028008937837,0.1946734216818189,0.8442522896888169,0.0011475404911211486,7.717018626415777,0.999329299739067,0.3034190321966319,0.9884069015384995,0.07657919653976332,0.02678525447845459,0.022369499501216965,0.022369499501216965,8.507449235075465e-05,0.006340636321722927,5,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.0973,0.051556023916648486,-0.015866993698236305,0.1277287483215332,1.0,primary_target,0,,0.9475754871024291,,0.6167646101518577,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.006425710814073682, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 439, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.7948632695382378,False,False,0.15,0.7948632695382378,0.10676605939172057,1.0,0.008295219235105292,0.0042504622508523346,-0.08621246462085806,5,0.8442522896888169,within_leaf_future_edge,0.023892500989130972,,0.7948632695382378,long,0
(*)|(oiw_intensity_entry_dist_1d_atr>-0.77224571)|(asset_atr_level_pct<=0.7756725&mark_perp_dislocation>0.004565672),*,oiw_intensity_entry_dist_1d_atr>-0.77224571,asset_atr_level_pct<=0.7756725&mark_perp_dislocation>0.004565672,0.007011095806956291,0.007011095806956291,0.0009484072435375396,0.02467251606285572,0.11998365890308038,0.01761525674605612,1.0,1.0,0.525,384,,,0.1119115861973079,0.1007239821744977,0.1223736599749212,0.12395251267145728,,1.0,0.0534231533063683,1.0618211075605835,0.6,0.06576116643846035,-0.013999864308516505,-0.00463295578956604,0.11472327438938026,0.8337705990831265,0.0011876238611043279,7.357518657074148,0.999329299739067,0.23097560886750915,0.9852902875724369,0.10444074643172305,0.027373958379030228,0.02123618545658036,0.02123618545658036,7.001761457460044e-05,0.00694107819238169,5,1,1,3,3,stage_a_context,,long,3-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.09616829451540196,0.0534231533063683,-0.013999864308516505,0.05103368759155273,1.0,primary_target,0,,0.9719084898572501,,0.6104609099059736,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.007011095806956291, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 384, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.821941672711374,False,False,0.3,0.821941672711374,0.06892389488250254,1.0,0.0061621562536993725,0.003232949928628201,-0.09882722851706681,5,0.8337705990831265,within_leaf_future_edge,0.02021826595025462,,0.821941672711374,long,0
