fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.29244736,0.28746402,0.0,0.24120543897151947,0.6534531188011169
1,0.3146143,0.2821308,0.0,0.378467857837677,0.920855154395103
2,0.3213513,0.3251167,0.0,0.2467643991112709,0.9419758409261704
3,0.3216189,0.33227405,0.0,0.22086522728204727,0.9369325029850007
4,0.2955444,0.3208741,0.0,0.11769299954175949,0.9296498262882232
