,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,blended_mu,blended_std,blended_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
trend_age_hours,0.008041789,0.0018541781,0.034878187,22.333334,2.560382,194.806,27.049273,5.3762236,136.09239,0.0076352856,0.0017174591,0.033944093,0.14357786,0.04916377,0.41930476,11.0,0.0,0.5,0.33663797,0.7526042,0.5,0.0,29.0,15.833333,0.4483019,23.0
G_EXH_TAIL_FAIL,0.0072194077,0.0023070024,0.022592021,24.5,5.766281,104.09655,25.403666,8.055803,80.109474,0.0071221036,0.0024027932,0.021110583,0.12926799,0.04290232,0.38949436,41.0,0.0,0.5,0.29495636,0.6119792,0.8333333,0.0,28.5,24.833334,0.4402208,24.0
time_since_event_extreme_12h,0.007011388,0.0015777414,0.031158188,24.5,4.7871356,125.38814,25.231295,5.537636,114.9621,0.006782573,0.0015360233,0.02994961,0.12991793,0.033756718,0.5000092,20.0,1.0,0.6666667,0.28441307,0.703125,0.6666667,0.0,35.0,19.0,0.43220848,25.0
loc_vwap_dev_z_48,0.009393901,0.004549774,0.01939555,19.666666,7.4311657,52.048065,26.983942,11.355833,64.11974,0.008701975,0.0038956234,0.019438319,0.14007919,0.065846056,0.2980008,55.0,0.0,0.5,0.40516847,0.5130208,0.5,0.0,43.0,31.166666,0.42609787,26.0
dir_path_risk_short_2h,0.0068848836,0.0015864769,0.029878544,19.833334,2.67187,147.22314,23.09329,5.452113,97.81529,0.006642639,0.0016666817,0.026474552,0.11704267,0.028957954,0.4730647,24.0,0.0,0.5,0.27800134,0.6848958,0.6666667,0.0,33.5,20.166666,0.42412472,27.0
loc_bb_channel_pos_48,0.0076340255,0.0019727848,0.029541159,17.833334,4.0173235,79.16409,23.592224,6.510257,85.49479,0.0070406618,0.0019166509,0.0258633,0.118901394,0.027090926,0.52185524,30.0,0.0,0.5,0.31597087,0.6432292,0.5,0.0,46.0,22.833334,0.40959126,28.0
impulse_ratio_24,0.008170083,0.0024641952,0.027088055,17.333334,3.9860868,75.37328,22.964931,7.740193,68.1363,0.0071778637,0.0023237374,0.022171924,0.11901258,0.05132566,0.27596322,34.0,0.33333334,0.6666667,0.34314045,0.49479166,0.5,0.0,44.0,32.333332,0.38742518,29.0
mr_tape,0.006374826,0.0012087827,0.03361929,21.833334,2.9107082,163.77266,22.01294,3.8957043,124.38561,0.0060441797,0.0012646256,0.02888769,0.11148076,0.021103391,0.58890814,17.0,0.0,0.5,0.25214955,0.6901042,0.5,0.0,48.0,19.833334,0.3862083,30.0
atr_pct_change,0.0068588215,0.001969078,0.023891095,18.833334,4.3748016,81.07669,23.45515,6.4315243,85.53868,0.006513225,0.0017175818,0.024698738,0.12216901,0.044347893,0.3365496,33.0,0.0,0.5,0.2766804,0.609375,0.5,0.11510687,43.0,25.0,0.3852733,31.0
wick_ratio_4h_max,0.0071043894,0.0015968411,0.031607617,17.166666,2.409472,122.30665,21.84104,5.468656,87.23002,0.0064650225,0.0019705202,0.021210903,0.10952268,0.027577002,0.43497175,28.0,0.33333334,0.6666667,0.28912678,0.6744792,0.33333334,0.0,52.5,20.833334,0.37763953,32.0
qv,0.0064590396,0.0021030277,0.019837681,17.166666,4.2589774,69.19371,19.90259,6.553395,60.443947,0.0058236793,0.0019550102,0.01734786,0.101850234,0.039566144,0.26218045,57.0,0.0,0.5,0.25641784,0.5416667,0.6666667,0.0,38.5,29.333334,0.3764465,33.0
shock_decay,0.008384251,0.004505825,0.015601063,24.0,10.878113,52.950363,28.658651,14.709104,55.837418,0.008069853,0.004272924,0.015240742,0.15840559,0.11411827,0.21988003,82.0,0.0,0.5,0.35399535,0.5052083,0.33333334,0.0,43.0,31.666666,0.37099954,34.0
wick_ratio,0.0070835827,0.0018966427,0.02645577,17.833334,4.669642,68.10539,21.063162,6.1021185,72.70537,0.0064667854,0.0019091197,0.021905024,0.10368742,0.023011573,0.46720326,38.0,0.0,0.5,0.2880722,0.6197917,0.33333334,0.0,57.0,24.333334,0.36338764,35.0
shock_12h,0.0085059265,0.0043722307,0.016547797,20.0,6.8556547,58.345997,24.290298,11.619677,50.77754,0.007723566,0.003953047,0.015090504,0.12953886,0.08047694,0.20851088,80.0,0.0,0.5,0.36016235,0.359375,0.5,0.0,50.5,41.0,0.36293304,36.0
adx_7_slope,0.006252753,0.0018422621,0.021222237,17.666666,3.3993464,91.81504,22.876902,7.013515,74.62058,0.0064168796,0.0018949393,0.021729639,0.11839165,0.0448773,0.31233123,43.0,0.0,0.5,0.2459624,0.5651042,0.5,0.123924255,45.0,27.833334,0.35775155,37.0
dir_path_risk_long_2h,0.0070328778,0.003135613,0.015774067,17.333334,4.459696,67.36881,22.730337,9.7335615,53.081104,0.0070187417,0.0028850783,0.017075008,0.11072539,0.041353773,0.29646897,79.0,0.0,0.5,0.28550228,0.5807292,0.33333334,0.0,52.0,26.833334,0.35220855,38.0
vp_in_lvn_above_zone,0.0067041796,0.002552705,0.017607216,24.166666,7.0336494,83.033394,24.90514,9.949514,62.34133,0.006596379,0.0027709596,0.015702942,0.13474235,0.07892648,0.23003054,65.0,0.0,0.5,0.26884252,0.5052083,0.5,0.0,45.0,31.666666,0.34916544,39.0
z_r_12,0.005038161,0.0011086485,0.022895502,14.166667,3.3374975,60.133213,17.044476,3.6165388,80.32933,0.005083839,0.0010554959,0.024486518,0.08488987,0.019576995,0.36809987,37.0,0.0,0.5,0.18440194,0.6901042,0.16666667,0.6880468,89.5,19.833334,0.33334947,40.0
climax_vol_12,0.0056773135,0.0011578824,0.027836926,16.5,2.8722813,94.785286,20.96081,4.4133325,99.55189,0.0055059134,0.0011472978,0.026423028,0.108083956,0.03480508,0.33564472,29.0,0.0,0.5,0.21679679,0.6484375,0.33333334,0.0,51.5,22.5,0.3313476,41.0
true_range_percentile,0.0054144626,0.0004566935,0.064192735,15.833333,3.1313825,80.058716,18.49212,1.6316526,209.57803,0.005150158,0.00048227757,0.054997634,0.09295846,0.014607368,0.5915696,6.0,0.0,0.5,0.20347443,0.8671875,0.0,0.0,69.0,8.5,0.3287078,42.0
G_VOL,0.007766218,0.005227964,0.011536832,24.666666,11.869662,51.260468,27.118916,16.35478,44.967625,0.007576963,0.0049607703,0.011572874,0.13711138,0.07888798,0.2383067,119.0,0.0,0.5,0.32267094,0.26302084,0.5,0.12720193,55.0,47.166668,0.32458434,43.0
loc_initial_balance_pos_24,0.0060363603,0.0018417435,0.019784322,12.666667,2.8674417,55.953865,18.447462,3.8435254,88.54081,0.005548141,0.001283344,0.023985675,0.09534977,0.035670735,0.25487497,42.0,0.0,0.5,0.23499472,0.65625,0.16666667,0.0,71.5,22.0,0.3183096,44.0
tail_asymmetry_q90_q10_atr_norm,0.00808809,0.0043100957,0.015177668,20.0,8.020806,49.870296,25.990658,11.749176,57.494606,0.007528873,0.0037013872,0.015314239,0.14080688,0.07903347,0.25086305,83.0,0.0,0.5,0.33898473,0.21875,0.5,0.0,44.5,50.0,0.3161291,45.0
adx_10_slope,0.0053583337,0.0020961768,0.013697193,18.833334,4.597705,77.14598,19.517614,7.5041933,50.763252,0.005288577,0.0020499695,0.01364364,0.097881086,0.03749048,0.2555504,97.0,0.0,0.5,0.20062959,0.5598958,0.33333334,0.11696025,84.0,28.166666,0.30616826,46.0
ret1h_G_VOL_1,0.007751981,0.003857853,0.015576853,14.333333,5.8214164,35.291145,19.930513,9.060609,43.84092,0.0066572875,0.0029703183,0.014920783,0.10644055,0.06576911,0.1722631,91.0,0.6666667,0.8333333,0.32194933,0.29947916,0.33333334,0.0,55.0,44.833332,0.30194193,47.0
loc_pullback_depth_48,0.0042452766,0.0005073861,0.035520036,15.5,3.0413814,78.99371,16.518898,2.0570843,132.65086,0.0043096747,0.00062725914,0.029610246,0.08128664,0.009331892,0.7080577,13.0,0.0,0.5,0.14421535,0.828125,0.0,0.26712406,74.5,11.0,0.2997059,48.0
flow_ratio,0.004709065,0.00065369083,0.033923216,15.333333,1.1055416,212.666,14.472439,1.7621031,118.864494,0.0043294486,0.00063032017,0.029737463,0.07184031,0.018276976,0.28237873,15.0,0.0,0.5,0.16772203,0.828125,0.0,0.0,103.0,11.0,0.29927838,49.0
cumulative_delta_stall,0.005521654,0.0015566758,0.019585751,16.833334,3.8477988,73.642395,20.131308,5.497855,73.71412,0.005346639,0.0015071145,0.018967735,0.10357708,0.036488276,0.29401803,53.0,0.0,0.5,0.20890734,0.5286458,0.33333334,0.0,59.0,30.166666,0.2970605,50.0
loc_session_pos_48,0.0052573862,0.0015780829,0.017514993,15.333333,2.924988,80.380196,17.302649,5.2506666,57.01784,0.0049157725,0.0016310791,0.014815235,0.085798934,0.029808795,0.2469559,69.0,0.0,0.5,0.19551317,0.5286458,0.33333334,0.0,97.0,30.166666,0.2896937,51.0
body_ratio,0.005282657,0.0017058207,0.016359556,13.833333,3.8042374,50.302094,19.450079,6.77747,55.818108,0.005251044,0.0018732921,0.014719253,0.09485264,0.029157659,0.3085647,78.0,0.0,0.5,0.196794,0.48958334,0.33333334,0.0,68.5,32.666668,0.28063256,52.0
climax_range_12,0.0053976616,0.0014414188,0.020212552,15.0,1.8257419,123.23757,18.25636,5.214609,63.915554,0.005180296,0.0015486825,0.017327935,0.09329269,0.036439206,0.23885061,54.0,0.0,0.5,0.20262289,0.47395834,0.33333334,0.0,77.0,33.666668,0.2799322,53.0
z_vwap_24,0.0057082903,0.0015795924,0.02062847,10.833333,1.86339,62.982582,15.339867,4.1579723,56.59285,0.0049133697,0.0016721704,0.014437046,0.07381464,0.019062381,0.28583,63.5,0.0,0.5,0.21836682,0.6380208,0.0,0.0,108.0,23.166666,0.27960694,54.0
loc_range_pos_48,0.00616925,0.0019603597,0.019414624,16.5,5.2201533,52.15364,18.402655,6.4448824,52.54677,0.005823849,0.002041078,0.016617304,0.088676795,0.026099665,0.3012902,66.0,0.0,0.5,0.24173011,0.38541666,0.33333334,0.0,65.5,39.333332,0.27930573,55.0
climax,0.005627409,0.002281452,0.013880516,18.833334,5.4898896,64.608665,19.514677,6.3887463,59.60835,0.005354013,0.0019783883,0.014489295,0.1015491,0.04639867,0.22225249,89.0,0.0,0.5,0.21426743,0.44270834,0.33333334,0.0,61.5,35.666668,0.2785242,56.0
climax_range_24,0.005079372,0.0011899866,0.02168093,15.0,3.559026,63.219543,17.520496,3.6764126,83.49655,0.004938914,0.001058331,0.023048436,0.08884392,0.028312866,0.27878642,40.0,0.0,0.5,0.18649068,0.6015625,0.16666667,0.0,73.5,25.5,0.2779605,57.0
flow_persistence,0.0047801263,0.0007722345,0.029588945,18.166666,1.6749793,197.03395,15.8757925,2.5429144,99.11494,0.004392173,0.00078634045,0.024532868,0.07747572,0.011005758,0.5453952,25.5,0.0,0.5,0.1713237,0.7291667,0.0,0.0,86.5,17.333334,0.27651972,58.0
vp_accept_hvn_touchrate,0.005537088,0.0016482852,0.018600753,15.333333,3.3993464,69.16362,18.892462,4.862589,73.402275,0.0053328867,0.0015683724,0.018133244,0.096171394,0.029588424,0.31258634,56.0,0.0,0.5,0.20968959,0.5442708,0.16666667,0.0,66.5,29.166666,0.276397,59.0
loc_ema_stack_pos_24,0.0058367946,0.0019474046,0.017494142,13.833333,4.3748016,43.741665,16.487427,5.9398904,45.76435,0.005265315,0.0019259885,0.014394448,0.0803968,0.030354656,0.21293755,81.0,0.0,0.5,0.22487994,0.48958334,0.16666667,0.0,104.5,32.666668,0.2710798,60.0
ft_8,0.0052252314,0.0011405891,0.023937669,20.666666,3.1446605,135.82106,18.499846,4.159511,82.27994,0.0049802796,0.0011282491,0.021983784,0.092610516,0.023611179,0.36324775,35.0,0.0,0.5,0.19388343,0.65625,0.0,0.0,59.0,22.0,0.2706984,61.0
press_12,0.0059554665,0.0032139446,0.011035531,17.666666,5.436502,57.41028,19.869081,9.663781,40.85154,0.0056911362,0.0029575229,0.010951406,0.099945694,0.048281718,0.20689285,127.0,0.0,0.5,0.23089471,0.47395834,0.16666667,0.0,69.0,33.666668,0.27048168,62.0
pct_extreme,0.004692187,0.0010265893,0.021446375,15.666667,2.6246693,93.51443,16.86593,3.244778,87.66689,0.004467508,0.0008874009,0.022491107,0.08640044,0.029023182,0.25720948,39.0,0.0,0.5,0.16686659,0.609375,0.16666667,0.0,81.5,25.0,0.26912037,63.0
bb_pos_24,0.005985176,0.0022551087,0.01588497,15.833333,3.8908725,64.43142,18.83284,7.4981036,47.302074,0.005586187,0.0023328832,0.013376361,0.09169375,0.037374366,0.22496018,86.0,0.0,0.5,0.2324005,0.45572916,0.16666667,0.0,71.5,34.833332,0.26675257,64.0
rolling_range_20,0.005395858,0.0013607331,0.021396765,13.666667,2.2110832,84.47343,19.311558,5.807219,64.21942,0.0052599055,0.0014405848,0.019205121,0.09582257,0.025786795,0.3560724,49.0,0.0,0.5,0.20253149,0.5130208,0.16666667,0.0,61.5,31.166666,0.2646475,65.0
zscore_price_200,0.004410558,0.0013928609,0.013966235,14.333333,2.1343749,96.2551,15.20651,3.9002762,59.287582,0.0042054886,0.0012813745,0.013802471,0.07882221,0.038029887,0.16336995,90.0,0.0,0.5,0.15259248,0.6171875,0.16666667,0.0,111.5,24.5,0.26322275,66.0
gap_pct,0.0055410466,0.0013607433,0.02256355,14.833333,3.0230596,72.78314,15.693127,3.7882814,65.00949,0.00488749,0.00126114,0.018941242,0.07539174,0.01216484,0.4672412,48.0,0.0,0.5,0.20989023,0.5859375,0.0,0.0,81.0,26.5,0.261924,67.0
trend_alignment_1_3_6,0.0019240908,0.00054848625,0.006749714,7.6666665,1.4907119,39.429333,6.9674134,1.7192291,28.236404,0.00185988,0.00044353717,0.007799017,0.029794121,0.008332165,0.10653771,169.0,0.0,0.5,0.02656825,0.8020833,0.0,0.90025413,179.0,12.666667,0.26014608,68.0
tf_tape,0.0055234428,0.0022657337,0.013465141,20.166666,5.871305,69.26815,19.363792,8.461477,44.313354,0.005263259,0.0022579818,0.012268432,0.09648032,0.03924711,0.23717546,105.0,0.0,0.5,0.208998,0.34635416,0.33333334,0.14842713,67.0,41.833332,0.2589588,69.0
clv_pullback,0.003557093,0.00090456055,0.013987908,10.5,2.362908,46.65861,10.567383,2.1158442,52.777786,0.0032810923,0.0008137776,0.013229126,0.048583157,0.008872868,0.26601583,95.0,0.0,0.5,0.109335415,0.7734375,0.0,0.103678286,145.0,14.5,0.25867775,70.0
pullback_depth,0.0036631967,0.00049495493,0.027111577,10.333333,1.9720266,54.146217,11.944378,1.1729969,121.62705,0.0034659363,0.0003585146,0.033506904,0.05833135,0.0143289445,0.23745969,23.0,0.0,0.5,0.114713185,0.78125,0.0,0.0,125.0,14.0,0.25840476,71.0
ker_16,0.0029294498,0.000495173,0.017330661,9.166667,2.114763,39.7339,10.475788,1.2063749,90.96853,0.0029432806,0.00048048457,0.018029507,0.049179047,0.008106988,0.2983326,60.0,0.0,0.5,0.07752392,0.8359375,0.0,0.11550086,139.0,10.5,0.25739756,72.0
vol_price_div,0.0052736425,0.0016439501,0.016917365,15.333333,3.3499587,70.18329,18.029102,5.747774,56.55208,0.004942243,0.0015882895,0.015378662,0.0925254,0.03671612,0.233166,73.0,0.0,0.5,0.1963371,0.2890625,0.5,0.0,79.5,45.5,0.25525105,73.0
vp_dist_hvn_below_atr,0.0048690103,0.0010163892,0.023324983,14.166667,3.1841621,63.028965,15.784143,4.3914247,56.73311,0.004450763,0.0011569688,0.017121717,0.07869623,0.02877601,0.21521732,50.0,0.0,0.5,0.17582871,0.625,0.0,0.0,84.5,24.0,0.2529558,74.0
bars_in_high_vol_state_log_norm_G_VOL_1,0.0022123985,0.0004255678,0.011501592,8.333333,1.2472191,55.679424,7.9384503,1.1133066,56.605247,0.0021199232,0.0003721306,0.012076607,0.036157593,0.0121457735,0.107640035,112.0,0.0,0.5,0.041180853,0.8203125,0.0,0.49155715,170.0,11.5,0.25230545,75.0
decel_8,0.0047592837,0.0012250874,0.018489113,16.5,3.9475732,68.96642,18.24445,4.7694416,69.79012,0.0048100655,0.0012175238,0.019003103,0.092635505,0.03288866,0.26092088,59.0,0.0,0.5,0.17026731,0.5052083,0.16666667,0.12887047,77.0,31.666666,0.25139263,76.0
adx_14_slope,0.0038723482,0.0007323647,0.020474881,12.5,2.2173557,70.46681,13.826082,2.4708297,77.36694,0.0037371828,0.0006083666,0.022957433,0.06793969,0.018436844,0.2503575,44.0,0.0,0.5,0.12531383,0.7291667,0.0,0.0,110.5,17.333334,0.25121427,77.0
ker_24,0.0041698418,0.00056783704,0.030620724,14.5,2.291288,91.76062,14.388025,2.4169133,85.65276,0.004002791,0.000590923,0.027114084,0.07096668,0.014093843,0.35733834,25.5,0.0,0.5,0.140392,0.6953125,0.0,0.0,94.0,19.5,0.25104374,78.0
down_up_vol_ratio_24,0.0053720456,0.0019402886,0.014873495,15.333333,5.34374,43.997486,16.692072,5.188619,53.699306,0.0050807633,0.0018198561,0.014184724,0.08622818,0.04078861,0.1822886,87.5,0.0,0.5,0.20132457,0.44791666,0.16666667,0.0,85.5,35.333332,0.2477077,79.0
range_norm_12,0.003956625,0.00089180627,0.017554125,13.5,2.9860787,61.03322,14.284736,3.1703086,64.363976,0.00394215,0.0008805786,0.017648108,0.06953027,0.016841698,0.2870529,63.5,0.0,0.5,0.12958531,0.7057292,0.0,0.0,104.5,18.833334,0.24770422,80.0
convexity_t,0.0029782446,0.0008035006,0.011039122,8.166667,1.3437096,49.634567,9.08632,2.3585162,35.005577,0.002708175,0.0007756155,0.009455988,0.041403234,0.012333727,0.138987,133.0,0.0,0.5,0.07999703,0.7708333,0.0,0.20672768,145.5,14.666667,0.24704309,81.0
trend_strength_vs_reversion,0.0021149248,0.00023233226,0.0192522,9.166667,1.771691,47.42801,7.3133373,0.9520252,56.180134,0.0019280991,0.00024380267,0.015248258,0.032716542,0.009985195,0.10719593,67.0,0.0,0.5,0.036240496,0.8776042,0.0,0.1405916,174.0,7.8333335,0.2463629,82.0
compression_score,0.007094749,0.0043896935,0.011466738,20.333334,8.498365,48.649876,23.952457,14.684139,39.070744,0.006875314,0.004386431,0.010776401,0.12326414,0.0791731,0.19190921,125.0,0.0,0.5,0.28863814,0.0,0.5,0.24168682,67.5,64.0,0.24583532,83.0
rejection_proxy,0.004444944,0.0012170549,0.016233884,14.0,3.1091263,63.04022,16.164928,4.085491,63.959236,0.0042976183,0.0010984915,0.016813533,0.08013636,0.022345982,0.28738216,70.0,0.0,0.5,0.15433532,0.6380208,0.0,0.0,86.0,23.166666,0.24438962,84.0
up_vol_6,0.0043493374,0.0008827192,0.021430071,14.0,3.6055512,54.36062,15.665743,3.4891436,70.33689,0.004273764,0.00094994373,0.019227518,0.07646453,0.01692697,0.34541467,45.0,0.0,0.5,0.14948958,0.6380208,0.0,0.0,90.5,23.166666,0.24172448,85.0
ffd_diff_4_05,0.0018486754,0.00027769274,0.012307131,6.5,0.5,84.5,6.499862,1.093844,38.62361,0.0018519427,0.0002810936,0.012201244,0.028012833,0.008958454,0.08759533,116.0,0.0,0.5,0.022745894,0.9088542,0.0,0.0,181.5,5.8333335,0.23972379,86.0
vol_shock_asym_4_12,0.0047521577,0.0016217924,0.013924718,15.166667,3.2871804,69.97723,16.284697,5.8709497,45.170094,0.0044558034,0.0015832671,0.01254001,0.078782916,0.027347041,0.22696231,102.0,0.0,0.5,0.16990614,0.48177084,0.16666667,0.0,92.5,33.166668,0.2388911,87.0
wick_body_ratio,0.0053399773,0.0017118006,0.016658107,14.5,3.5939765,58.50066,17.623041,5.2394333,59.27579,0.0050238,0.001512119,0.016690858,0.09058842,0.03841001,0.21364903,68.0,0.0,0.5,0.19969922,0.45052084,0.0,0.27620944,54.0,35.166668,0.23627526,88.0
vp_in_lvn_below_zone,0.0043313727,0.0009454924,0.019842349,17.5,2.2173557,138.11496,15.476891,3.4070764,70.3049,0.0041000936,0.0008697853,0.019327488,0.07662389,0.021562679,0.2722862,52.0,0.0,0.5,0.14857905,0.6119792,0.0,0.0,100.5,24.833334,0.23471327,89.0
range_pct,0.0049346555,0.0014676794,0.01659138,13.833333,4.561311,41.9531,15.94279,4.385741,57.954296,0.0045353435,0.001343951,0.015305125,0.08054367,0.03205686,0.202368,74.0,0.0,0.5,0.17915587,0.5416667,0.0,0.0,88.0,29.333334,0.2339524,90.0
ts_12,0.003981025,0.00096920575,0.016352113,11.5,2.2173557,59.643112,13.561651,2.9747589,61.826317,0.0037360024,0.00089192635,0.015648952,0.06610627,0.01843847,0.23700657,76.0,0.0,0.5,0.130822,0.6067708,0.0,0.18092068,109.0,25.166666,0.23269084,91.0
