fold_id,seed,feature_name,group,regime_family,gain,split
0,42,loc_dist_ema20_atr_ts_top20,location,,3.32496,1.0
0,42,reg_atr_change_rate_ts_top40,regime,volatility,0.586762,1.0
0,42,reg_atr_change_rate_ts_top50,regime,volatility,0.140828,1.0
0,42,loc_dist_ema20_atr_ts_bot70,location,,1.54116,1.0
0,42,reg_atr_change_rate_ts_bot80,regime,volatility,0.308472,1.0
0,42,reg_atr_change_rate_ts_band25_75,regime,volatility,0.94943964,2.0
1,42,reg_atr_change_rate_ts_top20,regime,volatility,14.062568,10.0
1,42,loc_dist_ema20_atr_ts_top20,location,,5.4026885,5.0
1,42,reg_atr_change_rate_ts_top30,regime,volatility,1.782656,9.0
1,42,loc_dist_ema20_atr_ts_top30,location,,1.4882352,7.0
1,42,reg_atr_change_rate_ts_bot30,regime,volatility,0.749779,1.0
1,42,reg_atr_change_rate_ts_top40,regime,volatility,2.286063,11.0
1,42,loc_dist_ema20_atr_ts_top40,location,,0.1387284,2.0
1,42,reg_atr_change_rate_ts_bot40,regime,volatility,0.110606246,2.0
1,42,loc_dist_ema20_atr_ts_bot40,location,,0.0320546,1.0
1,42,reg_atr_change_rate_ts_top50,regime,volatility,1.2218044,5.0
1,42,loc_dist_ema20_atr_ts_top50,location,,0.19366902,4.0
1,42,reg_atr_change_rate_ts_bot50,regime,volatility,1.169588,2.0
1,42,reg_atr_change_rate_ts_top60,regime,volatility,0.44429415,10.0
1,42,loc_dist_ema20_atr_ts_top60,location,,0.4107238,3.0
1,42,reg_atr_change_rate_ts_bot60,regime,volatility,0.0150696,1.0
1,42,reg_atr_change_rate_ts_top70,regime,volatility,3.2124472,9.0
1,42,loc_dist_ema20_atr_ts_top70,location,,2.517742,5.0
1,42,loc_dist_ema20_atr_ts_bot70,location,,0.687775,1.0
1,42,reg_atr_change_rate_ts_bot80,regime,volatility,4.2755938,12.0
1,42,loc_dist_ema20_atr_ts_bot80,location,,0.7109697,2.0
1,42,reg_atr_change_rate_ts_band20_80,regime,volatility,0.334238,1.0
1,42,loc_dist_ema20_atr_ts_band20_80,location,,0.794988,1.0
1,42,reg_atr_change_rate_ts_band25_75,regime,volatility,9.80049,25.0
1,42,loc_dist_ema20_atr_ts_band25_75,location,,1.1266004,6.0
1,42,reg_atr_change_rate_ts_band30_70,regime,volatility,0.195986,1.0
1,42,reg_atr_compression_ratio_ts_top20,regime,volatility_term_structure,0.966027,1.0
1,42,loc_dist_ema50_atr_ts_top20,location,,0.619468,1.0
1,42,reg_atr_compression_ratio_ts_top50,regime,volatility_term_structure,0.16934,1.0
1,42,reg_atr_compression_ratio_ts_band25_75,regime,volatility_term_structure,0.2939212,2.0
1,42,loc_dist_ema50_atr_ts_band30_70,location,,0.00939542,1.0
2,42,reg_atr_change_rate_ts_top20,regime,volatility,43.68749,159.0
2,42,loc_dist_ema20_atr_ts_top20,location,,17.368086,56.0
2,42,reg_atr_change_rate_ts_top30,regime,volatility,14.514621,184.0
2,42,loc_dist_ema20_atr_ts_top30,location,,6.0102596,80.0
2,42,reg_atr_change_rate_ts_bot30,regime,volatility,0.8476162,12.0
2,42,loc_dist_ema20_atr_ts_bot30,location,,0.18104109,5.0
2,42,reg_atr_change_rate_ts_top40,regime,volatility,14.411241,164.0
2,42,loc_dist_ema20_atr_ts_top40,location,,4.705836,47.0
2,42,reg_atr_change_rate_ts_bot40,regime,volatility,1.0197958,14.0
2,42,loc_dist_ema20_atr_ts_bot40,location,,0.0691349,4.0
