fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon,total_splits,total_gain,is_healthy_fold,health_reason
0,42,163,0.003919300841993758,6,64,3750,quantile,0.35,quantile,quantile,returns_target,10,1665,16236.787,True,healthy
1,42,44,0.003771375896518737,6,64,3750,quantile,0.35,quantile,quantile,returns_target,10,472,6747.259,True,healthy
2,42,123,0.002849341826820242,6,64,3750,quantile,0.35,quantile,quantile,returns_target,10,1294,12412.035,True,healthy
3,42,524,0.003330173014945044,6,64,3750,quantile,0.35,quantile,quantile,returns_target,10,5293,25526.875,True,healthy
