fold_id,seed,feature_name,group,regime_family,source_family,gain,split
0,42,dist_oiw_z_delta_12h_atr,regime,perp_tradeability,perp_tradeability,12.19057,3.0
0,42,dist_ema20_atr,location,,context,37.553,6.0
0,42,dist_oiw_signed_delta_12h_atr,regime,perp_tradeability,perp_tradeability,5.81723,1.0
0,42,dist_ema50_atr,location,,context,65.55927,5.0
0,42,dist_oiw_abs_delta_12h_atr,regime,perp_tradeability,perp_tradeability,59.96761,10.0
0,42,dist_ema200_atr,location,,context,79.90538,7.0
0,42,oi_expansion_compression_balance_24h,regime,perp_tradeability,perp_tradeability,6.19412,2.0
0,42,oiw_pos_delta_entry_dist_1d_atr,location,,open_interest_location,58.34846,7.0
0,42,dist_funding_pressure_price_12h_atr,regime,perp_tradeability,perp_tradeability,40.16772,5.0
0,42,oiw_intensity_entry_dist_1d_atr,location,,open_interest_location,11.82032,2.0
0,42,oiw_entry_zone_1d_atr,regime,perp_tradeability,perp_tradeability,59.954712,7.0
0,42,oiw_z_delta_entry_dist_1d_atr,location,,open_interest_location,12.2999,1.0
0,42,donchian_zone_1d_atr,regime,perp_tradeability,perp_tradeability,5.77182,1.0
0,42,oiw_pos_delta_entry_dist_7d_atr,location,,open_interest_location,17.26967,3.0
0,42,dist_oiw_intensity_96h_atr,regime,perp_tradeability,perp_tradeability,34.71112,8.0
0,42,oiw_pos_delta_entry_dist_14d_atr,location,,open_interest_location,37.94914,5.0
0,42,dist_oiw_z_delta_96h_atr,regime,perp_tradeability,perp_tradeability,78.99515,17.0
0,42,oiw_intensity_entry_dist_7d_atr,location,,open_interest_location,15.57558,2.0
0,42,oiw_z_delta_entry_dist_7d_atr,location,,open_interest_location,105.92294,11.0
0,42,dist_funding_pressure_price_96h_atr,regime,perp_tradeability,perp_tradeability,91.40298,11.0
0,42,oiw_z_delta_entry_dist_14d_atr,location,,open_interest_location,32.27844,4.0
0,42,dist_prior_day_high,location,,context,304.37122,14.0
0,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,349.5746,27.0
0,42,dist_prior_day_low,location,,context,35.19848,4.0
0,42,up_down_return_mass_ratio_tanh,regime,path_structure,path_structure,38.07687,6.0
0,42,dist_rolling_7d_high,location,,context,699.764,35.0
0,42,tail_asymmetry_q90_q10_atr_norm,regime,path_structure,path_structure,30.344368,6.0
0,42,dist_local_swing,location,,context,161.80972,13.0
0,42,abs_ret_per_oi_z_24h,regime,perp_tradeability,perp_tradeability,11.70413,2.0
0,42,dist_range_mid_atr,location,,context,22.87483,4.0
