feature_name,group,usage_count
mark_perp_dislocation,regime,544
mark_vs_perp_bps,regime,513
dist_rolling_7d_high,location,453
up_down_semivol_ratio_tanh,regime,300
asset_atr_level_pct,regime,285
range_24h_pct,regime,281
symbol_minus_mkt_ret_1h,regime,240
realized_volatility_24h,regime,228
variance_ratio_10_48,regime,201
dist_prior_day_high,location,199
atr_percentile,regime,190
asset_vol_level_pct,regime,185
asset_ret_vs_universe_24h,regime,163
asset_minus_universe_median_ret_24h,regime,161
asset_funding_rate_mean_15d,regime,159
prior_volatility,regime,158
price_trend_15d_vol_norm,regime,154
oi_trend_10d_robust_z,regime,138
trend_pct_mkt_resid,regime,132
oi_1d_chg_z,regime,129
pullback_depth,location,126
compression_score,regime,122
price_x_oi_7d,regime,119
asset_funding_rate_abs_mean_7d,regime,117
oi_chg_8h_mkt_resid,regime,115
trend_pct_resid,regime,114
oi_value_1d_chg_z_90d,regime,113
price_rv_15d_robust_z,regime,109
rv_24h_peer_resid,regime,109
loc_swing_range_pos_48,location,108
price_trend_10d_vol_norm,regime,106
path_efficiency_24_ts_resid,regime,105
bars_in_high_vol_state_log_norm,location,101
rsi_ts_resid,regime,100
asset_ret_vs_universe_4h,regime,95
rv_24h,regime,87
asset_minus_mkt_oi_7d_z_180d,regime,84
ret24h_bench_resid,regime,83
asset_minus_universe_median_ret_4h,regime,81
oiw_entry_zone_1d_atr,regime,77
loc_swing_range_pos_24,location,77
dist_ema200_atr,location,76
loc_session_pos_24,location,72
price_trend_7d_vol_norm,regime,72
zscore_price_200,location,71
coherence_24_ts_resid,regime,70
funding_mean_10d_robust_z,regime,68
asset_mom_minus_basket_mom_24h,regime,68
ret48h_bench_resid,regime,67
funding_vol_7d_robust_z,regime,65
direction_entropy_20,regime,65
asset_minus_universe_median_ret_48h,regime,61
asset_ret_vs_universe_48h,regime,61
funding_1d_chg_ts_resid,regime,59
funding_persistence,regime,58
ob_imbalance_mkt_resid,regime,58
trend_acceleration,regime,57
dist_local_swing,location,57
dist_oiw_z_delta_96h_atr,regime,57
log_oi_to_volume_1d,regime,56
loc_session_pos_48,location,56
ob_pressure_mkt_resid,regime,56
oiw_z_delta_entry_dist_14d_atr,location,55
dist_ema_fast,regime,55
oi_to_volume_1d_z_90d,regime,53
return_autocorr_48,regime,53
volume_entropy_24,regime,52
loc_pullback_depth_48,location,52
price_rv_7d_robust_z,regime,51
dist_funding_pressure_price_96h_atr,regime,50
price_rv_10d_robust_z,regime,50
zscore_price_50,location,48
carry_adj_short_ret_self_z_10h,regime,48
fund_abs_z_mkt_resid,regime,47
symbol_minus_mkt_ret_24h,regime,46
carry_adj_ret_self_z_10h,regime,44
carry_adj_ret_self_z_5h,regime,44
funding_mean_7d_robust_z,regime,42
volume_trend_48,regime,40
asset_funding_rate_mean_3d,regime,40
symbol_minus_mkt_ret_4h,regime,40
ret4h_bench_resid,regime,40
funding_per_hour,regime,40
dist_ema_fast_ts_resid,regime,40
oiw_z_delta_entry_dist_7d_atr,location,40
funding_mean_15d_robust_z,regime,39
oiw_pos_delta_entry_dist_14d_atr,location,38
ema_slope_norm,regime,37
impact_per_oi_intensity_z_24h,regime,37
oi_vol_15d_robust_z,regime,36
dist_funding_pressure_price_12h_atr,regime,36
asset_mom_minus_basket_mom_4h,regime,36
loc_initial_balance_pos_24,location,36
dist_oiw_intensity_96h_atr,regime,35
abs_ret_per_oi_z_24h,regime,35
oiw_intensity_entry_dist_7d_atr,location,34
dist_oiw_abs_delta_12h_atr,regime,34
oi_3d_x_funding_1d_chg,regime,33
bollinger_band_width,regime,32
loc_prev_week_range_pos_24,location,32
oi_chg_8h_robust_z_peer_resid,regime,32
funding_rate,regime,31
cs_rank_ret_24h,regime,31
loc_prev_week_range_pos_48,location,31
asset_minus_mkt_oi_1d_z_90d,regime,30
loc_prior_bar_pos_24,location,29
log_oi_to_volume_7d,regime,29
carry_adj_short_ret_self_z_5h,regime,29
asset_minus_mkt_oi_7d_ts_resid,regime,29
ret4h_peer_resid,regime,29
asset_minus_mkt_oi_1d_peer_resid,regime,28
dist_ema20_atr,location,28
oi_value_log_7d_robust_z,regime,27
oi_value_3d_chg_z_90d,regime,27
ema50_slope,regime,26
loc_prior_bar_pos_48,location,26
entry_quality_composite_ts_resid,regime,26
oi_rank,regime,26
amihud_z,regime,25
oi_value_z_30d,regime,25
rolling_range_20,regime,25
up_down_return_mass_ratio_tanh,regime,25
funding_vol_15d_robust_z,regime,25
ob_spread_z_24h,regime,24
ema20_slope_5h,regime,24
prior_range,regime,24
range_per_funding_abs_z_24h,regime,23
efficiency_ratio_20,regime,22
dist_ema50_atr,location,22
dist_range_mid_atr,location,22
loc_range_pos_48,location,21
oi_to_volume_7d_z_180d,regime,21
spike_score_surprise,regime,21
ret24h_peer_resid,regime,21
loc_pullback_depth_24,location,21
asset_funding_rate_mean_7d,regime,20
tail_asymmetry_q90_q10_atr_norm,regime,20
excess_6h_ts_resid,regime,20
asset_minus_mkt_oi_1d_ts_resid,regime,20
oi_trend_7d_robust_z,regime,19
oi_value_7d_chg_z_180d,regime,19
oi_value_log_1d_robust_z,regime,19
oi_value_pct_90d,regime,19
price_x_oi_3d,regime,18
volume_percentile,regime,18
loc_initial_balance_pos_48,location,18
atr_compression_ratio,regime,18
oi_1d_x_funding_1d_chg,regime,17
crowded_long_1d,regime,17
oi_trend_15d_robust_z,regime,17
oi_value_7d_chg_z_90d,regime,17
oiw_pos_delta_entry_dist_1d_atr,location,17
oi_vel_4h,regime,16
price_x_oi_1d,regime,16
fund_high_neg_mom_self_z_10h,regime,16
asset_minus_mkt_oi_1d,regime,16
atr_expansion_ts_resid,regime,16
asset_funding_z,regime,16
asset_minus_mkt_oi_7d,regime,16
funding_per_hour_mkt_resid,regime,15
vol_z_peer_resid,regime,15
loc_prev_day_range_pos_48,location,15
oi_3d_chg_z,regime,15
distance_to_ema,location,15
xasset_ob_liquidity_peer_resid,regime,14
loc_ema_stack_pos_48,location,14
loc_bb_channel_pos_48,location,14
loc_bb_channel_pos_24,location,14
amihud_illiq,regime,14
oi_7d_chg_z,regime,13
donchian_zone_1d_atr,regime,13
rvol_z_peer_resid,regime,13
compression_ratio,regime,13
xasset_asset_minus_mkt_funding,regime,12
volatility_ratio_short_long,regime,12
