fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.004986835,0.3914847,-0.8704787,0.0047066477,0.8663071
1,0.0056217182,0.3902339,-0.86891407,0.0057827462,0.86639124
2,0.007838843,0.39053065,-0.86784446,0.010826441,0.8665133
3,0.008070544,0.3889504,-0.8700462,0.010931743,0.86717033
4,0.00958838,0.3899637,-0.87224096,0.013224409,0.8657905
