fold_id,seed,regime_family,gain,split
0,42,compression,7.071481,14.0
0,42,context,18.576332,5.0
0,42,liquidity,37.344856,26.0
0,42,momentum,2.647746,4.0
0,42,path_structure,59.351562,45.0
0,42,trend,26.586128,23.0
0,42,volatility,23.293821,23.0
0,42,volatility_term_structure,23.678219,16.0
1,42,compression,20.246376,8.0
1,42,context,4.098436,3.0
1,42,liquidity,19.1993,10.0
1,42,momentum,0.4608865,2.0
1,42,path_structure,28.408165,13.0
1,42,trend,17.19539,11.0
1,42,volatility,43.532772,10.0
1,42,volatility_term_structure,4.0160975,8.0
2,42,compression,0.384165,1.0
2,42,momentum,1.10615,1.0
2,42,path_structure,5.8980727,2.0
2,42,volatility,11.9519,5.0
