fold_id,raw_target_name,effective_target_name,target_representation,residualisation_enabled,fit_sample_count,train_effective_valid_count,val_effective_valid_count,train_excluded_missing_nuisance_pct,val_excluded_missing_nuisance_pct,nuisance_columns_requested,nuisance_columns_resolved,intercept,coefficients,fit_support_definition,residualizer_weight_mean,residualizer_weight_p5,residualizer_weight_p50,residualizer_weight_p95,resolved__ema50_ema200_spread_continuous,corr_raw__ema50_ema200_spread_continuous,corr_effective__ema50_ema200_spread_continuous,resolved__atr_change_rate_ts_continuous,corr_raw__atr_change_rate_ts_continuous,corr_effective__atr_change_rate_ts_continuous,resolved__bars_in_high_vol_state_log_norm,corr_raw__bars_in_high_vol_state_log_norm,corr_effective__bars_in_high_vol_state_log_norm,resolved__volatility_of_volatility_48,corr_raw__volatility_of_volatility_48,corr_effective__volatility_of_volatility_48,resolved__trend_strength_percentile,corr_raw__trend_strength_percentile,corr_effective__trend_strength_percentile,resolved__volatility_autocorr_48,corr_raw__volatility_autocorr_48,corr_effective__volatility_autocorr_48,train_processed_valid_count,val_processed_valid_count
0,atr_norm_returns_target,atr_norm_returns_target_miner_effective,residualised,True,16380,16380,5940,0.2222222222222222,0.15384615384615385,"[""ema50_ema200_spread_continuous"", ""atr_change_rate_ts_continuous"", ""bars_in_high_vol_state_log_norm"", ""volatility_of_volatility_48"", ""trend_strength_percentile"", ""volatility_autocorr_48""]","[""ema50_ema200_spread_atr"", ""atr_change_rate"", ""bars_in_high_vol_state_log_norm"", ""volatility_of_volatility_48"", ""trend_strength_percentile"", ""volatility_autocorr_48""]",-0.039592553874138015,"[-0.012204555622646739, -0.012204555622646742, -0.012204555622646742, -0.012204555622646742, -0.012204555622646742, -0.012204555622646742]",finite(raw_target)&finite(all_nuisance_columns) on fold-train partition,1.4113179699878262,1.2441539764404297,1.5,1.5,ema50_ema200_spread_atr,0.010887495144129082,0.027284603994407564,atr_change_rate,0.010887495144129082,0.027284603994407564,bars_in_high_vol_state_log_norm,0.010887495144129082,0.027284603994407564,volatility_of_volatility_48,0.010887495144129082,0.027284603994407564,trend_strength_percentile,0.010887495144129082,0.027284603994407564,volatility_autocorr_48,0.010887495144129082,0.027284603994407564,16380,5940
1,atr_norm_returns_target,atr_norm_returns_target_miner_effective,residualised,True,22320,22320,5400,0.20512820512820518,0.23076923076923073,"[""ema50_ema200_spread_continuous"", ""atr_change_rate_ts_continuous"", ""bars_in_high_vol_state_log_norm"", ""volatility_of_volatility_48"", ""trend_strength_percentile"", ""volatility_autocorr_48""]","[""ema50_ema200_spread_atr"", ""atr_change_rate"", ""bars_in_high_vol_state_log_norm"", ""volatility_of_volatility_48"", ""trend_strength_percentile"", ""volatility_autocorr_48""]",-0.03429188097067808,"[-0.011537189553804374, -0.01153718955380437, -0.01153718955380437, -0.01153718955380437, -0.01153718955380437, -0.01153718955380437]",finite(raw_target)&finite(all_nuisance_columns) on fold-train partition,1.4115309243481005,1.2441539764404297,1.5,1.5,ema50_ema200_spread_atr,0.007866829498478688,0.023800157119178236,atr_change_rate,0.007866829498478688,0.023800157119178236,bars_in_high_vol_state_log_norm,0.007866829498478688,0.023800157119178236,volatility_of_volatility_48,0.007866829498478688,0.023800157119178236,trend_strength_percentile,0.007866829498478688,0.023800157119178236,volatility_autocorr_48,0.007866829498478688,0.023800157119178236,22320,5400
2,atr_norm_returns_target,atr_norm_returns_target_miner_effective,residualised,True,27720,27720,5400,0.2102564102564103,0.23076923076923073,"[""ema50_ema200_spread_continuous"", ""atr_change_rate_ts_continuous"", ""bars_in_high_vol_state_log_norm"", ""volatility_of_volatility_48"", ""trend_strength_percentile"", ""volatility_autocorr_48""]","[""ema50_ema200_spread_atr"", ""atr_change_rate"", ""bars_in_high_vol_state_log_norm"", ""volatility_of_volatility_48"", ""trend_strength_percentile"", ""volatility_autocorr_48""]",-0.029585147969958,"[-0.002377963159702951, -0.00237796315970295, -0.00237796315970295, -0.00237796315970295, -0.00237796315970295, -0.00237796315970295]",finite(raw_target)&finite(all_nuisance_columns) on fold-train partition,1.4054780012837909,1.2441539764404297,1.5,1.5,ema50_ema200_spread_atr,0.018075046107102182,0.022072062672663238,atr_change_rate,0.018075046107102182,0.022072062672663238,bars_in_high_vol_state_log_norm,0.018075046107102182,0.022072062672663238,volatility_of_volatility_48,0.018075046107102182,0.022072062672663238,trend_strength_percentile,0.018075046107102182,0.022072062672663238,volatility_autocorr_48,0.018075046107102182,0.022072062672663238,27720,5400
