fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon,total_splits,total_gain,is_healthy_fold,health_reason
0,42,31,0.11058477091021504,6,64,16,quantile,0.35,quantile,quantile,atr_norm_returns_target,3,383,427.31012,True,healthy
1,42,16,0.11505327815767569,6,64,22,quantile,0.35,quantile,quantile,atr_norm_returns_target,3,198,298.50113,True,healthy
2,42,1,0.11481634596116237,6,64,27,quantile,0.35,quantile,quantile,atr_norm_returns_target,3,13,26.405275,False,low_iterations_or_gain
