fold_id,seed,group,gain,split
0,42,location,228.75996,227.0
0,42,regime,198.55014,156.0
1,42,location,161.3437,133.0
1,42,regime,137.15742,65.0
2,42,location,7.064988,4.0
2,42,regime,19.340288,9.0
