fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.0039443714,0.32324386,-0.7812716621160507,0.012218992225825787,0.7343469601869579
1,0.0039346404,0.31813344,-0.7789853811264038,0.011430129408836365,0.7394806849956518
2,0.0039770226,0.31763774,-0.7824340337514878,0.009861395694315434,0.741649327278138
