timestamp,symbol,timeframe,run_optimization,loaded_from,bundle_path,n_bars,start,end,kalman_Q,kalman_R,volume_weight,volume_adaptive,total_loss,smoothness_penalty,tracking_penalty,volume_weight_used,volume_adaptive_used,parameter_regularization,volume_kalman_snr_improvement,volume_kalman_noise_reduction,volume_kalman_tracking_rmse,moving_average_snr_improvement,moving_average_noise_reduction,moving_average_tracking_rmse,fisher_snr_improvement,fisher_noise_reduction,fisher_tracking_rmse
20260131_225435,BNBUSDT,15m,True,,outcomes/meta_labeling_hpo_sample_weighted/BNBUSDT_15m_20260131_235411/layer0_kalman_bundle.joblib,17278,2025-07-06 20:45:00,2026-01-02 20:45:00,0.0005324600975689569,0.020316027766016837,0.30000000000000004,False,4.375917077813363,3.896863411087554,0.44514921560208975,0.6000000000000001,False,0.03390445112371963,2131.1133860810705,0.9995306600486636,2.782571939812756,176.8342779234986,0.9943654853009478,9.650224549610222,8.297329233863092e-05,-8.257977778924896e-06,990.829813073797
