feature_a,feature_b,lift,final_pair_score
sv_imb_12,mae_8h,7.392695839440074,7.392695839440074
rng_z,dir_path_short_2h,7.286567377737005,7.286567377737005
ffd_accel_06,shock_decay,4.565180455860945,4.565180455860945
evr_6,dir_path_short_2h,4.011609170671066,4.011609170671066
mae_8h,accept_gt66,3.9878685808567305,3.9878685808567305
trend_slope_48h,prog_eff_12,3.7846261099739045,3.7846261099739045
press_12,dir_path_short_2h,3.777750737117986,3.777750737117986
press_12,down_up_vol_ratio_24,3.6187209155206967,3.6187209155206967
prog_eff_12,dir_path_short_2h,3.491643464379849,3.491643464379849
press_12,ffd_accel_06,3.4651559620503716,3.4651559620503716
down_up_vol_ratio_24,mae_8h,3.3492986025961287,3.3492986025961287
evr_6,accept_gt66,3.3136923239942386,3.3136923239942386
rv_2h,mae_8h,3.27770265379249,3.27770265379249
prog_eff_24,dir_path_short_2h,3.2583166845597606,3.2583166845597606
press_12,evr_6,3.1648191959981453,3.1648191959981453
evr_6,trend_slope_120h,3.124260723104048,3.124260723104048
hh_count_12,sv_imb_24,3.1017862092922774,3.1017862092922774
prog_eff_12,prog_eff_24,3.790169760157629,3.032135808126103
shock_decay,mae_8h,2.963934895413189,2.963934895413189
hh_count_12,evr_6,2.9534120230868197,2.9534120230868197
volume_trend_alignment,rv_2h,2.9475897800155977,2.9475897800155977
prog_eff_24,accept_gt66,2.9094927296962334,2.9094927296962334
hh_count_12,rv_ratio_24_120,2.8802628896325544,2.8802628896325544
hh_count_12,trend_snr,2.872390358444568,2.872390358444568
hh_count_12,mae_8h,2.7664076337668786,2.7664076337668786
kf_ret1h_mean,dir_path_short_2h,2.7263672573868534,2.7263672573868534
hh_count_12,prog_eff_24,2.692012849441212,2.692012849441212
sv_imb_12,dir_path_short_2h,2.6811381944155155,2.6811381944155155
rng_z,accept_gt66,2.6801887060855485,2.6801887060855485
hh_count_12,dist_from_low_48h,2.6726810406421877,2.6726810406421877
down_up_vol_ratio_24,bars_in_high_vol_state_log_norm,2.6597406344456234,2.6597406344456234
shock_decay,accept_gt66,2.611392879267743,2.611392879267743
evr_6,rv_2h,2.5784131632438037,2.5784131632438037
rv_2h,sv_imb_12,2.5623229449556284,2.5623229449556284
bars_in_high_vol_state_log_norm,dir_path_short_2h,2.520947489431778,2.520947489431778
kf_ret1h_mean,prog_eff_24,2.519974832006303,2.519974832006303
press_12,kf_ret1h_mean,2.4162280663735296,2.4162280663735296
prog_eff_12,accept_gt66,2.4027008424564777,2.4027008424564777
rng_z,prog_eff_12,2.402091317024954,2.402091317024954
trend_slope_120h,sv_imb_12,2.4015832331292297,2.4015832331292297
