,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
ts_24,0.07253647,0.0040127095,1.3112186,58.666668,2.924988,1176.6809,14748.861,854.4887,254572.03,8.134522,0.48175776,137.35214,1.0,0.7081738,0.74940246,1.0,0.975,1.0,0.0,1.0,0.16666667,0.94375,1.0
ll_count_24,0.061611064,0.008401066,0.45183828,54.0,2.6457512,1102.1444,12098.744,1846.656,79267.39,6.81293,1.018768,45.560932,2.0,0.6194665,0.9017217,0.83172697,0.925,1.0,0.0,2.5,0.5,0.8386998,2.0
press_24,0.051287156,0.0100673875,0.26127657,48.166668,8.091491,286.7244,10602.966,2496.5957,45030.473,5.8285365,1.3286017,25.569618,5.0,0.0,0.9017217,0.67271817,0.775,1.0,0.0,4.0,1.5,0.713745,3.0
vol_z_30_calm,0.043216303,0.012576718,0.1485005,68.833336,9.616248,492.71066,7681.5576,3094.858,19065.924,4.8963203,1.8226568,13.1533,12.0,0.0,0.89362574,0.5484109,0.6,0.8333333,0.0,6.0,2.6666667,0.576626,4.0
z_vwap_12,0.03878901,0.004380927,0.34344044,40.833332,4.7404876,351.72778,7283.565,1003.0076,52891.242,4.088838,0.5916107,28.259455,4.0,0.08499373,0.9017217,0.48022178,0.725,0.8333333,0.0,6.5,1.8333334,0.570372,5.0
bb_pos_12,0.03540944,0.0032957557,0.38043728,46.5,2.291288,943.6833,6913.9897,903.1075,52931.965,3.7991204,0.491535,29.363762,3.0,0.18096234,0.0,0.4281696,0.775,0.16666667,0.0,10.5,1.5,0.45424327,6.0
bb_pos_24,0.038048793,0.0075355386,0.19211772,42.166668,5.2095,341.3049,7169.9253,1288.3779,39901.203,4.0059314,0.64887965,24.731066,8.0,0.7669638,0.8072685,0.46882093,0.5,0.33333334,0.0,10.0,3.3333333,0.43285152,7.0
dir_path_edge_2h,0.03456108,0.0076871766,0.15538453,37.5,7.632169,184.253,6623.4707,1652.303,26551.043,3.671089,0.944505,14.268738,9.0,0.0,0.18387732,0.41510317,0.275,0.6666667,0.0,6.0,4.8333335,0.39705676,8.0
time_since_peak_12h,0.035670307,0.0089205075,0.14263436,43.0,7.6811457,240.7193,6813.69,1788.7062,25955.28,3.8704545,0.98038125,15.280197,11.0,0.2285086,0.9017217,0.4321875,0.425,0.33333334,0.0,10.5,3.8333333,0.39395314,9.0
ll_count_12,0.031831436,0.0042932606,0.23600718,37.166668,5.335937,258.87885,6208.82,1071.3033,35983.684,3.5937917,0.61790186,20.901926,7.0,0.8548754,0.77926314,0.3730612,0.5,0.33333334,0.0,11.5,3.3333333,0.3801837,10.0
dist_from_low_120h,0.033029664,0.006648485,0.1640913,42.5,6.370505,283.53326,5963.8315,1514.5299,23484.045,3.5429368,0.9008218,13.93439,10.0,0.89296323,1.0,0.39151633,0.45,0.33333334,0.0,12.0,3.6666667,0.377834,11.0
ts_12,0.030722652,0.004080307,0.23132603,36.333332,1.1055416,1194.0854,5827.404,755.8115,44930.03,3.251541,0.44050783,24.00075,6.0,0.3173621,0.8920707,0.35598373,0.575,0.16666667,0.0,12.0,2.8333333,0.36454105,12.0
hh_count_24,0.03031241,0.0068091517,0.13494223,32.833332,4.2589774,253.11893,6001.282,1744.0967,20649.88,3.3472226,0.87744224,12.768816,13.0,0.0,0.51905125,0.34966516,0.475,0.16666667,0.0,12.5,3.5,0.33606586,13.0
asset_atr_level,0.02649441,0.0072462484,0.096871324,54.333332,8.239471,358.2889,4321.871,1195.1489,15628.653,2.965646,0.8210826,10.711536,16.0,0.03790704,0.88663155,0.29086035,0.25,0.33333334,0.0,17.0,5.0,0.27247322,14.0
