feature_name,group,usage_count
reg_atr_change_rate_ts_band25_75,regime,142
reg_atr_change_rate_ts_top30,regime,84
reg_atr_change_rate_ts_top60,regime,76
reg_atr_change_rate_ts_top50,regime,74
reg_ema20_gt_ema50_raw,regime,68
reg_atr_change_rate_ts_top40,regime,67
reg_atr_change_rate_ts_top20,regime,67
loc_dist_ema20_atr_ts_band25_75,location,56
reg_atr_change_rate_ts_top70,regime,55
reg_atr_change_rate_ts_top80,regime,52
reg_atr_change_rate_ts_band30_70,regime,43
loc_dist_ema20_atr_ts_top50,location,40
loc_dist_ema20_atr_ts_top40,location,38
reg_atr_change_rate_ts_bot50,regime,29
reg_atr_change_rate_ts_band20_80,regime,27
loc_dist_ema20_atr_ts_top80,location,26
reg_atr_change_rate_ts_bot70,regime,25
loc_dist_ema20_atr_ts_top30,location,23
reg_atr_compression_ratio_ts_band25_75,regime,20
loc_dist_ema20_atr_ts_top20,location,18
loc_dist_ema50_atr_ts_band25_75,location,18
reg_atr_change_rate_ts_band40_60,regime,17
loc_dist_ema20_atr_ts_band40_60,location,17
reg_atr_change_rate_ts_bot40,regime,13
reg_atr_change_rate_ts_bot80,regime,13
loc_dist_ema20_atr_ts_bot70,location,12
reg_atr_change_rate_ts_bot30,regime,12
loc_dist_ema20_atr_ts_top70,location,10
reg_ema50_gt_ema200_raw,regime,9
reg_atr_change_rate_ts_bot20,regime,8
loc_dist_ema20_atr_ts_band30_70,location,8
loc_dist_ema20_atr_ts_top60,location,6
loc_dist_ema20_atr_ts_band20_80,location,5
loc_dist_ema20_atr_ts_bot80,location,5
loc_dist_ema50_atr_ts_top20,location,4
reg_price_lt_ema200_raw,regime,4
loc_dist_ema20_atr_ts_bot30,location,3
