feature_name,status,reason,support,group,regime_family
loc_dist_ema20_atr_ts_top20,retained,retained,297392,location,
loc_dist_ema20_atr_ts_bot20,retained,retained,74267,location,
loc_dist_ema20_atr_ts_top30,retained,retained,260252,location,
loc_dist_ema20_atr_ts_bot30,retained,retained,111400,location,
loc_dist_ema20_atr_ts_top40,retained,retained,223119,location,
loc_dist_ema20_atr_ts_bot40,retained,retained,148540,location,
loc_dist_ema20_atr_ts_top50,retained,retained,185986,location,
loc_dist_ema20_atr_ts_bot50,retained,retained,185675,location,
loc_dist_ema20_atr_ts_top60,retained,retained,148847,location,
loc_dist_ema20_atr_ts_bot60,retained,retained,222812,location,
loc_dist_ema20_atr_ts_top70,retained,retained,111707,location,
loc_dist_ema20_atr_ts_bot70,retained,retained,259947,location,
loc_dist_ema20_atr_ts_top80,retained,retained,74573,location,
loc_dist_ema20_atr_ts_bot80,retained,retained,297085,location,
loc_dist_ema20_atr_ts_band20_80,retained,retained,223114,location,
loc_dist_ema20_atr_ts_band25_75,retained,retained,185968,location,
loc_dist_ema20_atr_ts_band30_70,retained,retained,148836,location,
loc_dist_ema20_atr_ts_band40_60,retained,retained,74568,location,
loc_dist_ema50_atr_ts_top20,dropped,duplicate_of_loc_dist_ema20_atr_ts_top20,297392,location,
loc_dist_ema50_atr_ts_bot20,dropped,duplicate_of_loc_dist_ema20_atr_ts_bot20,74267,location,
loc_dist_ema50_atr_ts_top30,dropped,duplicate_of_loc_dist_ema20_atr_ts_top30,260252,location,
loc_dist_ema50_atr_ts_bot30,dropped,duplicate_of_loc_dist_ema20_atr_ts_bot30,111400,location,
loc_dist_ema50_atr_ts_top40,dropped,duplicate_of_loc_dist_ema20_atr_ts_top40,223119,location,
loc_dist_ema50_atr_ts_bot40,dropped,duplicate_of_loc_dist_ema20_atr_ts_bot40,148540,location,
loc_dist_ema50_atr_ts_top50,dropped,duplicate_of_loc_dist_ema20_atr_ts_top50,185986,location,
loc_dist_ema50_atr_ts_bot50,dropped,duplicate_of_loc_dist_ema20_atr_ts_bot50,185675,location,
loc_dist_ema50_atr_ts_top60,dropped,duplicate_of_loc_dist_ema20_atr_ts_top60,148847,location,
loc_dist_ema50_atr_ts_bot60,dropped,duplicate_of_loc_dist_ema20_atr_ts_bot60,222812,location,
loc_dist_ema50_atr_ts_top70,dropped,duplicate_of_loc_dist_ema20_atr_ts_top70,111707,location,
loc_dist_ema50_atr_ts_bot70,dropped,duplicate_of_loc_dist_ema20_atr_ts_bot70,259947,location,
loc_dist_ema50_atr_ts_top80,dropped,duplicate_of_loc_dist_ema20_atr_ts_top80,74573,location,
loc_dist_ema50_atr_ts_bot80,dropped,duplicate_of_loc_dist_ema20_atr_ts_bot80,297085,location,
loc_dist_ema50_atr_ts_band20_80,dropped,duplicate_of_loc_dist_ema20_atr_ts_band20_80,223114,location,
loc_dist_ema50_atr_ts_band25_75,dropped,duplicate_of_loc_dist_ema20_atr_ts_band25_75,185968,location,
loc_dist_ema50_atr_ts_band30_70,dropped,duplicate_of_loc_dist_ema20_atr_ts_band30_70,148836,location,
loc_dist_ema50_atr_ts_band40_60,dropped,duplicate_of_loc_dist_ema20_atr_ts_band40_60,74568,location,
loc_dist_ema200_atr_ts_top20,dropped,duplicate_of_loc_dist_ema20_atr_ts_top20,297392,location,
