fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,-0.06840569,0.09065143,-0.3822847783565521,-0.02325397916138172,-1.8057434431284492e-06
1,-0.0666604,0.08876008,-0.3494024211168289,-0.022332774475216866,-1.8937441461730505e-06
2,-0.068655185,0.08777175,-0.3475590944290161,-0.02600254863500595,-2.1069892682135115e-06
3,-0.06866833,0.08581784,-0.34290825128555297,-0.02732420712709427,-3.446429309406076e-06
4,-0.06761825,0.083907016,-0.3389764106273651,-0.027928899973630905,-3.7478602826013056e-06
