canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(loc_ema_stack_pos_48<=0.25638697)|(amihud_illiq>0.16751918&range_24h_pct>0.068729788),3,3,location|regime,compression|liquidity,trend,compression|liquidity|trend
(*)|(dist_vwap_atr>0.028370902&loc_ema_stack_pos_48>0.25638697)|(range_24h_pct>0.068729788),3,3,location|regime,compression,context|trend,compression|context|trend
(*)|(*)|(direction_entropy_20>0.36961919&ema_slope_norm>0.16825521&prior_range<=-0.15663576),3,3,regime,context|path_structure|trend,,context|path_structure|trend
(*)|(dist_prior_day_low<=0.056735501&dist_rolling_7d_high<=0.17100257)|(bollinger_band_width<=-0.0096124476&prior_range>-0.15663576),4,4,location|regime,compression|context,context,compression|context
(*)|(dist_prior_day_low>0.056735501&dist_rolling_7d_high<=0.17100257)|(prior_range>-0.15663576),3,3,location|regime,context,context,context
(*)|(dist_rolling_7d_high>0.17100257)|(ema50_slope<=-0.62782162&prior_range>-0.15663576),3,3,location|regime,context|trend,context,context|trend
(*)|(loc_ema_stack_pos_48<=-0.49886483&zscore_price_50<=-0.5479334)|(realized_volatility_24h>-0.23909201&true_range_percentile<=1.1074654),4,4,location|regime,volatility,context|trend,context|trend|volatility
(*)|(loc_ema_stack_pos_48>-0.49886483&zscore_price_50<=-0.5479334)|(realized_volatility_24h>-0.23909201&true_range_percentile<=1.1074654),4,4,location|regime,volatility,context|trend,context|trend|volatility
(*)|(zscore_price_50<=-0.5479334)|(realized_volatility_24h>-0.23909201&true_range_percentile>1.1074654),3,3,location|regime,volatility,context,context|volatility
(*)|(dist_weekly_vwap>0.052329637&zscore_price_50>-0.5479334)|(realized_volatility_24h>-0.23909201),3,3,location|regime,volatility,context,context|volatility
(*)|(*)|(choppiness_index_20>0.46323392&range_24h_pct<=0.041775525&volume_zscore_48h<=-0.56578124),3,3,regime,compression|liquidity|path_structure,,compression|liquidity|path_structure
(*)|(loc_prior_bar_pos_48<=-0.41666904)|(prior_range<=0.45379427&prior_range>-0.47124338&range_24h_pct>0.041775525),4,4,location|regime,compression|context,context,compression|context
(*)|(dist_ema20_atr<=0.52350652&zscore_price_50<=-0.74852788)|(prior_range>0.45379427&range_24h_pct>0.041775525),4,4,location|regime,compression|context,context,compression|context
(*)|(dist_ema20_atr<=0.52350652&zscore_price_50>-0.74852788)|(prior_range>0.45379427&range_24h_pct>0.041775525),4,4,location|regime,compression|context,context,compression|context
(*)|(dist_prior_day_low<=0.036789279&dist_rolling_7d_high<=0.079379335)|(prior_volatility<=0.094777741&volume_autocorr_48>-0.32351112),4,4,location|regime,context|liquidity,context,context|liquidity
(*)|(dist_prior_day_low<=0.036789279&dist_rolling_7d_high>0.079379335)|(direction_entropy_20<=0.096216798&prior_volatility<=0.094777741),4,4,location|regime,context|path_structure,context,context|path_structure
(*)|(dist_weekly_vwap<=-0.078696042)|(prior_volatility>0.094777741),2,2,location|regime,context,context,context
(*)|(dist_ema200_atr<=1.6162195&dist_ema200_atr>0.0065993294&dist_weekly_vwap>-0.078696042)|(prior_volatility>0.094777741),4,4,location|regime,context,context,context
(*)|(dist_ema200_atr>1.6162195&dist_weekly_vwap>-0.078696042)|(prior_volatility>0.094777741),3,3,location|regime,context,context,context
(*)|(zscore_price_200>0.8468135)|(range_expansion_ratio<=0.43935874&rolling_range_20<=-0.21504116),3,3,location|regime,compression|volatility_term_structure,context,compression|context|volatility_term_structure
(*)|(dist_rolling_7d_high<=0.10969415&loc_prev_week_range_pos_48<=0.60188693)|(rolling_range_20>-0.21504116),3,3,location|regime,compression,context,compression|context
(*)|(dist_rolling_7d_high<=0.16949151&loc_prev_week_range_pos_48>0.60188693)|(rolling_range_20>-0.21504116&true_range_percentile>0.71589226),4,4,location|regime,compression|volatility,context,compression|context|volatility
(*)|(dist_rolling_7d_high>0.16949151)|(rolling_range_20>-0.21504116&true_range_percentile<=1.1606231),3,3,location|regime,compression|volatility,context,compression|context|volatility
(*)|(dist_rolling_7d_high>0.16949151)|(rolling_range_20>-0.21504116&true_range_percentile>1.1606231),3,3,location|regime,compression|volatility,context,compression|context|volatility
(*)|(dist_rolling_7d_high<=0.066528328)|(range_24h_pct<=0.049604192&return_autocorr_48>-0.30165517),3,3,location|regime,compression|momentum,context,compression|context|momentum
(*)|(dist_rolling_7d_high>0.066528328&loc_pullback_depth_48<=0.23671062)|(range_24h_pct<=0.049604192),3,3,location|regime,compression,context|path_structure,compression|context|path_structure
(*)|(dist_weekly_vwap<=-0.043798238)|(range_24h_pct<=0.11370909&range_24h_pct>0.073803067),3,3,location|regime,compression,context,compression|context
(*)|(dist_weekly_vwap<=-0.043798238)|(range_24h_pct>0.11370909),2,2,location|regime,compression,context,compression|context
(*)|(bars_in_high_vol_state_log_norm<=1.2585354&dist_weekly_vwap>-0.043798238)|(range_24h_pct>0.073803067),3,3,location|regime,compression,context,compression|context
(*)|(loc_initial_balance_pos_48>0.25120232&loc_pivot_ladder_pos_24<=-0.01511565)|(compression_score<=0.16827108&prior_range<=0.47631723&rolling_range_20<=-0.1067524&up_down_return_mass_ratio_tanh<=0.88987601),6,6,location|regime,compression|context|path_structure|volatility_term_structure,context,compression|context|path_structure|volatility_term_structure
(*)|(loc_pivot_ladder_pos_24>-0.01511565)|(compression_score<=0.16827108&prior_range<=0.47631723&rolling_range_20<=-0.1067524&up_down_return_mass_ratio_tanh<=0.88987601),5,5,location|regime,compression|context|path_structure|volatility_term_structure,context,compression|context|path_structure|volatility_term_structure
(*)|(loc_pivot_ladder_pos_24>0.26604459)|(prior_range<=0.47631723&up_down_return_mass_ratio_tanh>0.88987601),3,3,location|regime,context|path_structure,context,context|path_structure
(*)|(dist_weekly_vwap<=-0.070004448)|(prior_range>0.47631723),2,2,location|regime,context,context,context
(*)|(dist_weekly_vwap>0.010862571)|(prior_range>0.47631723),2,2,location|regime,context,context,context
(*)|(dist_rolling_7d_high<=0.27165833&loc_initial_balance_pos_48>0.28888869&loc_vwap_dev_z_48<=0.47119462)|(range_24h_pct<=0.046013843&rolling_range_20<=-0.51242524),5,5,location|regime,compression,context|liquidity,compression|context|liquidity
(*)|(dist_rolling_7d_high<=0.27165833&loc_vwap_dev_z_48<=0.47119462)|(range_24h_pct<=0.046013843&rolling_range_20>-0.51242524),4,4,location|regime,compression,context|liquidity,compression|context|liquidity
(*)|(dist_rolling_7d_high<=0.27165833&loc_ema_stack_pos_24<=-0.10919879&loc_ema_stack_pos_48>-0.86704135)|(prior_range<=0.57065433&range_24h_pct>0.046013843),5,5,location|regime,compression|context,context|trend,compression|context|trend
(*)|(dist_rolling_7d_high<=0.27165833&zscore_price_200>1.2329781)|(prior_range>0.57065433&range_24h_pct>0.046013843),4,4,location|regime,compression|context,context,compression|context
(*)|(dist_rolling_7d_high>0.27165833)|(rolling_range_20>0.11009459),2,2,location|regime,compression,context,compression|context
(*)|(dist_vwap_atr<=-0.017627334&dist_weekly_vwap<=-0.038936466&loc_prior_bar_pos_24>-0.89495069)|(prior_range<=1.4751256),4,4,location|regime,context,context,context
(*)|(dist_vwap_atr<=-0.017627334&dist_weekly_vwap>-0.038936466&loc_prior_bar_pos_24>-0.89495069)|(prior_range<=1.4751256),4,4,location|regime,context,context,context
(*)|(dist_vwap_atr<=0.012366674&dist_vwap_atr>-0.017627334&loc_prior_bar_pos_24>-0.89495069)|(prior_range<=1.4751256&volatility_ratio_short_long<=-0.97921538),5,5,location|regime,context|volatility,context,context|volatility
(*)|(dist_vwap_atr>0.012366674)|(efficiency_ratio_20<=-0.16237512&prior_range<=1.4751256),3,3,location|regime,context|path_structure,context,context|path_structure
(*)|(*)|(prior_range>1.4751256),1,1,regime,context,,context
(*)|(dist_rolling_7d_high>0.050379567&zscore_price_50>-0.88985777)|(prior_volatility<=0.017840056&up_down_return_mass_ratio_tanh<=0.00000000000000000000000000000000001),4,4,location|regime,context|path_structure,context,context|path_structure
(*)|(*)|(ema20_slope_5h<=0.080114216&prior_range<=0.16141506&prior_volatility>0.017840056),3,3,regime,context|trend,,context|trend
(*)|(dist_rolling_7d_high<=0.22307369&loc_range_pos_48>0.6535719)|(prior_range>0.16141506&prior_volatility>0.017840056),4,4,location|regime,context,context,context
(*)|(dist_rolling_7d_high>0.22307369)|(prior_range>0.16141506&prior_volatility>0.017840056),3,3,location|regime,context,context,context
(*)|(loc_ema_stack_pos_24>-0.33783263)|(prior_volatility<=0.32800645&range_24h_pct<=0.099851608&range_expansion_ratio<=0.79465699&up_down_return_mass_ratio_tanh<=-0.066816911),5,5,location|regime,compression|context|path_structure|volatility_term_structure,trend,compression|context|path_structure|trend|volatility_term_structure
(*)|(*)|(prior_volatility>0.32800645&range_24h_pct<=0.099851608&return_autocorr_48<=0.37497094),3,3,regime,compression|context|momentum,,compression|context|momentum
(*)|(dist_ema50_atr<=0.0024122363)|(range_24h_pct>0.099851608),2,2,location|regime,compression,context,compression|context
(*)|(dist_ema50_atr>0.0024122363)|(range_24h_pct>0.099851608),2,2,location|regime,compression,context,compression|context
(*)|(dist_weekly_vwap<=0.041895144&dist_weekly_vwap>-0.074916765&loc_prior_bar_pos_24>-0.77778411&loc_range_pos_48<=0.39724287)|(dist_ema_fast<=0.00083447015&range_24h_pct<=0.071724296),6,6,location|regime,compression|trend,context,compression|context|trend
(*)|(dist_weekly_vwap<=0.041895144&dist_weekly_vwap>-0.074916765&loc_prior_bar_pos_24>-0.77778411&loc_range_pos_48>0.39724287)|(dist_ema_fast<=0.00083447015&range_24h_pct<=0.071724296),6,6,location|regime,compression|trend,context,compression|context|trend
(*)|(dist_ema50_atr<=-0.0025231317&dist_prior_day_low<=0.042506844)|(range_24h_pct>0.071724296),3,3,location|regime,compression,context,compression|context
(*)|(dist_ema50_atr<=-0.0025231317&dist_prior_day_low>0.042506844)|(range_24h_pct>0.071724296),3,3,location|regime,compression,context,compression|context
(*)|(dist_ema50_atr>-0.0025231317&loc_ema_stack_pos_24>0.57422256)|(range_24h_pct>0.071724296),3,3,location|regime,compression,context|trend,compression|context|trend
(*)|(loc_prior_bar_pos_48>-0.29999787)|(range_24h_pct<=0.044025093&volume_autocorr_48>-0.5784688),3,3,location|regime,compression|liquidity,context,compression|context|liquidity
(*)|(loc_range_pos_24>0.32673243&zscore_price_200<=-0.24005093)|(prior_volatility<=0.2236346&range_24h_pct>0.044025093&volume_zscore_48h<=0.19280498),5,5,location|regime,compression|context|liquidity,context,compression|context|liquidity
(*)|(*)|(compression_ratio<=-0.010595833&prior_volatility<=0.2236346&range_24h_pct>0.044025093&volume_zscore_48h>0.19280498),4,4,regime,compression|context|liquidity|volatility_term_structure,,compression|context|liquidity|volatility_term_structure
(*)|(dist_weekly_vwap<=-0.051530421)|(prior_volatility>0.2236346&range_24h_pct>0.044025093),3,3,location|regime,compression|context,context,compression|context
(*)|(dist_weekly_vwap>-0.051530421)|(compression_score>0.00000000000000000000000000000000001&prior_volatility>0.2236346&range_24h_pct>0.044025093),4,4,location|regime,compression|context|volatility_term_structure,context,compression|context|volatility_term_structure
(*)|(dist_prior_day_high>0.018222019&dist_rolling_7d_high<=0.24724466&dist_weekly_vwap<=0.023580724)|(prior_range<=0.4650487&trend_acceleration>-0.38399073&up_down_return_mass_ratio_tanh<=1.1040477),6,6,location|regime,context|path_structure|trend,context,context|path_structure|trend
(*)|(dist_rolling_7d_high<=0.24724466)|(prior_range<=0.4650487&up_down_return_mass_ratio_tanh>1.1040477),3,3,location|regime,context|path_structure,context,context|path_structure
(*)|(dist_rolling_7d_high>0.24724466)|(prior_range<=0.4650487),2,2,location|regime,context,context,context
(*)|(loc_ema_stack_pos_48<=0.14750031)|(prior_range>0.4650487),2,2,location|regime,context,trend,context|trend
(*)|(dist_rolling_7d_high<=0.32649025&loc_pullback_depth_24>0.21621604)|(prior_volatility<=0.47762895&range_24h_pct>0.028510153&variance_ratio_10_48<=-0.25049242&volume_zscore_48h<=0.2702153),6,6,location|regime,compression|context|liquidity|volatility,context|path_structure,compression|context|liquidity|path_structure|volatility
(*)|(bars_in_high_vol_state_log_norm<=0.52037895&dist_rolling_7d_high<=0.32649025)|(prior_volatility>0.47762895&range_24h_pct>0.028510153),4,4,location|regime,compression|context,context,compression|context
(*)|(bars_in_high_vol_state_log_norm>0.52037895&dist_rolling_7d_high<=0.32649025&zscore_price_200>1.2594827)|(prior_volatility>0.47762895&range_24h_pct>0.028510153),5,5,location|regime,compression|context,context,compression|context
(*)|(dist_rolling_7d_high>0.32649025)|(range_24h_pct>0.028510153),2,2,location|regime,compression,context,compression|context
(*)|(zscore_price_200<=-2.0255954)|(range_24h_pct>0.032337427),2,2,location|regime,compression,context,compression|context
(*)|(zscore_price_200>-2.0255954)|(range_24h_pct<=0.069170117&range_24h_pct>0.032337427&volume_autocorr_48>1.0464798),4,4,location|regime,compression|liquidity,context,compression|context|liquidity
(*)|(zscore_price_200>-2.0255954)|(range_24h_pct>0.069170117&volume_percentile<=0.11221282),3,3,location|regime,compression|liquidity,context,compression|context|liquidity
(*)|(zscore_price_200>-2.0255954)|(range_24h_pct>0.069170117&variance_ratio_10_48>-0.47263592&volume_percentile>0.11221282),4,4,location|regime,compression|liquidity|volatility,context,compression|context|liquidity|volatility
(*)|(*)|(range_24h_pct<=0.049006462&volatility_ratio_short_long<=-0.5144636&volume_autocorr_48>-0.75068092),3,3,regime,compression|liquidity|volatility,,compression|liquidity|volatility
(*)|(loc_prev_day_range_pos_48<=0.51348901)|(range_24h_pct<=0.049006462&volatility_ratio_short_long>-0.5144636&volume_autocorr_48>-0.75068092),4,4,location|regime,compression|liquidity|volatility,context,compression|context|liquidity|volatility
(*)|(loc_prev_day_range_pos_48>0.51348901)|(range_24h_pct<=0.049006462&volatility_ratio_short_long>-0.5144636&volume_autocorr_48>-0.75068092),4,4,location|regime,compression|liquidity|volatility,context,compression|context|liquidity|volatility
(*)|(*)|(range_24h_pct<=0.08868973&range_24h_pct>0.058061957&up_down_semivol_ratio_tanh<=-0.065201849),3,3,regime,compression|path_structure,,compression|path_structure
(*)|(*)|(ema50_slope<=-0.043338992&range_24h_pct>0.08868973),2,2,regime,compression|trend,,compression|trend
(*)|(bars_in_high_vol_state_log_norm>-0.44646677&dist_prior_day_low<=0.041744299)|(choppiness_index_20<=0.31446522&prior_range<=-0.14290148),4,4,location|regime,context|path_structure,context,context|path_structure
(*)|(dist_prior_day_low<=0.041744299)|(choppiness_index_20>0.31446522&ema20_slope_5h<=-0.29614258&prior_range<=-0.14290148),4,4,location|regime,context|path_structure|trend,context,context|path_structure|trend
(*)|(dist_prior_day_high>0.057522915&dist_prior_day_low<=0.023218311&zscore_price_50<=-0.38033813)|(prior_range>-0.14290148),4,4,location|regime,context,context,context
(*)|(dist_prior_day_high>0.057522915&dist_prior_day_low>0.023218311&zscore_price_50<=-0.38033813)|(prior_range>-0.14290148),4,4,location|regime,context,context,context
(*)|(dist_prior_day_low>0.0059269243)|(range_24h_pct<=0.063579261&range_24h_pct>0.037943244&range_expansion_ratio<=0.050969195&tail_asymmetry_q90_q10_atr_norm>0.50694859),5,5,location|regime,compression|path_structure|volatility_term_structure,context,compression|context|path_structure|volatility_term_structure
(*)|(*)|(prior_volatility>-0.11264187&range_24h_pct>0.063579261&range_expansion_ratio<=-0.28779307&up_down_semivol_ratio_tanh<=-0.20341159),4,4,regime,compression|context|path_structure|volatility_term_structure,,compression|context|path_structure|volatility_term_structure
(*)|(*)|(prior_volatility>-0.11264187&range_24h_pct>0.063579261&range_expansion_ratio>-0.28779307&up_down_semivol_ratio_tanh<=-0.20341159),4,4,regime,compression|context|path_structure|volatility_term_structure,,compression|context|path_structure|volatility_term_structure
(*)|(*)|(prior_volatility>-0.11264187&range_24h_pct>0.063579261&up_down_semivol_ratio_tanh>-0.20341159&volatility_ratio_short_long<=-0.073470429),4,4,regime,compression|context|path_structure|volatility,,compression|context|path_structure|volatility
(*)|(dist_prior_day_high<=0.048168391&dist_vwap_atr<=0.027247433&zscore_price_50<=0.90162134)|(compression_score<=-0.22117238&range_24h_pct>0.037179291),5,5,location|regime,compression|volatility_term_structure,context,compression|context|volatility_term_structure
(*)|(dist_prior_day_high<=0.048168391&dist_prior_day_high>0.026249018&dist_vwap_atr<=0.027247433)|(compression_score>-0.22117238&range_24h_pct>0.037179291),5,5,location|regime,compression|volatility_term_structure,context,compression|context|volatility_term_structure
(*)|(dist_prior_day_high>0.048168391&dist_vwap_atr<=0.027247433)|(range_24h_pct>0.037179291&rv_24h<=0.61514843&true_range_percentile>0.37946564),5,5,location|regime,compression|volatility,context,compression|context|volatility
(*)|(dist_vwap_atr>0.027247433)|(range_24h_pct>0.037179291),2,2,location|regime,compression,context,compression|context
(*)|(bars_in_high_vol_state_log_norm>-0.28587222)|(prior_volatility<=-0.017497977&range_24h_pct>0.044894394),3,3,location|regime,compression|context,context,compression|context
(*)|(zscore_price_200<=-1.1675947)|(ema50_slope<=-0.4286941&prior_volatility>-0.017497977&range_24h_pct>0.044894394),4,4,location|regime,compression|context|trend,context,compression|context|trend
(*)|(zscore_price_200>-1.1675947)|(ema50_slope<=-0.4286941&prior_volatility>-0.017497977&range_24h_pct>0.044894394),4,4,location|regime,compression|context|trend,context,compression|context|trend
(*)|(dist_prior_day_high<=0.037640572&zscore_price_50>0.99641961)|(ema50_slope>-0.4286941&prior_volatility>-0.017497977&range_24h_pct>0.044894394),5,5,location|regime,compression|context|trend,context,compression|context|trend
(*)|(*)|(range_24h_pct>0.037412256&realized_volatility_24h<=0.14666812&spectral_entropy_ret_24<=-0.057381302&variance_ratio_10_48<=-0.10922911),4,4,regime,compression|path_structure|volatility,,compression|path_structure|volatility
(*)|(*)|(dist_ema_fast>0.00089610287&range_24h_pct>0.037412256&realized_volatility_24h<=0.14666812&variance_ratio_10_48>-0.10922911),4,4,regime,compression|trend|volatility,,compression|trend|volatility
(*)|(zscore_price_50<=-0.66259205)|(range_24h_pct>0.037412256&realized_volatility_24h>0.14666812),3,3,location|regime,compression|volatility,context,compression|context|volatility
(*)|(zscore_price_50>-0.66259205)|(range_24h_pct>0.037412256&realized_volatility_24h>0.14666812&volume_zscore_48h>-0.28720772),4,4,location|regime,compression|liquidity|volatility,context,compression|context|liquidity|volatility
(*)|(dist_range_mid_atr>-0.62325263&loc_prev_day_range_pos_24<=0.83220011)|(atr_percentile<=0.68308425&atr_percentile>-0.84627569&bollinger_band_width>-0.027206449&realized_volatility_24h<=0.15602329),6,6,location|regime,compression|volatility,context,compression|context|volatility
(*)|(dist_ma100_atr<=-0.0043995273)|(realized_volatility_24h>0.15602329&tail_asymmetry_q90_q10_atr_norm<=0.35487726),3,3,location|regime,path_structure|volatility,context,context|path_structure|volatility
(*)|(dist_ma100_atr<=-0.0043995273)|(realized_volatility_24h>0.15602329&tail_asymmetry_q90_q10_atr_norm>0.35487726),3,3,location|regime,path_structure|volatility,context,context|path_structure|volatility
(*)|(dist_ma100_atr>-0.0043995273)|(realized_volatility_24h>0.15602329&volume_trend_48>0.70462883),3,3,location|regime,liquidity|volatility,context,context|liquidity|volatility
(*)|(loc_prior_bar_pos_48<=-0.49999428)|(bollinger_band_width>-0.0037467866&prior_volatility<=0.50580013&range_24h_pct>0.033871144),4,4,location|regime,compression|context,context,compression|context
(*)|(loc_prior_bar_pos_48>-0.49999428&zscore_price_200>-0.43312812)|(prior_volatility<=0.50580013&range_24h_pct>0.033871144&range_expansion_ratio<=-0.54520297),5,5,location|regime,compression|context|volatility_term_structure,context,compression|context|volatility_term_structure
(*)|(loc_prior_bar_pos_48>-0.49999428)|(bollinger_band_width>0.011526351&prior_volatility<=0.50580013&range_24h_pct>0.033871144&range_expansion_ratio>-0.54520297),5,5,location|regime,compression|context|volatility_term_structure,context,compression|context|volatility_term_structure
(*)|(*)|(ema50_slope<=0.38085321&prior_volatility>0.50580013&range_24h_pct>0.08355929),3,3,regime,compression|context|trend,,compression|context|trend
(*)|(loc_vwap_dev_z_24<=-0.42969909)|(amihud_z>-0.072420061&choppiness_index_20<=0.54433155&compression_ratio>-0.53234202&ema_slope_norm<=0.84307414&prior_range<=0.24829255),6,6,location|regime,context|liquidity|path_structure|trend|volatility_term_structure,liquidity,context|liquidity|path_structure|trend|volatility_term_structure
(*)|(loc_vwap_dev_z_24>-0.42969909)|(amihud_z>-0.072420061&choppiness_index_20<=0.54433155&compression_ratio>-0.53234202&ema_slope_norm<=0.84307414&prior_range<=0.24829255),6,6,location|regime,context|liquidity|path_structure|trend|volatility_term_structure,liquidity,context|liquidity|path_structure|trend|volatility_term_structure
(*)|(*)|(amihud_z>-0.072420061&ema_slope_norm>0.84307414&prior_range<=0.24829255),3,3,regime,context|liquidity|trend,,context|liquidity|trend
(*)|(dist_rolling_7d_high>0.1944059&loc_ema_stack_pos_48<=0.311023)|(amihud_z>-0.072420061&prior_range>0.24829255),4,4,location|regime,context|liquidity,context|trend,context|liquidity|trend
(*)|(loc_vwap_dev_z_48<=0.330551)|(range_24h_pct<=0.069543272&range_expansion_ratio<=-0.19108303&tail_asymmetry_q90_q10_atr_norm>-0.00000000000000000000000000000000001),4,4,location|regime,compression|path_structure|volatility_term_structure,liquidity,compression|liquidity|path_structure|volatility_term_structure
(*)|(dist_ema50_atr<=0.00634606)|(range_24h_pct>0.069543272&return_autocorr_48<=1.0956987&up_down_return_mass_ratio_tanh<=-0.53879619),4,4,location|regime,compression|momentum|path_structure,context,compression|context|momentum|path_structure
(*)|(dist_ema50_atr<=0.00634606)|(range_24h_pct>0.069543272&return_autocorr_48<=1.0956987&up_down_return_mass_ratio_tanh>-0.53879619),4,4,location|regime,compression|momentum|path_structure,context,compression|context|momentum|path_structure
(*)|(dist_ema50_atr>0.00634606)|(range_24h_pct>0.069543272&return_autocorr_48<=1.0956987),3,3,location|regime,compression|momentum,context,compression|context|momentum
(*)|(dist_ema200_atr>-0.012057071&dist_rolling_7d_high<=0.1944059&loc_range_pos_48<=0.30623507)|(*),3,3,location,,context,context
(*)|(dist_rolling_7d_high<=0.1944059&loc_range_pos_48>0.30623507)|(volume_zscore_48h<=-0.92870176),3,3,location|regime,liquidity,context,context|liquidity
(*)|(dist_rolling_7d_high<=0.1944059&loc_range_pos_48>0.30623507)|(tail_asymmetry_q90_q10_atr_norm<=-0.17781843&volume_trend_48>0.77213305&volume_zscore_48h>-0.92870176),5,5,location|regime,liquidity|path_structure,context,context|liquidity|path_structure
(*)|(dist_rolling_7d_high>0.1944059)|(prior_range>0.24829255),2,2,location|regime,context,context,context
(*)|(dist_weekly_vwap>-0.014135627)|(amihud_illiq<=0.70234889&prior_range<=-0.40007988&volume_autocorr_48>-0.72278804),4,4,location|regime,context|liquidity,context,context|liquidity
(*)|(dist_weekly_vwap<=-0.05642591)|(prior_range>-0.40007988&tail_asymmetry_q90_q10_atr_norm<=0.043221522),3,3,location|regime,context|path_structure,context,context|path_structure
