fold_id,seed,group,used_feature_count,split_count
0,42,location,40,349
0,42,regime,56,701
1,42,location,40,438
1,42,regime,56,873
2,42,location,10,13
2,42,regime,8,9
3,42,location,40,363
3,42,regime,57,813
4,42,location,31,131
4,42,regime,52,256
