fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,1,,6,64,185,quantile,0.050000000000000044,quantile,quantile,target_eff,3
1,42,35,,6,64,222,quantile,0.050000000000000044,quantile,quantile,target_eff,3
2,42,94,,6,64,259,quantile,0.050000000000000044,quantile,quantile,target_eff,3
3,42,1,,6,64,297,quantile,0.050000000000000044,quantile,quantile,target_eff,3
4,42,57,,6,64,334,quantile,0.050000000000000044,quantile,quantile,target_eff,3
