pair,symbol,live_rows,reference_rows,live_first,live_last,reference_first,reference_last,overlap_rows,first_overlap_ts,last_overlap_ts,open_max_abs_diff,open_mean_abs_diff,open_mismatch_count_gt_1e-9,open_mismatch_count_gt_tol,high_max_abs_diff,high_mean_abs_diff,high_mismatch_count_gt_1e-9,high_mismatch_count_gt_tol,low_max_abs_diff,low_mean_abs_diff,low_mismatch_count_gt_1e-9,low_mismatch_count_gt_tol,close_max_abs_diff,close_mean_abs_diff,close_mismatch_count_gt_1e-9,close_mismatch_count_gt_tol,volume_max_abs_diff,volume_mean_abs_diff,volume_mismatch_count_gt_1e-9,volume_mismatch_count_gt_tol,exact_rows_within_tol,mismatch_rows_gt_tol,price_mismatch_rows_gt_tol,volume_mismatch_rows_gt_tol,_mismatch_examples_ref
hourly_live_vs_execution_1m_aggregate,BAT/USD:USD,688,19,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-04T05:00:00+00:00,2026-05-14T08:00:00+00:00,19,2026-05-04T05:00:00+00:00,2026-05-14T08:00:00+00:00,0.0007800012826919556,7.315842728865774e-05,4.0,4.0,0.0014899969100952148,0.0001689470128009194,5.0,5.0,0.0016200020909309387,0.00028947427084571436,9.0,9.0,0.0016200020909309387,0.0003368419251943889,9.0,9.0,6520.0,1035.4736842105262,11.0,11.0,8.0,11.0,11.0,11.0,hourly_live_vs_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_execution_1m_aggregate,BB/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,hourly_live_vs_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_execution_1m_aggregate,BCH/USD:USD,690,11,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-07T01:00:00+00:00,2026-05-21T23:00:00+00:00,11,2026-05-07T01:00:00+00:00,2026-05-21T23:00:00+00:00,1.16998291015625,0.5709089799360796,11.0,11.0,2.04998779296875,0.9054537686434659,10.0,10.0,2.20001220703125,0.7609086470170454,9.0,9.0,1.589996337890625,0.7818215110085227,10.0,10.0,98.16999816894531,32.13999999653209,11.0,11.0,0.0,11.0,11.0,11.0,hourly_live_vs_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_execution_1m_aggregate,BDX/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,hourly_live_vs_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_execution_1m_aggregate,BEAM/USD:USD,688,61,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-02T23:00:00+00:00,2026-05-21T21:00:00+00:00,61,2026-05-02T23:00:00+00:00,2026-05-21T21:00:00+00:00,1.4999997802078724e-05,6.721343570312516e-07,5.0,5.0,2.1999934688210487e-05,1.8852468976964715e-06,8.0,8.0,9.50000248849392e-05,2.5409838703812144e-06,6.0,6.0,1.9000028260052204e-05,2.0819716155529022e-06,10.0,10.0,498123.0,18931.426229508197,11.0,11.0,49.0,12.0,12.0,11.0,hourly_live_vs_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_execution_1m_aggregate,BEL/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,hourly_live_vs_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_execution_1m_aggregate,BERA/USD:USD,690,62,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-01T14:00:00+00:00,2026-05-21T15:00:00+00:00,62,2026-05-01T14:00:00+00:00,2026-05-21T15:00:00+00:00,0.0040000081062316895,0.0002096771232543453,6.0,6.0,0.0040000081062316895,0.00030645199360386017,9.0,9.0,0.006999999284744263,0.0007741936752873082,14.0,14.0,0.006999999284744263,0.0008548382789857926,18.0,18.0,20884.599609375,738.48063893472,27.0,27.0,34.0,28.0,22.0,27.0,hourly_live_vs_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_execution_1m_aggregate,BICO/USD:USD,690,57,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-06T21:00:00+00:00,2026-05-21T23:00:00+00:00,57,2026-05-06T21:00:00+00:00,2026-05-21T23:00:00+00:00,0.0005399994552135468,1.0175434382338272e-05,2.0,2.0,0.0005399994552135468,2.210528442734166e-05,5.0,5.0,0.0002500005066394806,4.3859738006926416e-06,1.0,1.0,0.0002500005066394806,1.596492764196898e-05,4.0,4.0,53620.0,2664.0175438596493,6.0,6.0,51.0,6.0,6.0,6.0,hourly_live_vs_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_execution_1m_aggregate,BIGTIME/USD:USD,690,21,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-01T11:00:00+00:00,2026-05-15T18:00:00+00:00,21,2026-05-01T11:00:00+00:00,2026-05-15T18:00:00+00:00,0.00016999989748001099,8.095233213333857e-06,1.0,1.0,0.00016999989748001099,8.095233213333857e-06,1.0,1.0,0.0,0.0,0.0,0.0,9.0000219643116e-05,4.2857247449102854e-06,1.0,1.0,9847.0,468.9047619047619,1.0,1.0,20.0,1.0,1.0,1.0,hourly_live_vs_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_execution_1m_aggregate,BIO/USD:USD,691,35,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-04T21:00:00+00:00,2026-05-12T07:00:00+00:00,35,2026-05-04T21:00:00+00:00,2026-05-12T07:00:00+00:00,0.0010700002312660217,0.00011628589459827968,11.0,11.0,0.003970000892877579,0.0005517144288335528,18.0,18.0,0.001760002225637436,0.00023257157632282802,17.0,17.0,0.0034999996423721313,0.0005591430834361485,27.0,27.0,179443.0,32202.657142857144,27.0,27.0,8.0,27.0,27.0,27.0,hourly_live_vs_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_execution_1m_aggregate,BLUR/USD:USD,690,53,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-05T13:00:00+00:00,2026-05-15T17:00:00+00:00,53,2026-05-05T13:00:00+00:00,2026-05-15T17:00:00+00:00,0.000690000131726265,1.7547171633198576e-05,2.0,2.0,0.000690000131726265,2.9434010667620965e-05,4.0,4.0,0.0007500015199184418,7.32076125887205e-05,10.0,10.0,0.0007500015199184418,8.26415939713424e-05,13.0,13.0,111429.0,7058.905660377359,14.0,14.0,39.0,14.0,14.0,14.0,hourly_live_vs_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_execution_1m_aggregate,BNB/USD:USD,693,25,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-04T17:00:00+00:00,2026-05-15T03:00:00+00:00,25,2026-05-04T17:00:00+00:00,2026-05-15T03:00:00+00:00,2.1700439453125,0.466806640625,24.0,24.0,5.3900146484375,1.2416015625,25.0,25.0,3.98004150390625,1.52080810546875,22.0,22.0,3.0,1.04120361328125,25.0,25.0,155.6999969482422,52.02799979567528,25.0,25.0,0.0,25.0,25.0,25.0,hourly_live_vs_execution_1m_aggregate_mismatch_examples.csv
